Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
97236,379900.0,3,2,1351,6420 SE 142ND AVE,Portland,Oregon,39399,1970.8,Multnomah,87496.0,45.48474,-122.51055,85,241,27,37950
97217,438000.0,3,1,976,8631 N FOWLER CT,Portland,Oregon,35049,1214.4,Multnomah,120403.0,45.59686,-122.69717,85,241,27,37588
97206,550000.0,3,2,2600,4346 SE DIVISION ST,Portland,Oregon,52702,3153.8,Multnomah,106125.0,45.48173,-122.5988,85,241,27,37371
97219,749000.0,3,3,2180,7200 S MACADAM AVE,Portland,Oregon,44374,1464.4,Multnomah,164098.0,45.45413,-122.69972,85,241,27,37700
97223,550000.0,3,3,1768,11203 SW 66TH AVE,Portland,Oregon,50043,1746.4,Washington,122559.0,45.44023,-122.77838,86,241,27,37748
97217,615000.0,3,3,2220,8121 N MISSISSIPPI AVE,Portland,Oregon,35049,1214.4,Multnomah,120403.0,45.59686,-122.69717,85,241,27,37616
97230,499000.0,3,3,2688,15024 NE DAVIS CT,Portland,Oregon,41563,1152.7,Multnomah,88793.0,45.5582,-122.506,85,241,27,37887
97201,899950.0,3,2,2450,2840 SW TALBOT RD,Portland,Oregon,17015,3434.1,Multnomah,110051.0,45.50796,-122.68959,85,241,27,37190
97230,539000.0,4,2,1736,1515 NE 143RD AVE,Portland,Oregon,41563,1152.7,Multnomah,88793.0,45.5582,-122.506,85,241,27,37886
97216,424000.0,2,3,1046,394 SE 86TH AVE,Portland,Oregon,17770,2727.0,Multnomah,86283.0,45.51393,-122.5585,85,241,27,37576
97239,534900.0,3,3,1522,6402 S VIRGINIA AVE,Portland,Oregon,18620,2006.6,Multnomah,137739.0,45.48893,-122.69053,85,241,27,37990
97203,595000.0,3,2,1959,7735 N EDISON ST,Portland,Oregon,34583,1239.1,Multnomah,95998.0,45.60764,-122.74923,85,241,27,37255
97219,289000.0,1,1,788,606 S NEVADA ST,Portland,Oregon,44374,1464.4,Multnomah,164098.0,45.45413,-122.69972,85,241,27,37696
97218,719900.0,3,2,1800,4803 NE GOING ST,Portland,Oregon,15468,897.1,Multnomah,90651.0,45.5759,-122.60023,85,241,27,37628
97230,930000.0,4,3,3571,1320 NE 160TH AVE,Portland,Oregon,41563,1152.7,Multnomah,88793.0,45.5582,-122.506,85,241,27,37860
97212,2995000.0,5,5,6314,1408 NE KNOTT ST,Portland,Oregon,28263,3998.4,Multnomah,176414.0,45.54428,-122.64322,85,241,27,37492
97236,399900.0,2,2,1369,2921 SE 168TH AVE,Portland,Oregon,39399,1970.8,Multnomah,87496.0,45.48474,-122.51055,85,241,27,37960
97219,794900.0,3,2,2193,7447 S CORBETT AVE,Portland,Oregon,44374,1464.4,Multnomah,164098.0,45.45413,-122.69972,85,241,27,37676
97230,240000.0,2,1,952,16651 NE WASCO ST,Portland,Oregon,41563,1152.7,Multnomah,88793.0,45.5582,-122.506,85,241,27,37876
97206,869000.0,5,4,2659,6374 SE 47TH AVE,Portland,Oregon,52702,3153.8,Multnomah,106125.0,45.48173,-122.5988,85,241,27,37335
97236,599900.0,3,3,1984,14107 SE FIRCREST CT,Portland,Oregon,39399,1970.8,Multnomah,87496.0,45.48474,-122.51055,85,241,27,37966
97229,819000.0,4,3,3425,12949 NW RED CEDAR CT,Portland,Oregon,72974,1433.8,Washington,187863.0,45.55032,-122.81026,86,241,27,37799
97206,449500.0,4,2,1440,3405 SE 79TH AVE,Portland,Oregon,52702,3153.8,Multnomah,106125.0,45.48173,-122.5988,85,241,27,37314
97230,235000.0,1,1,766,14843 NE SACRAMENTO ST UNIT 117,Portland,Oregon,41563,1152.7,Multnomah,88793.0,45.5582,-122.506,85,241,27,37898
97232,260000.0,1,1,582,2031 NE CLACKAMAS ST APT 14,Portland,Oregon,14780,3052.1,Multnomah,107015.0,45.5292,-122.64376,85,241,27,37916
97230,725000.0,3,1,1488,105 NE 151ST AVE,Portland,Oregon,41563,1152.7,Multnomah,88793.0,45.5582,-122.506,85,241,27,37865
97206,459000.0,3,3,1502,7916 SE 65TH AVE,Portland,Oregon,52702,3153.8,Multnomah,106125.0,45.48173,-122.5988,85,241,27,37333
97213,619900.0,4,2,2509,3705 NE 80TH AVE,Portland,Oregon,31826,3047.8,Multnomah,121201.0,45.53776,-122.59957,85,241,27,37526
97232,849900.0,3,2,3388,4105 NE HASSALO ST,Portland,Oregon,14780,3052.1,Multnomah,107015.0,45.5292,-122.64376,85,241,27,37918
97229,965000.0,4,3,3757,8722 NW BENSON ST,Portland,Oregon,72974,1433.8,Washington,187863.0,45.55032,-122.81026,86,241,27,37807
97221,2349900.0,5,6,7837,4335 SW HUMPHREY BLVD,Portland,Oregon,12974,1137.1,Multnomah,213478.0,45.49799,-122.72749,85,241,27,37734
