Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
85205,39900.0,2,1,768,4065 E UNIVERSITY DR LOT 306,Mesa,Arizona,44195,1684.6,Maricopa,91989.0,33.43227,-111.71804,72,168,23,27961
85208,219000.0,3,2,1373,832 S 82ND WAY,Mesa,Arizona,36837,1746.9,Maricopa,76690.0,33.40301,-111.63194,72,168,23,28259
85207,1200000.0,4,4,2518,11442 E MINTON ST,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631,72,168,23,28197
85212,749900.0,4,4,3160,7523 E PAMPA AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,72,168,23,28552
85205,1250000.0,4,4,3740,1045 N NORWALK CIR,Mesa,Arizona,44195,1684.6,Maricopa,91989.0,33.43227,-111.71804,72,168,23,27928
85202,475000.0,3,2,1466,1932 S STANDAGE,Mesa,Arizona,38663,2393.9,Maricopa,79374.0,33.38252,-111.87482,72,168,23,27831
85213,619900.0,3,3,2153,2228 E NORA ST,Mesa,Arizona,37247,1560.0,Maricopa,121351.0,33.44764,-111.76962,72,168,23,28587
85209,450000.0,2,2,1630,11542 E MENDOZA AVE,Mesa,Arizona,39726,1301.2,Maricopa,94457.0,33.37877,-111.63476,72,168,23,28312
85204,335000.0,2,2,1237,3510 E HAMPTON AVE UNIT 5,Mesa,Arizona,67614,2634.7,Maricopa,82576.0,33.39666,-111.78786,72,168,23,27889
85212,466990.0,3,2,1494,11464 E ULYSSES AVENUE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,72,168,23,28524
85215,279000.0,2,2,1345,2235 N NICKLAUS DR,Mesa,Arizona,16013,74.6,Maricopa,109592.0,33.51101,-111.58027,72,168,23,28656
85209,439950.0,2,2,1778,7755 E LAGUNA AZUL AVE UNIT 230,Mesa,Arizona,39726,1301.2,Maricopa,94457.0,33.37877,-111.63476,72,168,23,28308
85204,425000.0,3,2,1350,1715 E JEROME AVE,Mesa,Arizona,67614,2634.7,Maricopa,82576.0,33.39666,-111.78786,72,168,23,27920
85205,615000.0,4,3,2346,5028 E DECATUR ST,Mesa,Arizona,44195,1684.6,Maricopa,91989.0,33.43227,-111.71804,72,168,23,27940
85215,375000.0,3,2,1288,2651 N SERICIN CIR,Mesa,Arizona,16013,74.6,Maricopa,109592.0,33.51101,-111.58027,72,168,23,28651
85207,490000.0,4,3,2035,8618 E FOX ST,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631,72,168,23,28121
85212,649000.0,2,3,2284,5656 S WINCHESTER,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,72,168,23,28513
85207,850000.0,4,3,2542,2514 N VIA SERENA CIR,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631,72,168,23,28142
85202,499900.0,2,2,1198,2123 W ISTHMUS LOOP,Mesa,Arizona,38663,2393.9,Maricopa,79374.0,33.38252,-111.87482,72,168,23,27808
85205,495000.0,3,2,1563,6135 E BOSTON ST,Mesa,Arizona,44195,1684.6,Maricopa,91989.0,33.43227,-111.71804,72,168,23,27979
85208,499000.0,3,2,1850,7330 E FORGE AVE,Mesa,Arizona,36837,1746.9,Maricopa,76690.0,33.40301,-111.63194,72,168,23,28254
85205,395000.0,3,2,1327,4636 E COVINA ST,Mesa,Arizona,44195,1684.6,Maricopa,91989.0,33.43227,-111.71804,72,168,23,27978
85206,98000.0,3,2,1344,245 S 56TH ST LOT 92,Mesa,Arizona,35163,1446.3,Maricopa,82788.0,33.39685,-111.71758,72,168,23,28080
85209,499900.0,3,2,1642,6922 E LAGUNA AZUL AVE,Mesa,Arizona,39726,1301.2,Maricopa,94457.0,33.37877,-111.63476,72,168,23,28290
85212,549900.0,4,3,1944,9618 E TRENT AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,72,168,23,28557
85206,272500.0,2,2,1561,335 S ARVADA,Mesa,Arizona,35163,1446.3,Maricopa,82788.0,33.39685,-111.71758,72,168,23,28041
85213,164900.0,3,2,1560,120 N VAL VISTA DR LOT 53,Mesa,Arizona,37247,1560.0,Maricopa,121351.0,33.44764,-111.76962,72,168,23,28577
85204,396000.0,3,2,1506,839 E 8TH AVE,Mesa,Arizona,67614,2634.7,Maricopa,82576.0,33.39666,-111.78786,72,168,23,27914
85204,540000.0,3,2,1838,1133 S RICO,Mesa,Arizona,67614,2634.7,Maricopa,82576.0,33.39666,-111.78786,72,168,23,27913
85207,885000.0,3,3,2430,8513 E KENWOOD ST,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631,72,168,23,28155
85209,550000.0,3,2,1702,2662 S SPRINGWOOD BLVD UNIT 472,Mesa,Arizona,39726,1301.2,Maricopa,94457.0,33.37877,-111.63476,72,168,23,28358
85212,599000.0,4,3,2951,11508 E PRATT AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,72,168,23,28440
85215,599000.0,4,2,2286,2955 N 63RD ST,Mesa,Arizona,16013,74.6,Maricopa,109592.0,33.51101,-111.58027,72,168,23,28643
85206,395000.0,3,2,1247,4544 E GARNET AVE,Mesa,Arizona,35163,1446.3,Maricopa,82788.0,33.39685,-111.71758,72,168,23,28052
85209,520000.0,3,2,1801,1852 S 82ND PL,Mesa,Arizona,39726,1301.2,Maricopa,94457.0,33.37877,-111.63476,72,168,23,28368
85209,235000.0,2,2,1320,1636 S SOSSAMAN RD,Mesa,Arizona,39726,1301.2,Maricopa,94457.0,33.37877,-111.63476,72,168,23,28349
85205,1449000.0,4,4,3567,3831 E FAIRBROOK ST,Mesa,Arizona,44195,1684.6,Maricopa,91989.0,33.43227,-111.71804,72,168,23,27958
85208,230000.0,2,2,1366,9325 E EDGEWOOD AVE,Mesa,Arizona,36837,1746.9,Maricopa,76690.0,33.40301,-111.63194,72,168,23,28216
85204,408700.0,3,2,1246,1404 E 3RD AVE,Mesa,Arizona,67614,2634.7,Maricopa,82576.0,33.39666,-111.78786,72,168,23,27880
85207,759900.0,3,3,2279,8065 E JACARANDA ST,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631,72,168,23,28192
85212,849900.0,5,4,3880,7408 E PORTOBELLO AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,72,168,23,28551
