Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
79934,285000.0,5,3,2285,11337 SANTIAGO ROQUE DR,El Paso,Texas,26916,175.8,El Paso,90524.0,31.95206,-106.434,68,158,21,25159
79928,295255.0,4,2,1888,236 GOLDEN RISE ST,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,25023
79912,290000.0,3,3,2513,6740 MARBLE CANYON DR,El Paso,Texas,78470,1281.1,El Paso,103980.0,31.84839,-106.53272,68,158,21,24724
79903,182500.0,3,1,1014,3507 BISBEE AVE,El Paso,Texas,15849,2006.6,El Paso,48730.0,31.78622,-106.44194,68,158,21,24633
79928,269950.0,4,2,1330,14321 TOBE DAVIS,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,25008
79934,197000.0,3,2,1274,4940 COPPER RANCH AVE,El Paso,Texas,26916,175.8,El Paso,90524.0,31.95206,-106.434,68,158,21,25173
79928,264950.0,4,2,1438,381 HORNSEY PL,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,25030
79927,244950.0,3,2,1504,348 DESERTS DRIVE,El Paso,Texas,42140,592.7,El Paso,58509.0,31.64566,-106.27359,68,158,21,24889
79928,313276.0,4,3,2356,280 STAFFS WAY,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,24948
79912,299950.0,4,3,2062,1512 BILL MUELLER PL,El Paso,Texas,78470,1281.1,El Paso,103980.0,31.84839,-106.53272,68,158,21,24750
79911,617500.0,4,3,2600,1834 POMMEL PL,El Paso,Texas,7668,85.8,El Paso,131082.0,31.9361,-106.53569,68,158,21,24698
79936,180000.0,3,2,1242,3456 BALMORHEA ST,El Paso,Texas,107579,1603.8,El Paso,78244.0,31.77373,-106.29631,68,158,21,25242
79934,247950.0,3,2,1450,12401 O'CONNER,El Paso,Texas,26916,175.8,El Paso,90524.0,31.95206,-106.434,68,158,21,25172
79938,220950.0,3,2,1371,12801 COL CHARLES BRANSON DRIVE,El Paso,Texas,91575,90.6,El Paso,86064.0,31.85764,-106.03895,68,158,21,25292
79928,317700.0,4,3,2003,12769 SILVER STREAK AVE,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,24942
79936,207000.0,3,2,1211,2916 BEACHCOMBER DR,El Paso,Texas,107579,1603.8,El Paso,78244.0,31.77373,-106.29631,68,158,21,25243
