Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
19106,387500.0,2,2,907,315 NEW ST APT 702,Philadelphia,Pennsylvania,14211,6454.7,Philadelphia,176029.0,39.94589,-75.14224,6,40,1,555
19145,360000.0,2,2,1466,2629 S HICKS ST,Philadelphia,Pennsylvania,45101,3631.1,Philadelphia,88659.0,39.91469,-75.19194,6,40,1,1079
19142,209000.0,3,2,992,7032 GRAYS AVE,Philadelphia,Pennsylvania,29993,6632.5,Philadelphia,52935.0,39.92278,-75.23375,6,40,1,1002
19148,139500.0,2,2,944,2417 S BEULAH ST,Philadelphia,Pennsylvania,51010,4652.6,Philadelphia,89150.0,39.91175,-75.1514,6,40,1,1164
19140,79900.0,3,1,1120,3842 N PERCY ST,Philadelphia,Pennsylvania,54831,6715.9,Philadelphia,44659.0,40.01224,-75.14512,6,40,1,979
19144,429900.0,5,3,2974,646 E CHELTEN AVE,Philadelphia,Pennsylvania,46854,5041.4,Philadelphia,61854.0,40.03278,-75.17523,6,40,1,1053
19149,229999.0,3,2,1568,3350 DISSTON ST,Philadelphia,Pennsylvania,59899,9687.9,Philadelphia,67745.0,40.03781,-75.06544,6,40,1,1208
19146,300000.0,3,2,1120,1316 S CHADWICK ST,Philadelphia,Pennsylvania,40983,9178.7,Philadelphia,129271.0,39.93917,-75.18398,6,40,1,1099
19104,229000.0,3,1,964,437 N NAPA ST,Philadelphia,Pennsylvania,52126,6575.6,Philadelphia,54629.0,39.95891,-75.19836,6,40,1,548
19133,49000.0,5,1,1680,2811 N MUTTER ST,Philadelphia,Pennsylvania,25893,7791.3,Philadelphia,45818.0,39.99238,-75.14149,6,40,1,846
19134,37000.0,3,1,1120,3117 F ST,Philadelphia,Pennsylvania,59590,6676.6,Philadelphia,53460.0,39.98953,-75.10838,6,40,1,859
19121,42900.0,3,1,876,2156 N NEWKIRK ST,Philadelphia,Pennsylvania,34702,5660.1,Philadelphia,60326.0,39.98231,-75.17995,6,40,1,662
19130,205000.0,1,1,632,2601 PENNSYLVANIA AVE APT 307,Philadelphia,Pennsylvania,29378,9166.1,Philadelphia,138891.0,39.9676,-75.17495,6,40,1,799
19139,150000.0,3,2,1184,120 N RUBY ST,Philadelphia,Pennsylvania,45642,9964.3,Philadelphia,58668.0,39.96144,-75.22964,6,40,1,940
19130,918750.0,3,2,1753,1900 HAMILTON ST UNIT D6,Philadelphia,Pennsylvania,29378,9166.1,Philadelphia,138891.0,39.9676,-75.17495,6,40,1,805
19133,265000.0,5,4,1908,2816 N 11TH ST,Philadelphia,Pennsylvania,25893,7791.3,Philadelphia,45818.0,39.99238,-75.14149,6,40,1,849
19135,115000.0,3,1,1216,6001 TULIP ST,Philadelphia,Pennsylvania,36304,6187.2,Philadelphia,69853.0,40.02192,-75.04966,6,40,1,896
19145,374900.0,3,3,1700,1906 S 22ND ST,Philadelphia,Pennsylvania,45101,3631.1,Philadelphia,88659.0,39.91469,-75.19194,6,40,1,1095
19147,279900.0,2,1,1118,250 WILDER ST,Philadelphia,Pennsylvania,39335,11352.6,Philadelphia,154389.0,39.93645,-75.15468,6,40,1,1146
19143,125000.0,3,1,1430,5812 TRINITY ST,Philadelphia,Pennsylvania,63861,7914.0,Philadelphia,61781.0,39.94315,-75.22664,6,40,1,1041
19122,695000.0,3,3,2508,1347 N HANCOCK ST,Philadelphia,Pennsylvania,22080,6592.2,Philadelphia,87642.0,39.97767,-75.14571,6,40,1,683
19141,159500.0,3,2,1310,6231 N GRATZ ST,Philadelphia,Pennsylvania,33641,7441.8,Philadelphia,51264.0,40.03788,-75.14541,6,40,1,987
19131,85000.0,2,1,842,1216 N SAINT BERNARD ST,Philadelphia,Pennsylvania,44791,3280.7,Philadelphia,60575.0,39.98865,-75.21835,6,40,1,814
19145,269900.0,3,1,948,1619 S BANCROFT ST,Philadelphia,Pennsylvania,45101,3631.1,Philadelphia,88659.0,39.91469,-75.19194,6,40,1,1084
19120,180000.0,3,1,1436,6125 N FRANKLIN ST,Philadelphia,Pennsylvania,73896,8821.9,Philadelphia,62768.0,40.03417,-75.11986,6,40,1,644
19119,469900.0,4,3,1835,304 W MOUNT PLEASANT AVE,Philadelphia,Pennsylvania,29206,3313.6,Philadelphia,120369.0,40.05303,-75.19223,6,40,1,632
19130,679000.0,3,3,1755,827 N 25TH ST,Philadelphia,Pennsylvania,29378,9166.1,Philadelphia,138891.0,39.9676,-75.17495,6,40,1,801
19143,250000.0,3,2,960,542 S YEWDALL ST,Philadelphia,Pennsylvania,63861,7914.0,Philadelphia,61781.0,39.94315,-75.22664,6,40,1,1043
19125,329900.0,2,2,757,2216 E BOSTON ST,Philadelphia,Pennsylvania,24948,7123.8,Philadelphia,115644.0,39.97611,-75.12472,6,40,1,746
19137,589900.0,4,4,3360,4611 EMERY ST,Philadelphia,Pennsylvania,8470,1350.3,Philadelphia,77072.0,39.99455,-75.074,6,40,1,919
19143,319900.0,3,3,1757,1207 S PEACH ST,Philadelphia,Pennsylvania,63861,7914.0,Philadelphia,61781.0,39.94315,-75.22664,6,40,1,1013
19139,200000.0,2,1,900,160 N DEARBORN ST,Philadelphia,Pennsylvania,45642,9964.3,Philadelphia,58668.0,39.96144,-75.22964,6,40,1,942
19147,299000.0,2,1,1440,1312 S 3RD ST,Philadelphia,Pennsylvania,39335,11352.6,Philadelphia,154389.0,39.93645,-75.15468,6,40,1,1150
19148,239900.0,3,2,940,139 W PORTER ST,Philadelphia,Pennsylvania,51010,4652.6,Philadelphia,89150.0,39.91175,-75.1514,6,40,1,1186
19134,75000.0,3,1,1120,3038 E ST,Philadelphia,Pennsylvania,59590,6676.6,Philadelphia,53460.0,39.98953,-75.10838,6,40,1,882
19146,285000.0,3,2,1128,1632 ELLSWORTH ST,Philadelphia,Pennsylvania,40983,9178.7,Philadelphia,129271.0,39.93917,-75.18398,6,40,1,1124
19134,199700.0,3,1,1156,2538 E CLEARFIELD ST,Philadelphia,Pennsylvania,59590,6676.6,Philadelphia,53460.0,39.98953,-75.10838,6,40,1,875
19125,432500.0,3,2,1150,2200 E YORK ST # 1,Philadelphia,Pennsylvania,24948,7123.8,Philadelphia,115644.0,39.97611,-75.12472,6,40,1,745
19146,759900.0,3,3,2100,2200 CHRISTIAN ST # A,Philadelphia,Pennsylvania,40983,9178.7,Philadelphia,129271.0,39.93917,-75.18398,6,40,1,1128
19143,275000.0,3,2,1066,1046 S PAXON ST,Philadelphia,Pennsylvania,63861,7914.0,Philadelphia,61781.0,39.94315,-75.22664,6,40,1,1015
19132,160000.0,3,3,2100,3008 W DAUPHIN ST,Philadelphia,Pennsylvania,32802,5879.3,Philadelphia,48243.0,39.99649,-75.17102,6,40,1,841
19151,225000.0,3,3,1300,6639 LEEDS ST,Philadelphia,Pennsylvania,31815,5121.3,Philadelphia,70134.0,39.97562,-75.25616,6,40,1,1233
19128,419900.0,4,3,1800,305 GINGER LN,Philadelphia,Pennsylvania,38840,2147.0,Philadelphia,107171.0,40.05003,-75.23003,6,40,1,776
19142,150000.0,3,1,960,2608 S 70TH ST,Philadelphia,Pennsylvania,29993,6632.5,Philadelphia,52935.0,39.92278,-75.23375,6,40,1,999
19148,425000.0,3,4,1925,616 MCKEAN ST,Philadelphia,Pennsylvania,51010,4652.6,Philadelphia,89150.0,39.91175,-75.1514,6,40,1,1169
19149,170900.0,2,1,693,1607 CRESTON ST,Philadelphia,Pennsylvania,59899,9687.9,Philadelphia,67745.0,40.03781,-75.06544,6,40,1,1205
19115,349000.0,3,2,1178,2201 CONWELL AVE,Philadelphia,Pennsylvania,35901,2685.3,Philadelphia,99941.0,40.09094,-75.04595,6,40,1,600
19149,259900.0,3,2,1242,1564 DEVEREAUX AVE,Philadelphia,Pennsylvania,59899,9687.9,Philadelphia,67745.0,40.03781,-75.06544,6,40,1,1196
19123,429000.0,1,2,1101,901 N PENN ST UNIT R603,Philadelphia,Pennsylvania,18071,5532.1,Philadelphia,126530.0,39.96399,-75.14568,6,40,1,698
19150,299000.0,3,2,1383,8622 TEMPLE RD,Philadelphia,Pennsylvania,22760,5942.5,Philadelphia,73243.0,40.07251,-75.17165,6,40,1,1229
19148,225000.0,3,2,1070,823 JACKSON ST,Philadelphia,Pennsylvania,51010,4652.6,Philadelphia,89150.0,39.91175,-75.1514,6,40,1,1185
19143,89999.0,4,2,1560,5632 CEDAR AVE,Philadelphia,Pennsylvania,63861,7914.0,Philadelphia,61781.0,39.94315,-75.22664,6,40,1,1012
19143,169000.0,3,1,1578,5542 DELANCEY ST,Philadelphia,Pennsylvania,63861,7914.0,Philadelphia,61781.0,39.94315,-75.22664,6,40,1,1037
19146,275000.0,4,1,1720,1533 S CARLISLE ST,Philadelphia,Pennsylvania,40983,9178.7,Philadelphia,129271.0,39.93917,-75.18398,6,40,1,1109
19142,115500.0,3,1,1223,6445 GARMAN ST,Philadelphia,Pennsylvania,29993,6632.5,Philadelphia,52935.0,39.92278,-75.23375,6,40,1,1011
19132,136000.0,3,2,1134,2334 N GRATZ ST,Philadelphia,Pennsylvania,32802,5879.3,Philadelphia,48243.0,39.99649,-75.17102,6,40,1,838
19144,114900.0,3,1,1070,519 E PENN ST,Philadelphia,Pennsylvania,46854,5041.4,Philadelphia,61854.0,40.03278,-75.17523,6,40,1,1063
19123,619900.0,2,2,1520,440 OLIVE ST,Philadelphia,Pennsylvania,18071,5532.1,Philadelphia,126530.0,39.96399,-75.14568,6,40,1,702
