Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
66106,270000.0,4,2,1200,1833 S 49TH ST,Kansas City,Kansas,23817,485.5,Wyandotte,72169.0,39.06631,-94.70384,42,109,17,15509
64130,140000.0,3,2,1400,5609 OLIVE ST,Kansas City,Missouri,19355,1054.8,Jackson,52129.0,39.03345,-94.54119,39,109,16,15052
64110,269000.0,3,2,2108,3908 MANHEIM RD,Kansas City,Missouri,17400,2249.2,Jackson,80574.0,39.03445,-94.57265,39,109,16,14727
66106,115000.0,2,1,690,5122 FOREST AVE,Kansas City,Kansas,23817,485.5,Wyandotte,72169.0,39.06631,-94.70384,42,109,17,15505
66106,279900.0,4,3,1906,1426 S 33RD ST,Kansas City,Kansas,23817,485.5,Wyandotte,72169.0,39.06631,-94.70384,42,109,17,15506
64113,400000.0,3,3,1800,224 W 70TH TER,Kansas City,Missouri,12323,1880.7,Jackson,220032.0,39.01414,-94.5956,39,109,16,14803
64110,354950.0,4,2,2033,4235 HARRISON ST,Kansas City,Missouri,17400,2249.2,Jackson,80574.0,39.03445,-94.57265,39,109,16,14724
66104,230000.0,3,3,2246,5506 FARROW AVE,Kansas City,Kansas,26638,636.5,Wyandotte,63194.0,39.15043,-94.68861,42,109,17,15484
64128,185000.0,3,3,2165,2926 BALES AVE,Kansas City,Missouri,12076,1551.0,Jackson,47545.0,39.06555,-94.53484,39,109,16,14992
64154,759900.0,5,5,4408,5920 NW 107TH ST,Kansas City,Missouri,12863,383.8,Platte,119795.0,39.27653,-94.62967,41,109,16,15297
66102,168000.0,2,2,1140,1951 N 45TH ST,Kansas City,Kansas,30874,1038.0,Wyandotte,61534.0,39.11246,-94.68842,42,109,17,15412
66104,259000.0,4,2,2001,2503 MALONE DR,Kansas City,Kansas,26638,636.5,Wyandotte,63194.0,39.15043,-94.68861,42,109,17,15472
64131,155000.0,3,2,3000,8032 PASEO BLVD,Kansas City,Missouri,22901,1035.3,Jackson,76640.0,38.95723,-94.57449,39,109,16,15091
64128,68000.0,2,1,880,5435 E 28TH TER,Kansas City,Missouri,12076,1551.0,Jackson,47545.0,39.06555,-94.53484,39,109,16,14999
64157,725000.0,5,5,3866,9211 N OVERTON AVE,Kansas City,Missouri,21539,769.5,Clay,165544.0,39.27657,-94.47103,40,109,16,15372
64133,389900.0,4,3,3704,6708 PROCTOR AVE,Kansas City,Missouri,36700,834.1,Jackson,75093.0,39.01406,-94.45689,39,109,16,15122
64114,299000.0,3,2,1466,525 W COUNTRY LN,Kansas City,Missouri,24700,1347.8,Jackson,91489.0,38.9581,-94.59715,39,109,16,14838
