Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
10797,37210,330000.0,2,2,1205,2131 SADLER AVE,Nashville,Tennessee,16593,690.4,Davidson,68462.0,36.1442,-86.73374,2,17,30,8,10405
654,37211,649900.0,5,3,2823,334A DADE DR,Nashville,Tennessee,75073,1334.2,Davidson,84503.0,36.06704,-86.72345,5,17,30,8,627
5841,37208,635000.0,4,4,2276,922 14TH AVE N,Nashville,Tennessee,19546,1567.1,Davidson,86858.0,36.17691,-86.80901,4,17,30,8,5612
5882,37214,550000.0,4,3,2001,2221 MAPLECREST DR,Nashville,Tennessee,31341,551.3,Davidson,87408.0,36.16789,-86.66296,4,17,30,8,5653
28998,37207,470420.0,4,3,1934,4432 SKYRIDGE DR,Nashville,Tennessee,40697,812.3,Davidson,72606.0,36.23278,-86.77765,3,17,30,8,28143
18524,37215,945000.0,2,3,3274,202 LA VISTA DR,Nashville,Tennessee,22829,575.1,Davidson,217318.0,36.08197,-86.83492,7,17,30,8,17938
10874,37221,319800.0,2,2,1086,6952 HIGHWAY 70 S APT 128,Nashville,Tennessee,42232,330.5,Davidson,122269.0,36.05991,-86.97189,2,17,30,8,10482
5893,37216,550000.0,5,2,1910,1245 KENMORE PL,Nashville,Tennessee,19227,1103.2,Davidson,99706.0,36.21589,-86.72676,4,17,30,8,5663
20783,37211,239900.0,2,2,986,500 PARAGON MILLS RD APT F3,Nashville,Tennessee,75073,1334.2,Davidson,84503.0,36.06704,-86.72345,1,17,30,8,20116
29053,37211,427900.0,3,3,1595,6701 SUNNYWOOD DR,Nashville,Tennessee,75073,1334.2,Davidson,84503.0,36.06704,-86.72345,3,17,30,8,28198
10759,37205,360000.0,1,1,939,4215 HARDING PIKE APT 308,Nashville,Tennessee,25437,688.5,Davidson,222323.0,36.11075,-86.87274,2,17,30,8,10367
18504,37207,925000.0,4,4,2050,1106 HARMONY WAY # 1106,Nashville,Tennessee,40697,812.3,Davidson,72606.0,36.23278,-86.77765,7,17,30,8,17918
2808,37204,1099900.0,4,5,3236,918A WALDKIRCH AVE,Nashville,Tennessee,17047,902.4,Davidson,178418.0,36.10669,-86.77463,8,17,30,8,2694
10836,37215,289900.0,1,1,716,425 SUMMIT RIDGE PL,Nashville,Tennessee,22829,575.1,Davidson,217318.0,36.08197,-86.83492,2,17,30,8,10444
5912,37218,519500.0,4,3,1798,3503 STEVENS LN,Nashville,Tennessee,15056,148.9,Davidson,77147.0,36.20814,-86.89158,4,17,30,8,5682
28979,37207,438000.0,3,3,1600,454 MONTICELLO ST,Nashville,Tennessee,40697,812.3,Davidson,72606.0,36.23278,-86.77765,3,17,30,8,28124
29075,37214,499900.0,3,4,1802,112 FITZGERALD DR,Nashville,Tennessee,31341,551.3,Davidson,87408.0,36.16789,-86.66296,3,17,30,8,28220
10791,37209,349900.0,1,1,705,1677 54TH AVE N APT 212,Nashville,Tennessee,37363,428.7,Davidson,98701.0,36.15591,-86.91638,2,17,30,8,10399
28966,37206,400000.0,2,2,1144,825 SMILEY ST,Nashville,Tennessee,28694,1429.4,Davidson,114377.0,36.18085,-86.73117,3,17,30,8,28111
28965,37206,424900.0,1,1,852,2115 YEAMAN PL APT 430,Nashville,Tennessee,28694,1429.4,Davidson,114377.0,36.18085,-86.73117,3,17,30,8,28110
5807,37205,599990.0,3,2,1536,891 BELTON DR,Nashville,Tennessee,25437,688.5,Davidson,222323.0,36.11075,-86.87274,4,17,30,8,5579
3702,37221,849900.0,4,3,4315,7369 RIVERFRONT DR,Nashville,Tennessee,42232,330.5,Davidson,122269.0,36.05991,-86.97189,6,17,30,8,3552
10802,37211,280000.0,2,1,988,7221 ALTHORP WAY APT M12,Nashville,Tennessee,75073,1334.2,Davidson,84503.0,36.06704,-86.72345,2,17,30,8,10410
10803,37211,299900.0,3,2,960,213 CLIPPER CT,Nashville,Tennessee,75073,1334.2,Davidson,84503.0,36.06704,-86.72345,2,17,30,8,10411
28973,37207,445920.0,4,3,1934,4440 SKYRIDGE DR,Nashville,Tennessee,40697,812.3,Davidson,72606.0,36.23278,-86.77765,3,17,30,8,28118
5810,37206,599000.0,3,1,1298,111 LINDSLEY PARK DR,Nashville,Tennessee,28694,1429.4,Davidson,114377.0,36.18085,-86.73117,4,17,30,8,5582
28986,37207,479970.0,3,4,1811,2031 MAPLE VIEW LN,Nashville,Tennessee,40697,812.3,Davidson,72606.0,36.23278,-86.77765,3,17,30,8,28131
26915,37215,1250000.0,4,4,4198,201 SHEFFIELD PL,Nashville,Tennessee,22829,575.1,Davidson,217318.0,36.08197,-86.83492,9,17,30,8,26146
29005,37208,459000.0,1,1,640,1202 6TH AVE N,Nashville,Tennessee,19546,1567.1,Davidson,86858.0,36.17691,-86.80901,3,17,30,8,28150
26917,37216,1195000.0,3,3,3710,3901 BRUSH HILL RD,Nashville,Tennessee,19227,1103.2,Davidson,99706.0,36.21589,-86.72676,9,17,30,8,26148
686,37221,649900.0,3,3,2557,8004 STILL SPRING RIDGE DR,Nashville,Tennessee,42232,330.5,Davidson,122269.0,36.05991,-86.97189,5,17,30,8,659
5802,37203,610000.0,1,1,866,1212 DEMONBREUN ST # AX,Nashville,Tennessee,18100,1666.1,Davidson,94336.0,36.14937,-86.78986,4,17,30,8,5574
