Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
13314,70123,354500.0,3,2,1553,530 KENMORE DR,New Orleans,Louisiana,28078,1430.1,Jefferson,102117.0,29.951,-90.20501,2,20,44,19,12894
30139,70124,499000.0,6,4,3659,6547 CENTER ST # 49,New Orleans,Louisiana,19578,1132.2,Orleans,166557.0,30.00747,-90.10378,3,34,44,19,29268
13224,70117,299000.0,1,1,1085,640 PAULINE ST # 640,New Orleans,Louisiana,27009,1894.5,Orleans,61422.0,29.9685,-90.03004,2,34,44,19,12805
24093,70128,169900.0,3,2,1326,7150 EDGEFIELD DR,New Orleans,Louisiana,22307,1805.7,Orleans,69157.0,30.04896,-89.95398,1,34,44,19,23407
921,70116,749000.0,2,2,1450,1410 DAUPHINE ST,New Orleans,Louisiana,10901,3321.6,Orleans,77732.0,29.96697,-90.06448,5,34,44,19,890
30130,70124,465000.0,5,3,2272,316 40TH ST APT 318,New Orleans,Louisiana,19578,1132.2,Orleans,166557.0,30.00747,-90.10378,3,34,44,19,29260
24097,70128,210000.0,3,2,1620,12941 N LAKE CARMEL DR,New Orleans,Louisiana,22307,1805.7,Orleans,69157.0,30.04896,-89.95398,1,34,44,19,23411
30151,70130,470000.0,2,2,1324,1000 SAINT CHARLES AVE # 2D,New Orleans,Louisiana,13478,2438.8,Orleans,120506.0,29.93671,-90.06949,3,34,44,19,29280
23994,70118,199900.0,3,2,1052,4137 GENERAL OGDEN ST,New Orleans,Louisiana,35699,2980.3,Orleans,111331.0,29.9451,-90.1257,1,34,44,19,23308
6427,70123,528000.0,3,3,1989,861 GROVE AVE,New Orleans,Louisiana,28078,1430.1,Jefferson,102117.0,29.951,-90.20501,4,20,44,19,6187
23985,70117,180000.0,1,1,452,3135 DAUPHINE ST APT B12,New Orleans,Louisiana,27009,1894.5,Orleans,61422.0,29.9685,-90.03004,1,34,44,19,23299
30138,70124,499000.0,3,2,1851,63 MARYLAND DR,New Orleans,Louisiana,19578,1132.2,Orleans,166557.0,30.00747,-90.10378,3,34,44,19,29267
24084,70127,240000.0,4,3,2000,5230 BUNDY RD,New Orleans,Louisiana,25177,1777.1,Orleans,51433.0,30.02966,-89.9761,1,34,44,19,23398
13247,70119,335000.0,3,2,1250,2928 ORLEANS AVE,New Orleans,Louisiana,36969,3159.6,Orleans,71124.0,29.97567,-90.08729,2,34,44,19,12827
3826,70115,799000.0,3,4,2493,715 ELEONORE ST,New Orleans,Louisiana,34261,3439.2,Orleans,141812.0,29.92375,-90.10219,6,34,44,19,3676
24106,70130,249900.0,1,1,655,1765 COLISEUM ST APT 319,New Orleans,Louisiana,13478,2438.8,Orleans,120506.0,29.93671,-90.06949,1,34,44,19,23420
6375,70115,550000.0,3,2,2282,2720 MARENGO ST,New Orleans,Louisiana,34261,3439.2,Orleans,141812.0,29.92375,-90.10219,4,34,44,19,6138
13186,70114,270000.0,6,4,1872,1041 ATLANTIC AVE,New Orleans,Louisiana,21911,1674.1,Orleans,57430.0,29.93704,-90.0321,2,34,44,19,12768
6409,70119,599000.0,6,4,2332,736 S LOPEZ ST APT 738,New Orleans,Louisiana,36969,3159.6,Orleans,71124.0,29.97567,-90.08729,4,34,44,19,6169
24107,70130,225000.0,1,1,850,1205 SAINT CHARLES AVE APT 1001,New Orleans,Louisiana,13478,2438.8,Orleans,120506.0,29.93671,-90.06949,1,34,44,19,23421
13243,70119,349000.0,4,3,2526,223-225 TELEMACHUS STREET,New Orleans,Louisiana,36969,3159.6,Orleans,71124.0,29.97567,-90.08729,2,34,44,19,12823
35826,70114,43000.0,3,2,1209,1609 MURL ST,New Orleans,Louisiana,21911,1674.1,Orleans,57430.0,29.93704,-90.0321,0,34,44,19,34803
24037,70122,225000.0,2,2,1060,6316 FRANKLIN AVE,New Orleans,Louisiana,35886,2210.2,Orleans,67620.0,30.00835,-90.06467,1,34,44,19,23351
24096,70128,195000.0,4,2,2082,7051 W RENAISSANCE CT,New Orleans,Louisiana,22307,1805.7,Orleans,69157.0,30.04896,-89.95398,1,34,44,19,23410
30107,70122,459000.0,3,3,2072,5131 PAINTERS ST,New Orleans,Louisiana,35886,2210.2,Orleans,67620.0,30.00835,-90.06467,3,34,44,19,29237
30037,70113,409900.0,3,3,1693,2613 S SARATOGA ST,New Orleans,Louisiana,8427,3554.4,Orleans,61609.0,29.9422,-90.08382,3,34,44,19,29169
939,70124,659000.0,3,4,2663,6139 GENERAL HAIG ST,New Orleans,Louisiana,19578,1132.2,Orleans,166557.0,30.00747,-90.10378,5,34,44,19,908
3832,70117,777000.0,3,4,3897,2532 BURGUNDY ST,New Orleans,Louisiana,27009,1894.5,Orleans,61422.0,29.9685,-90.03004,6,34,44,19,3682
2864,70124,1059000.0,5,4,3406,6808 LOUIS XIV ST,New Orleans,Louisiana,19578,1132.2,Orleans,166557.0,30.00747,-90.10378,8,34,44,19,2748
13340,70127,289000.0,3,2,1696,4819 GAWAIN DR,New Orleans,Louisiana,25177,1777.1,Orleans,51433.0,30.02966,-89.9761,2,34,44,19,12919
24006,70119,149000.0,2,1,780,2326 SAINT PHILIP ST,New Orleans,Louisiana,36969,3159.6,Orleans,71124.0,29.97567,-90.08729,1,34,44,19,23320
3849,70130,799000.0,3,4,2187,1517 TERPSICHORE ST,New Orleans,Louisiana,13478,2438.8,Orleans,120506.0,29.93671,-90.06949,6,34,44,19,3698
13276,70122,299900.0,3,2,1422,2681 MYRTLE ST,New Orleans,Louisiana,35886,2210.2,Orleans,67620.0,30.00835,-90.06467,2,34,44,19,12856
24002,70119,179400.0,2,1,970,2810 OREILLY ST,New Orleans,Louisiana,36969,3159.6,Orleans,71124.0,29.97567,-90.08729,1,34,44,19,23316
24057,70125,189000.0,3,2,1123,3240 TOLEDANO ST,New Orleans,Louisiana,19264,3176.5,Orleans,86112.0,29.95202,-90.10338,1,34,44,19,23371
937,70124,649000.0,3,3,2246,106 26TH ST,New Orleans,Louisiana,19578,1132.2,Orleans,166557.0,30.00747,-90.10378,5,34,44,19,906
13342,70127,269000.0,4,3,2226,7943 BURKE RD,New Orleans,Louisiana,25177,1777.1,Orleans,51433.0,30.02966,-89.9761,2,34,44,19,12921
35843,70126,80500.0,4,2,1168,7107 RANSOM ST,New Orleans,Louisiana,31168,996.5,Orleans,49971.0,30.01948,-90.01739,0,34,44,19,34819
6394,70116,565000.0,2,2,1357,1418 DAUPHINE ST # 1,New Orleans,Louisiana,10901,3321.6,Orleans,77732.0,29.96697,-90.06448,4,34,44,19,6155
922,70117,659000.0,2,2,2400,907 MONTEGUT ST,New Orleans,Louisiana,27009,1894.5,Orleans,61422.0,29.9685,-90.03004,5,34,44,19,891
930,70119,640000.0,7,4,3988,2739 BRUXELLES ST APT 41,New Orleans,Louisiana,36969,3159.6,Orleans,71124.0,29.97567,-90.08729,5,34,44,19,899
13373,70131,375000.0,4,4,3140,3616 PIN OAK AVE,New Orleans,Louisiana,27160,895.4,Orleans,83534.0,29.9081,-89.96044,2,34,44,19,12952
13248,70119,299900.0,3,2,1340,2751 DUMAINE ST,New Orleans,Louisiana,36969,3159.6,Orleans,71124.0,29.97567,-90.08729,2,34,44,19,12828
13211,70117,299000.0,8,4,3302,2315 DESIRE ST,New Orleans,Louisiana,27009,1894.5,Orleans,61422.0,29.9685,-90.03004,2,34,44,19,12793
13238,70118,349000.0,3,3,1862,9203 S CLAIBORNE AVE,New Orleans,Louisiana,35699,2980.3,Orleans,111331.0,29.9451,-90.1257,2,34,44,19,12818
30056,70115,425000.0,4,2,1780,4021 ANNUNCIATION ST,New Orleans,Louisiana,34261,3439.2,Orleans,141812.0,29.92375,-90.10219,3,34,44,19,29187
13286,70122,320000.0,5,4,1539,3884 PAUGER ST,New Orleans,Louisiana,35886,2210.2,Orleans,67620.0,30.00835,-90.06467,2,34,44,19,12866
13207,70117,350000.0,4,2,2174,2711 BURGUNDY ST,New Orleans,Louisiana,27009,1894.5,Orleans,61422.0,29.9685,-90.03004,2,34,44,19,12789
