Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
4446,90814,830000.0,3,2,1603,2514 E 6TH ST APT A,Long Beach,California,19166,5552.5,Los Angeles,118452.0,33.7716,-118.14351,6,58,82,26,4262
26492,90805,165000.0,3,2,1120,6665 LONG BEACH BLVD F30,Long Beach,California,96840,5039.9,Los Angeles,81030.0,33.86494,-118.18051,1,58,82,26,25766
17485,90807,365000.0,1,1,660,3565 LINDEN AVE UNIT 129,Long Beach,California,32994,2881.6,Los Angeles,122666.0,33.83098,-118.18113,2,58,82,26,16974
3005,90802,1049000.0,3,3,1788,850 E OCEAN BLVD UNIT 607,Long Beach,California,39036,2307.8,Los Angeles,90525.0,33.75035,-118.21143,8,58,82,26,2884
27169,90808,1150000.0,4,2,1441,3429 MCNAB AVE,Long Beach,California,39723,2233.6,Los Angeles,152511.0,33.82406,-118.11236,9,58,82,26,26396
36653,90814,1275000.0,3,3,2518,5700 LUNADA LN,Long Beach,California,19166,5552.5,Los Angeles,118452.0,33.7716,-118.14351,10,58,82,26,35598
1908,90807,750000.0,3,2,1468,4300 WALNUT AVE,Long Beach,California,32994,2881.6,Los Angeles,122666.0,33.83098,-118.18113,5,58,82,26,1842
4430,90806,819989.0,3,2,1369,3029 CHESTNUT AVE,Long Beach,California,41571,3284.6,Los Angeles,94578.0,33.80819,-118.17797,6,58,82,26,4246
3008,90802,1035000.0,2,2,1260,1230 E OCEAN BLVD UNIT 103,Long Beach,California,39036,2307.8,Los Angeles,90525.0,33.75035,-118.21143,8,58,82,26,2887
1942,90814,729000.0,2,2,1333,2032 E BERMUDA ST UNIT 106,Long Beach,California,19166,5552.5,Los Angeles,118452.0,33.7716,-118.14351,5,58,82,26,1861
3025,90807,1095000.0,3,3,2499,3805 LINDEN AVE,Long Beach,California,32994,2881.6,Los Angeles,122666.0,33.83098,-118.18113,8,58,82,26,2894
17478,90802,295000.0,1,1,594,930 E 1ST ST UNIT 20,Long Beach,California,39036,2307.8,Los Angeles,90525.0,33.75035,-118.21143,2,58,82,26,16967
1937,90810,699000.0,8,5,5164,1501 W 19TH ST,Long Beach,California,37451,2211.1,Los Angeles,91053.0,33.81912,-118.22096,5,58,82,26,1849
1911,90807,649999.0,2,3,1520,375 E 36TH ST UNIT 15,Long Beach,California,32994,2881.6,Los Angeles,122666.0,33.83098,-118.18113,5,58,82,26,1845
17482,90805,309899.0,1,1,639,5500 ACKERFIELD AVE UNIT 316,Long Beach,California,96840,5039.9,Los Angeles,81030.0,33.86494,-118.18051,2,58,82,26,16971
7947,90810,524850.0,2,1,893,3503 ADRIATIC AVE,Long Beach,California,37451,2211.1,Los Angeles,91053.0,33.81912,-118.22096,4,58,82,26,7663
1916,90810,699000.0,8,5,5164,1501 W 19TH ST,Long Beach,California,37451,2211.1,Los Angeles,91053.0,33.81912,-118.22096,5,58,82,26,1849
4400,90804,765000.0,3,2,1489,1734 N STANTON PL,Long Beach,California,37953,6787.4,Los Angeles,80314.0,33.78223,-118.14917,6,58,82,26,4227
1879,90803,728000.0,2,2,1084,2101 E 2ND ST UNIT 302,Long Beach,California,32631,3099.7,Los Angeles,141826.0,33.76162,-118.12178,5,58,82,26,1813
18990,90802,895000.0,3,2,1250,1030 E OCEAN BLVD UNIT 210,Long Beach,California,39036,2307.8,Los Angeles,90525.0,33.75035,-118.21143,7,58,82,26,18392
4448,90815,875000.0,3,2,1296,1411 IROQUOIS AVE,Long Beach,California,43092,2358.7,Los Angeles,142489.0,33.79572,-118.11592,6,58,82,26,4264
4416,90805,879900.0,3,2,1140,10 W ADAMS ST,Long Beach,California,96840,5039.9,Los Angeles,81030.0,33.86494,-118.18051,6,58,82,26,4232
1941,90813,700000.0,2,1,1364,422 W 11TH ST,Long Beach,California,56420,7073.8,Los Angeles,62644.0,33.78237,-118.19656,5,58,82,26,1860
4403,90804,774900.0,2,1,880,3827 E FOUNTAIN ST,Long Beach,California,37953,6787.4,Los Angeles,80314.0,33.78223,-118.14917,6,58,82,26,4228
3012,90804,1099000.0,5,3,1956,1027 OBISPO AVE,Long Beach,California,37953,6787.4,Los Angeles,80314.0,33.78223,-118.14917,8,58,82,26,2891
4388,90802,799000.0,1,1,869,22 5TH PL,Long Beach,California,39036,2307.8,Los Angeles,90525.0,33.75035,-118.21143,6,58,82,26,4219
36656,90815,1299000.0,3,3,2042,5409 E ANAHEIM RD,Long Beach,California,43092,2358.7,Los Angeles,142489.0,33.79572,-118.11592,10,58,82,26,35601
19037,90815,989000.0,4,2,1662,2922 RADNOR AVE,Long Beach,California,43092,2358.7,Los Angeles,142489.0,33.79572,-118.11592,7,58,82,26,18428
32988,90802,399000.0,1,1,579,1250 E 4TH ST APT 6,Long Beach,California,39036,2307.8,Los Angeles,90525.0,33.75035,-118.21143,3,58,82,26,32029
32990,90802,410000.0,1,1,686,550 ORANGE AVE UNIT 146,Long Beach,California,39036,2307.8,Los Angeles,90525.0,33.75035,-118.21143,3,58,82,26,32031
36644,90804,1275000.0,5,3,2884,1139 JUNIPERO AVE,Long Beach,California,37953,6787.4,Los Angeles,80314.0,33.78223,-118.14917,10,58,82,26,35589
33018,90805,449000.0,3,2,1069,5535 ACKERFIELD AVE UNIT 26,Long Beach,California,96840,5039.9,Los Angeles,81030.0,33.86494,-118.18051,3,58,82,26,32051
27170,90808,1149000.0,3,2,1528,5147 E CARITA ST,Long Beach,California,39723,2233.6,Los Angeles,152511.0,33.82406,-118.11236,9,58,82,26,26397
1855,90802,679000.0,2,2,1103,1250 E OCEAN BLVD APT 407,Long Beach,California,39036,2307.8,Los Angeles,90525.0,33.75035,-118.21143,5,58,82,26,1800
17487,90813,375000.0,2,2,693,1168 E 10TH ST APT 104A,Long Beach,California,56420,7073.8,Los Angeles,62644.0,33.78237,-118.19656,2,58,82,26,16976
1886,90805,699900.0,3,1,1164,6650 CERRITOS AVE,Long Beach,California,96840,5039.9,Los Angeles,81030.0,33.86494,-118.18051,5,58,82,26,1820
1857,90802,728000.0,2,2,990,388 E OCEAN BLVD UNIT 408,Long Beach,California,39036,2307.8,Los Angeles,90525.0,33.75035,-118.21143,5,58,82,26,1801
