Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
1255,78732,695000.0,3,2,2024,117 TIERRA GRANDE CT,Austin,Texas,19653,591.1,Travis,220761.0,30.3802,-97.89291,5,47,63,21,1219
31302,78758,499999.0,4,2,1865,9011 COLLINFIELD DR,Austin,Texas,50717,2155.0,Travis,87779.0,30.38768,-97.70665,3,47,63,21,30404
31173,78729,449999.0,4,3,2081,9000 ROXBOROUGH ST,Austin,Texas,30907,1216.1,Williamson,107830.0,30.45738,-97.75516,3,48,63,21,30280
15549,78759,350000.0,2,2,1003,9100 MOUNTAIN RIDGE DR APT 4B,Austin,Texas,44978,1218.6,Travis,135706.0,30.4027,-97.76093,2,47,63,21,15093
6889,78726,539990.0,3,3,2193,12320 TERRAZA CIR # TH5,Austin,Texas,13414,447.1,Travis,140575.0,30.42898,-97.84254,4,47,63,21,6639
18727,78704,989000.0,3,2,1608,1808 MARGARET ST,Austin,Texas,49854,2196.2,Travis,141341.0,30.24298,-97.76537,7,47,63,21,18137
31149,78723,399000.0,2,1,840,3701 TOWER VIEW CT,Austin,Texas,36114,1975.4,Travis,109325.0,30.30423,-97.68578,3,47,63,21,30257
6958,78749,545000.0,4,3,2380,8010 TIFFANY DR,Austin,Texas,35933,1432.8,Travis,138496.0,30.21329,-97.85732,4,47,63,21,6708
4022,78748,775000.0,4,3,2958,2316 SULLY CREEK DR,Austin,Texas,53501,1461.5,Travis,120133.0,30.16144,-97.8227,6,47,63,21,3869
4013,78739,795000.0,4,3,2657,5409 ALLAMANDA DR,Austin,Texas,19898,663.0,Travis,231129.0,30.17596,-97.89087,6,47,63,21,3860
6897,78728,520000.0,3,2,1771,2301 WATER WELL LN,Austin,Texas,25359,1263.6,Travis,89241.0,30.45537,-97.68948,4,47,63,21,6647
6947,78747,585000.0,3,2,1904,10918 BALLYBUNION PL,Austin,Texas,20698,359.6,Travis,104225.0,30.12521,-97.74117,4,47,63,21,6697
18756,78738,890000.0,4,4,3231,2 PARKSIDE RD,Austin,Texas,26806,245.9,Travis,205511.0,30.30668,-97.99002,7,47,63,21,18166
2905,78757,1050000.0,4,3,2528,7308 GROVER AVE,Austin,Texas,25547,1992.2,Travis,127265.0,30.35164,-97.73267,8,47,63,21,2788
15525,78748,349000.0,3,2,1309,906 GREAT BRITAIN BLVD,Austin,Texas,53501,1461.5,Travis,120133.0,30.16144,-97.8227,2,47,63,21,15069
