Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
16530,85209,356000.0,3,2,1268,10136 E SOUTHERN AVE UNIT 3065,Mesa,Arizona,39726,1301.2,Maricopa,94457.0,33.37877,-111.63476,2,53,70,23,16033
26075,85201,215000.0,2,2,892,2220 W DORA ST APT 226,Mesa,Arizona,53402,2198.8,Maricopa,74674.0,33.4336,-111.84929,1,53,70,23,25360
16551,85215,349000.0,2,3,1469,5415 E MCKELLIPS RD UNIT 95,Mesa,Arizona,16013,74.6,Maricopa,109592.0,33.51101,-111.58027,2,53,70,23,16054
36163,85204,52500.0,2,2,1248,305 S VAL VISTA DR LOT 177,Mesa,Arizona,67614,2634.7,Maricopa,82576.0,33.39666,-111.78786,0,53,70,23,35138
1610,85212,751988.0,5,4,3314,10935 E TAHOE AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,5,53,70,23,1561
7416,85205,619900.0,4,3,2479,6749 E ELMWOOD ST,Mesa,Arizona,44195,1684.6,Maricopa,91989.0,33.43227,-111.71804,4,53,70,23,7143
32292,85215,395000.0,3,3,1945,2608 N TREVINO PL,Mesa,Arizona,16013,74.6,Maricopa,109592.0,33.51101,-111.58027,3,53,70,23,31346
1596,85212,709000.0,4,3,2474,9761 E RED GIANT DR,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,5,53,70,23,1547
16386,85202,289000.0,2,1,1047,1051 S DOBSON RD UNIT 140,Mesa,Arizona,38663,2393.9,Maricopa,79374.0,33.38252,-111.87482,2,53,70,23,15889
1589,85212,725000.0,5,3,3691,11526 E RAMBLEWOOD AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,5,53,70,23,1540
26092,85206,205000.0,1,2,700,111 S GREENFIELD RD # 392,Mesa,Arizona,35163,1446.3,Maricopa,82788.0,33.39685,-111.71758,1,53,70,23,25377
1604,85212,684793.0,5,3,2551,5755 S LABELLE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,5,53,70,23,1555
7422,85206,595000.0,2,2,1686,1420 LEISURE WORLD,Mesa,Arizona,35163,1446.3,Maricopa,82788.0,33.39685,-111.71758,4,53,70,23,7149
32256,85212,383000.0,2,2,1228,8110 E OBISPO AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,3,53,70,23,31310
