Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
30255,73118,479900.0,3,3,1880,911 NW 43RD ST,Oklahoma City,Oklahoma,14599,1164.0,Oklahoma,101896.0,35.51788,-97.53007,3,35,50,20,29382
24247,73114,225000.0,4,2,1683,1213 NW 112TH ST,Oklahoma City,Oklahoma,18470,752.3,Oklahoma,61959.0,35.57916,-97.51784,1,35,50,20,23560
30287,73170,474900.0,4,4,2611,16920 TRIANA DR,Oklahoma City,Oklahoma,41241,758.4,Cleveland,115944.0,35.32743,-97.55068,3,72,50,20,29414
24244,73112,169000.0,3,1,1091,5556 N SHAWNEE AVE,Oklahoma City,Oklahoma,32893,1666.3,Oklahoma,67648.0,35.51823,-97.5745,1,35,50,20,23557
959,73107,667525.0,4,3,2668,2131 NW 17TH ST,Oklahoma City,Oklahoma,25144,1282.0,Oklahoma,71475.0,35.48201,-97.5744,5,35,50,20,928
24424,73165,200000.0,3,2,1444,11901 SE 159TH ST,Oklahoma City,Oklahoma,8281,78.1,Cleveland,148170.0,35.34181,-97.36138,1,72,50,20,23729
30261,73120,389000.0,3,3,2774,12008 CANTLE RD,Oklahoma City,Oklahoma,35083,1226.0,Oklahoma,93687.0,35.58049,-97.57248,3,35,50,20,29388
24262,73116,197000.0,3,3,1701,6500 N GRAND BLVD APT 173,Oklahoma City,Oklahoma,9745,681.6,Oklahoma,174743.0,35.54684,-97.56519,1,35,50,20,23575
13605,73142,263000.0,3,2,1736,12701 BRANDON PL,Oklahoma City,Oklahoma,14822,734.3,Oklahoma,126123.0,35.60937,-97.63895,2,35,50,20,13179
13579,73128,379999.0,5,3,3393,2317 RENWICK AVE,Oklahoma City,Oklahoma,6683,351.3,Oklahoma,95243.0,35.44899,-97.64595,2,35,50,20,13154
13565,73119,257900.0,5,3,1683,3312 S BROCK DR,Oklahoma City,Oklahoma,30420,1726.6,Oklahoma,50586.0,35.4215,-97.56896,2,35,50,20,13140
