Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
25072,76123,237500.0,3,2,1269,3003 GALEMEADOW DR,Fort Worth,Texas,38575,1408.2,Tarrant,110087.0,32.62298,-97.40262,1,41,57,21,24372
30804,76179,383589.0,4,3,2059,2616 ONEIDA LN,Fort Worth,Texas,70425,524.3,Tarrant,119057.0,32.91397,-97.43947,3,41,57,21,29923
14720,76179,309500.0,4,3,2440,5849 BRIDAL TRL,Fort Worth,Texas,70425,524.3,Tarrant,119057.0,32.91397,-97.43947,2,41,57,21,14279
25041,76112,238900.0,3,1,1172,5516 VAN NATTA LN,Fort Worth,Texas,42404,1445.0,Tarrant,71452.0,32.74831,-97.21828,1,41,57,21,24341
30775,76135,399900.0,4,3,3122,5368 KINGSKNOWE PKWY,Fort Worth,Texas,18939,285.2,Tarrant,102108.0,32.83708,-97.46621,3,41,57,21,29894
14424,76103,349500.0,3,3,2081,5004 GRANITE SHOALS AVE,Fort Worth,Texas,17363,1097.5,Tarrant,77588.0,32.75282,-97.26627,2,41,57,21,13983
25015,76107,170000.0,1,1,805,3129 SONDRA DR,Fort Worth,Texas,29929,1078.4,Tarrant,128940.0,32.74176,-97.38202,1,41,57,21,24315
14454,76108,275000.0,3,2,1412,10152 BUFFALO GROVE RD,Fort Worth,Texas,44125,395.3,Tarrant,97311.0,32.77943,-97.51811,2,41,57,21,14013
14561,76123,309000.0,3,2,1868,3873 COUNTRY LN,Fort Worth,Texas,38575,1408.2,Tarrant,110087.0,32.62298,-97.40262,2,41,57,21,14120
30816,76179,388541.0,4,3,2059,10421 POTAWATOMI LN,Fort Worth,Texas,70425,524.3,Tarrant,119057.0,32.91397,-97.43947,3,41,57,21,29935
14749,76179,340000.0,3,3,2330,752 GRANITE RIDGE DR,Fort Worth,Texas,70425,524.3,Tarrant,119057.0,32.91397,-97.43947,2,41,57,21,14308
14432,76104,278500.0,3,2,1517,1504 E CANNON ST,Fort Worth,Texas,18956,1246.7,Tarrant,61241.0,32.72848,-97.31819,2,41,57,21,13991
14718,76179,280990.0,4,3,2002,7201 TIN STAR DR,Fort Worth,Texas,70425,524.3,Tarrant,119057.0,32.91397,-97.43947,2,41,57,21,14277
25005,76105,195000.0,3,2,1512,3120 AVENUE L,Fort Worth,Texas,24277,1590.7,Tarrant,56163.0,32.72327,-97.26999,1,41,57,21,24305
6740,76179,599900.0,4,3,2261,10032 LAKESIDE DR,Fort Worth,Texas,70425,524.3,Tarrant,119057.0,32.91397,-97.43947,4,41,57,21,6498
14642,76137,375000.0,4,2,1945,8125 JOLIE DR,Fort Worth,Texas,59273,1684.5,Tarrant,101544.0,32.85864,-97.29137,2,41,57,21,14201
25100,76137,189000.0,3,2,1010,7401 CANOGA CIR,Fort Worth,Texas,59273,1684.5,Tarrant,101544.0,32.85864,-97.29137,1,41,57,21,24400
6709,76126,599900.0,4,3,2545,10524 OATES BRANCH LN,Fort Worth,Texas,24946,140.2,Tarrant,142297.0,32.64374,-97.51767,4,41,57,21,6468
24996,76103,175000.0,3,1,1090,5028 MORRIS AVE,Fort Worth,Texas,17363,1097.5,Tarrant,77588.0,32.75282,-97.26627,1,41,57,21,24296
14575,76131,348990.0,4,2,1733,8904 TRUMPETER LN,Fort Worth,Texas,47569,1182.0,Tarrant,113511.0,32.88227,-97.34895,2,41,57,21,14134
14439,76105,265000.0,3,2,1530,3008 GRIGGS AVE,Fort Worth,Texas,24277,1590.7,Tarrant,56163.0,32.72327,-97.26999,2,41,57,21,13998
1136,76179,735000.0,5,4,4374,6109 CARR CREEK TRL,Fort Worth,Texas,70425,524.3,Tarrant,119057.0,32.91397,-97.43947,5,41,57,21,1103
30819,76179,475000.0,3,4,2191,7604 TRAILRIDGE DR,Fort Worth,Texas,70425,524.3,Tarrant,119057.0,32.91397,-97.43947,3,41,57,21,29938
30716,76105,420000.0,3,2,2215,2001 SCHMIDT ST,Fort Worth,Texas,24277,1590.7,Tarrant,56163.0,32.72327,-97.26999,3,41,57,21,29835
30738,76116,399750.0,3,2,1424,6320 KENWICK AVE,Fort Worth,Texas,49319,1550.2,Tarrant,81639.0,32.72128,-97.44766,3,41,57,21,29857
25007,76105,225000.0,4,2,1360,4109 BURTON AVE,Fort Worth,Texas,24277,1590.7,Tarrant,56163.0,32.72327,-97.26999,1,41,57,21,24307
14420,76102,264900.0,2,2,934,201 W LANCASTER AVE UNIT 106,Fort Worth,Texas,10650,911.9,Tarrant,101950.0,32.75799,-97.32858,2,41,57,21,13979
14451,76107,285000.0,3,2,1434,5324 BLACKMORE AVE,Fort Worth,Texas,29929,1078.4,Tarrant,128940.0,32.74176,-97.38202,2,41,57,21,14010
25024,76110,187500.0,3,1,1188,3453 WAYSIDE AVE,Fort Worth,Texas,33505,2257.0,Tarrant,89864.0,32.70678,-97.33843,1,41,57,21,24324
14501,76111,269900.0,4,2,1452,3400 FAIRVIEW ST,Fort Worth,Texas,21591,1124.4,Tarrant,68016.0,32.7804,-97.30116,2,41,57,21,14060
14587,76131,327990.0,3,2,1449,8912 TRUMPETER LN,Fort Worth,Texas,47569,1182.0,Tarrant,113511.0,32.88227,-97.34895,2,41,57,21,14146
14754,76179,338999.0,3,3,2081,10033 ELKHORN DR,Fort Worth,Texas,70425,524.3,Tarrant,119057.0,32.91397,-97.43947,2,41,57,21,14313
3934,76102,775000.0,3,3,2052,500 THROCKMORTON ST APT 1812,Fort Worth,Texas,10650,911.9,Tarrant,101950.0,32.75799,-97.32858,6,41,57,21,3783
1131,76110,659000.0,5,6,3101,1729 S ADAMS ST,Fort Worth,Texas,33505,2257.0,Tarrant,89864.0,32.70678,-97.33843,5,41,57,21,1098
14537,76119,275000.0,4,3,1622,2137 RIDGEVIEW ST,Fort Worth,Texas,51037,1236.7,Tarrant,56042.0,32.69026,-97.26176,2,41,57,21,14096
14623,76133,287000.0,3,2,1904,4604 RINGOLD DR,Fort Worth,Texas,54186,2244.0,Tarrant,86796.0,32.6538,-97.37746,2,41,57,21,14182
