Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
36282,93701,120000.0,1,1,480,460 N EFFIE ST,Fresno,California,10123,2569.9,Fresno,40038.0,36.74955,-119.78772,0,61,101,26,35257
33127,93704,415000.0,2,2,1736,6300 N PALM AVE UNIT 110,Fresno,California,29184,2087.9,Fresno,92194.0,36.80012,-119.80202,3,61,101,26,32152
17650,93720,365000.0,2,2,1062,9568 N BARTON AVE,Fresno,California,48148,1780.5,Fresno,128993.0,36.8606,-119.76228,2,61,101,26,17108
33213,93722,399500.0,3,2,1611,6509 N BLYTHE AVE,Fresno,California,88116,1762.8,Fresno,93714.0,36.80003,-119.87791,3,61,101,26,32230
33145,93706,505000.0,3,2,1232,724 W VALENCIA AVE,Fresno,California,41470,101.0,Fresno,60511.0,36.65344,-119.90216,3,61,101,26,32170
26530,93702,230000.0,3,2,734,4458 E BALL AVE,Fresno,California,45095,3367.5,Fresno,52908.0,36.73942,-119.75422,1,61,101,26,25803
17714,93726,379000.0,3,2,1736,2733 E GARLAND AVE,Fresno,California,45330,2742.7,Fresno,64176.0,36.79374,-119.76161,2,61,101,26,17170
17534,93702,325000.0,4,4,860,4074 E DWIGHT WAY,Fresno,California,45095,3367.5,Fresno,52908.0,36.73942,-119.75422,2,61,101,26,17017
33151,93710,410000.0,4,2,1894,6104 N SPALDING AVE,Fresno,California,33507,2095.9,Fresno,73774.0,36.82335,-119.76251,3,61,101,26,32175
33333,93727,436990.0,3,2,1793,6627 E SOONER DRIVE,Fresno,California,79596,1398.4,Fresno,96940.0,36.75119,-119.69736,3,61,101,26,32335
8074,93710,510000.0,3,2,2189,2574 E PAUL AVE,Fresno,California,33507,2095.9,Fresno,73774.0,36.82335,-119.76251,4,61,101,26,7790
2114,93722,695000.0,2,2,1712,3186 W CLINTON AVE,Fresno,California,88116,1762.8,Fresno,93714.0,36.80003,-119.87791,5,61,101,26,2031
17547,93703,279999.0,3,2,1165,4012 E CLINTON AVE,Fresno,California,32329,2621.8,Fresno,55711.0,36.76884,-119.76249,2,61,101,26,17030
33140,93706,480000.0,4,4,2219,375 S LEAD AVE,Fresno,California,41470,101.0,Fresno,60511.0,36.65344,-119.90216,3,61,101,26,32165
36280,93650,124500.0,2,2,1344,221 W HERNDON AVE SPC 213,Fresno,California,2646,1634.8,Fresno,49110.0,36.84026,-119.80038,0,61,101,26,35255
26550,93705,255000.0,3,2,1213,3982 N WOODSON AVE,Fresno,California,37763,2997.0,Fresno,68819.0,36.78667,-119.82851,1,61,101,26,25818
33372,93730,480000.0,2,2,1696,645 E CHAMPLAIN DR APT 133,Fresno,California,12810,628.6,Fresno,191282.0,36.90354,-119.75512,3,61,101,26,32362
26562,93706,220000.0,3,2,1268,1069 SANTA CLARA ST APT 103,Fresno,California,41470,101.0,Fresno,60511.0,36.65344,-119.90216,1,61,101,26,25827
2106,93711,649900.0,4,3,2695,7132 N BRIARWOOD AVE,Fresno,California,39085,1345.5,Fresno,133923.0,36.83508,-119.83309,5,61,101,26,2024
33139,93705,469000.0,3,2,2485,700 W VASSAR AVE,Fresno,California,37763,2997.0,Fresno,68819.0,36.78667,-119.82851,3,61,101,26,32164
17723,93726,364950.0,3,2,1272,3006 E NORWICH AVE,Fresno,California,45330,2742.7,Fresno,64176.0,36.79374,-119.76161,2,61,101,26,17178
17773,93727,378990.0,3,3,1412,6243 E MOSCATO DR,Fresno,California,79596,1398.4,Fresno,96940.0,36.75119,-119.69736,2,61,101,26,17216
33223,93722,445000.0,3,2,1600,5601 W MORRIS AVE,Fresno,California,88116,1762.8,Fresno,93714.0,36.80003,-119.87791,3,61,101,26,32237
17541,93703,339500.0,4,2,1500,3426 MAYFAIR DR S,Fresno,California,32329,2621.8,Fresno,55711.0,36.76884,-119.76249,2,61,101,26,17024
26526,93702,249950.0,4,2,1288,1545 S GEARHART ST,Fresno,California,45095,3367.5,Fresno,52908.0,36.73942,-119.75422,1,61,101,26,25799
3101,93722,1050000.0,4,3,3631,4125 W ELLERY WAY,Fresno,California,88116,1762.8,Fresno,93714.0,36.80003,-119.87791,8,61,101,26,2969
17542,93703,356600.0,4,2,1477,3847 MAYWOOD DR N,Fresno,California,32329,2621.8,Fresno,55711.0,36.76884,-119.76249,2,61,101,26,17025
4611,93727,830546.0,5,4,3330,2617 N ANNIE DR,Fresno,California,79596,1398.4,Fresno,96940.0,36.75119,-119.69736,6,61,101,26,4424
17750,93727,376800.0,3,2,1635,5832 E RAYBURN AVENUE # 8,Fresno,California,79596,1398.4,Fresno,96940.0,36.75119,-119.69736,2,61,101,26,17200
17716,93726,325000.0,3,1,1076,3934 E ASHLAN AVE,Fresno,California,45330,2742.7,Fresno,64176.0,36.79374,-119.76161,2,61,101,26,17172
36311,93728,85000.0,3,2,1200,2740 W OLIVE AVE SPC 48,Fresno,California,17779,2256.5,Fresno,75039.0,36.75729,-119.81816,0,61,101,26,35278
17770,93727,344200.0,3,1,1294,5036 E CLAY AVE,Fresno,California,79596,1398.4,Fresno,96940.0,36.75119,-119.69736,2,61,101,26,17190
33261,93727,410000.0,4,2,1580,5495 E BYRD AVE,Fresno,California,79596,1398.4,Fresno,96940.0,36.75119,-119.69736,3,61,101,26,32269
17710,93726,315000.0,3,2,1276,3944 E CORTLAND AVE,Fresno,California,45330,2742.7,Fresno,64176.0,36.79374,-119.76161,2,61,101,26,17168
33367,93730,499900.0,3,3,1922,10521 N DOHENY DR,Fresno,California,12810,628.6,Fresno,191282.0,36.90354,-119.75512,3,61,101,26,32363
17512,93701,299900.0,4,2,1307,1843 E TYLER AVE,Fresno,California,10123,2569.9,Fresno,40038.0,36.74955,-119.78772,2,61,101,26,17000
33206,93722,450000.0,3,2,1740,5276 W DONNER AVE,Fresno,California,88116,1762.8,Fresno,93714.0,36.80003,-119.87791,3,61,101,26,32223
33246,93723,479000.0,4,3,2058,6060 W DONNER AVE,Fresno,California,13109,123.2,Fresno,127182.0,36.78693,-119.95271,3,61,101,26,32257
17639,93711,379777.0,3,2,1615,1077 W SIERRA AVE,Fresno,California,39085,1345.5,Fresno,133923.0,36.83508,-119.83309,2,61,101,26,17104
17706,93726,320000.0,3,1,1100,3726 N DIANA ST,Fresno,California,45330,2742.7,Fresno,64176.0,36.79374,-119.76161,2,61,101,26,17164
17630,93710,375000.0,3,2,1288,486 E KEATS AVE,Fresno,California,33507,2095.9,Fresno,73774.0,36.82335,-119.76251,2,61,101,26,17096
8116,93722,519900.0,4,3,2456,5754 W CHENNAULT AVE,Fresno,California,88116,1762.8,Fresno,93714.0,36.80003,-119.87791,4,61,101,26,7824
36284,93701,120000.0,1,1,480,460 N EFFIE ST,Fresno,California,10123,2569.9,Fresno,40038.0,36.74955,-119.78772,0,61,101,26,35257
17515,93701,295000.0,4,4,2926,353 N COLLEGE AVE,Fresno,California,10123,2569.9,Fresno,40038.0,36.74955,-119.78772,2,61,101,26,17003
17608,93706,280000.0,2,2,1192,590 E DALEVILLE AVE,Fresno,California,41470,101.0,Fresno,60511.0,36.65344,-119.90216,2,61,101,26,17079
26520,93702,225000.0,3,1,1052,3417 E GRANT AVE,Fresno,California,45095,3367.5,Fresno,52908.0,36.73942,-119.75422,1,61,101,26,25793
8133,93727,579000.0,5,3,2266,6507 E GEARY ST,Fresno,California,79596,1398.4,Fresno,96940.0,36.75119,-119.69736,4,61,101,26,7841
8138,93727,577795.0,3,3,2549,2030 N LAVERNE AVENUE,Fresno,California,79596,1398.4,Fresno,96940.0,36.75119,-119.69736,4,61,101,26,7846
17670,93722,330000.0,3,2,2061,3162 W INDIANAPOLIS AVE,Fresno,California,88116,1762.8,Fresno,93714.0,36.80003,-119.87791,2,61,101,26,17133
17777,93728,275000.0,2,1,932,903 N ARTHUR AVE,Fresno,California,17779,2256.5,Fresno,75039.0,36.75729,-119.81816,2,61,101,26,17218
33198,93720,458000.0,3,2,1936,1848 E EVERGLADE AVE,Fresno,California,48148,1780.5,Fresno,128993.0,36.8606,-119.76228,3,61,101,26,32215
33282,93727,436800.0,3,2,1787,3451 N CYPRESS AVE # 10,Fresno,California,79596,1398.4,Fresno,96940.0,36.75119,-119.69736,3,61,101,26,32290
26527,93702,195000.0,1,1,644,4788 E NEVADA AVE,Fresno,California,45095,3367.5,Fresno,52908.0,36.73942,-119.75422,1,61,101,26,25800
33255,93726,386590.0,3,2,1436,4637 N FISHER ST,Fresno,California,45330,2742.7,Fresno,64176.0,36.79374,-119.76161,3,61,101,26,32264
26581,93722,220000.0,2,1,1139,5203 W MISSION AVE,Fresno,California,88116,1762.8,Fresno,93714.0,36.80003,-119.87791,1,61,101,26,25840
19160,93711,999000.0,3,3,3556,297 W BLUFF AVE,Fresno,California,39085,1345.5,Fresno,133923.0,36.83508,-119.83309,7,61,101,26,18550
8121,93723,510000.0,4,3,1894,6398 W DONNER AVE,Fresno,California,13109,123.2,Fresno,127182.0,36.78693,-119.95271,4,61,101,26,7829
17573,93704,285000.0,2,2,1469,4611 N GLENN AVE,Fresno,California,29184,2087.9,Fresno,92194.0,36.80012,-119.80202,2,61,101,26,17044
8080,93711,510000.0,4,3,2378,3230 W ANTHEM DR,Fresno,California,39085,1345.5,Fresno,133923.0,36.83508,-119.83309,4,61,101,26,7795
33144,93706,450000.0,7,4,1344,2407 W CHURCH AVE,Fresno,California,41470,101.0,Fresno,60511.0,36.65344,-119.90216,3,61,101,26,32169
33296,93727,399900.0,3,2,1692,5357 E GRANT AVE,Fresno,California,79596,1398.4,Fresno,96940.0,36.75119,-119.69736,3,61,101,26,32273
26537,93702,239900.0,2,1,919,4695 E IOWA AVE,Fresno,California,45095,3367.5,Fresno,52908.0,36.73942,-119.75422,1,61,101,26,25798
33248,93723,485000.0,3,3,2033,4788 N BRENT AVE,Fresno,California,13109,123.2,Fresno,127182.0,36.78693,-119.95271,3,61,101,26,32259
