Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
28185,27610,384395.0,3,3,1924,5046 ARKOSE DRIVE # 832 - COLEMAN B,Raleigh,North Carolina,79445,679.4,Wake,77917.0,35.7435,-78.54644,3,10,23,5,27401
9752,27609,324900.0,4,4,2170,6226 DIXON DR,Raleigh,North Carolina,35377,1248.4,Wake,121860.0,35.8437,-78.63282,2,10,23,5,9431
28165,27610,425000.0,3,3,2200,4805 JOHN WHITE DR,Raleigh,North Carolina,79445,679.4,Wake,77917.0,35.7435,-78.54644,3,10,23,5,27373
9699,27603,379990.0,3,3,1735,5707 PREVEZA PLACE,Raleigh,North Carolina,54079,406.2,Wake,111999.0,35.66408,-78.66186,2,10,23,5,9378
9938,27616,357900.0,3,3,1629,5322 STREAM STONE WAY,Raleigh,North Carolina,56238,965.3,Wake,94916.0,35.86735,-78.53792,2,10,23,5,9616
20270,27603,241000.0,3,2,1105,1901 TRAILWOOD HEIGHTS LN # 1901,Raleigh,North Carolina,54079,406.2,Wake,111999.0,35.66408,-78.66186,1,10,23,5,19641
9877,27613,375000.0,3,2,1480,2420 TUSKET CT,Raleigh,North Carolina,43950,665.5,Wake,153507.0,35.92633,-78.71183,2,10,23,5,9555
9745,27606,284700.0,2,3,1202,1414 KENT RD,Raleigh,North Carolina,45499,718.1,Wake,97207.0,35.73991,-78.71833,2,10,23,5,9424
36416,27607,1295000.0,5,5,4255,3313 ROLLER MILL CT,Raleigh,North Carolina,27128,602.8,Wake,136099.0,35.82145,-78.72697,10,10,23,5,35376
5433,27616,509540.0,5,3,2619,4121 SNOWY RANGE CIR # LANDRUM,Raleigh,North Carolina,56238,965.3,Wake,94916.0,35.86735,-78.53792,4,10,23,5,5228
18375,27614,925000.0,5,6,4010,3013 FALLS RIVER AVE,Raleigh,North Carolina,32371,450.6,Wake,175577.0,35.94739,-78.62059,7,10,23,5,17796
28201,27613,485000.0,3,3,1934,5308 COUNTRY TRL,Raleigh,North Carolina,43950,665.5,Wake,153507.0,35.92633,-78.71183,3,10,23,5,27417
28135,27606,440000.0,3,3,2275,5039 KAPLAN DR,Raleigh,North Carolina,45499,718.1,Wake,97207.0,35.73991,-78.71833,3,10,23,5,27352
18366,27612,940000.0,4,4,3635,2333 CLAYETTE CT,Raleigh,North Carolina,39249,912.6,Wake,130881.0,35.85034,-78.70387,7,10,23,5,17787
28168,27610,464790.0,5,3,2619,267 SEA CAVE LN # 41,Raleigh,North Carolina,79445,679.4,Wake,77917.0,35.7435,-78.54644,3,10,23,5,27384
