Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
33685,95831,414900.0,2,2,1499,31 PARK WEST CT,Sacramento,California,43683,2411.1,Sacramento,121600.0,38.49599,-121.52948,3,65,110,26,32677
17886,95820,375000.0,3,2,1018,4931 ALCOTT DR,Sacramento,California,36224,2655.3,Sacramento,83160.0,38.53491,-121.4442,2,65,110,26,17319
33535,95817,439000.0,4,2,1310,3401 36TH ST,Sacramento,California,14109,2405.2,Sacramento,81235.0,38.55057,-121.45713,3,65,110,26,32527
33620,95824,410000.0,3,2,1553,4421 SANTA MONICA AVE,Sacramento,California,30783,2980.4,Sacramento,68556.0,38.51746,-121.44147,3,65,110,26,32612
26621,95822,210000.0,2,1,810,1507 DICKSON ST,Sacramento,California,46375,2132.2,Sacramento,93198.0,38.51273,-121.49556,1,65,110,26,25873
33571,95821,399700.0,3,1,910,2245 EDISON AVE,Sacramento,California,37473,2048.8,Sacramento,85727.0,38.62541,-121.38479,3,65,110,26,32563
33541,95818,440000.0,2,3,1061,178 LOG POND LN,Sacramento,California,22423,2243.3,Sacramento,146969.0,38.55579,-121.49669,3,65,110,26,32533
8492,95833,549900.0,3,3,2028,1904 PEBBLEWOOD DR,Sacramento,California,40853,1950.1,Sacramento,104788.0,38.61529,-121.51558,4,65,110,26,8194
33652,95828,499000.0,3,2,1226,8672 SCEPTRE CT,Sacramento,California,61730,1921.6,Sacramento,90500.0,38.48943,-121.39598,3,65,110,26,32644
33567,95821,475000.0,3,2,1165,3236 EASTWOOD RD,Sacramento,California,37473,2048.8,Sacramento,85727.0,38.62541,-121.38479,3,65,110,26,32559
33625,95824,409900.0,3,2,1182,7430 ELDER CREEK RD,Sacramento,California,30783,2980.4,Sacramento,68556.0,38.51746,-121.44147,3,65,110,26,32617
33746,95838,395000.0,3,2,1140,305 CHENNAULT CT,Sacramento,California,41438,1738.1,Sacramento,76618.0,38.64708,-121.44312,3,65,110,26,32738
27401,95816,1145000.0,4,4,2363,134 FISCHBACHER ST,Sacramento,California,18033,2551.8,Sacramento,113303.0,38.57555,-121.46543,9,65,110,26,26628
33558,95820,469000.0,2,1,1267,5805 MARK TWAIN AVE,Sacramento,California,36224,2655.3,Sacramento,83160.0,38.53491,-121.4442,3,65,110,26,32550
36331,95828,79900.0,1,1,624,7518 MAPLE LEAF LN,Sacramento,California,61730,1921.6,Sacramento,90500.0,38.48943,-121.39598,0,65,110,26,35297
33587,95822,490000.0,3,2,1770,2941 LOMA VERDE WAY,Sacramento,California,46375,2132.2,Sacramento,93198.0,38.51273,-121.49556,3,65,110,26,32579
26674,95842,237500.0,2,2,944,5620 HAMILTON ST APT 79,Sacramento,California,34578,3361.4,Sacramento,74618.0,38.687,-121.34889,1,65,110,26,25924
8500,95833,515990.0,3,3,1656,3075 CITYSCAPE WALK,Sacramento,California,40853,1950.1,Sacramento,104788.0,38.61529,-121.51558,4,65,110,26,8202
17880,95820,349000.0,4,2,1300,3138 SAN DIEGO WAY,Sacramento,California,36224,2655.3,Sacramento,83160.0,38.53491,-121.4442,2,65,110,26,17313
26634,95825,219500.0,1,1,682,2201 WOODSIDE LN UNIT 10,Sacramento,California,37522,3111.8,Sacramento,72525.0,38.5901,-121.40644,1,65,110,26,25886
17902,95823,339900.0,3,1,960,19 MONAGHAN CIR,Sacramento,California,83021,2792.5,Sacramento,74523.0,38.47473,-121.44266,2,65,110,26,17335
8400,95821,559000.0,4,2,2303,2400 LESLIE LN,Sacramento,California,37473,2048.8,Sacramento,85727.0,38.62541,-121.38479,4,65,110,26,8103
33663,95828,465000.0,4,3,1829,7520 CLEMENT CIR,Sacramento,California,61730,1921.6,Sacramento,90500.0,38.48943,-121.39598,3,65,110,26,32655
33622,95824,399000.0,3,1,1074,4400 39TH AVE,Sacramento,California,30783,2980.4,Sacramento,68556.0,38.51746,-121.44147,3,65,110,26,32614
33600,95823,440000.0,3,2,1291,7722 QUINBY WAY,Sacramento,California,83021,2792.5,Sacramento,74523.0,38.47473,-121.44266,3,65,110,26,32592
27404,95864,1260000.0,4,5,3583,2700 LATHAM DR,Sacramento,California,25367,1559.6,Sacramento,178381.0,38.58512,-121.37655,9,65,110,26,26631
8543,95838,590000.0,6,3,2914,628 SOUTH AVE,Sacramento,California,41438,1738.1,Sacramento,76618.0,38.64708,-121.44312,4,65,110,26,8245
8502,95834,520000.0,4,3,1823,4424 GIBRALTAR ST,Sacramento,California,33102,1282.7,Sacramento,111529.0,38.64207,-121.51967,4,65,110,26,8204
19438,95864,899000.0,2,3,2015,2724 BRAYNARD WAY,Sacramento,California,25367,1559.6,Sacramento,178381.0,38.58512,-121.37655,7,65,110,26,18826
26653,95833,250000.0,2,1,720,205 CLEVELAND AVE,Sacramento,California,40853,1950.1,Sacramento,104788.0,38.61529,-121.51558,1,65,110,26,25905
33538,95817,449000.0,2,1,1191,4022 2ND AVE,Sacramento,California,14109,2405.2,Sacramento,81235.0,38.55057,-121.45713,3,65,110,26,32530
33634,95825,385000.0,3,1,1059,2033 JOAN WAY,Sacramento,California,37522,3111.8,Sacramento,72525.0,38.5901,-121.40644,3,65,110,26,32626
