Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
33079,92108,450000.0,1,1,682,2228 RIVER RUN DR UNIT 174,San Diego,California,21995,1926.5,San Diego,115183.0,32.77423,-117.14097,3,59,99,26,32105
19095,92109,925000.0,2,2,973,4015 CROWN POINT DR UNIT 106,San Diego,California,45333,2300.3,San Diego,139718.0,32.78699,-117.23273,7,59,99,26,18486
2081,92139,649900.0,2,1,1456,2314 RANCHO DR,San Diego,California,35364,3816.4,San Diego,103116.0,32.68006,-117.04889,5,59,99,26,1999
1998,92101,739000.0,2,2,1172,1225 ISLAND AVE UNIT 512,San Diego,California,43096,3090.7,San Diego,121867.0,32.7162,-117.18589,5,59,99,26,1916
19103,92111,999950.0,3,2,1158,4076 MOUNT BROSS AVE,San Diego,California,49351,2247.4,San Diego,111577.0,32.8065,-117.16897,7,59,99,26,18494
27233,92127,1149900.0,4,2,1560,11069 PINZON WAY,San Diego,California,50852,865.9,San Diego,221743.0,33.01913,-117.12339,9,59,99,26,26460
2003,92103,734900.0,2,2,1077,1260 CLEVELAND AVE APT B220,San Diego,California,33873,3549.3,San Diego,136652.0,32.74782,-117.16738,5,59,99,26,1921
3065,92117,1030000.0,4,2,1779,6177 CHARING ST,San Diego,California,55195,2448.7,San Diego,124557.0,32.82493,-117.19972,8,59,99,26,2933
27236,92128,1209000.0,3,2,1565,12871 CAMINO RAMILLETTE,San Diego,California,50161,1654.5,San Diego,152298.0,32.99687,-117.07308,9,59,99,26,26463
4498,92101,875000.0,3,2,1305,701 KETTNER BLVD UNIT 140,San Diego,California,43096,3090.7,San Diego,121867.0,32.7162,-117.18589,6,59,99,26,4312
33066,92101,499000.0,1,1,676,425 W BEECH ST UNIT 335,San Diego,California,43096,3090.7,San Diego,121867.0,32.7162,-117.18589,3,59,99,26,32092
2006,92103,685000.0,2,2,1085,1250 CLEVELAND AVE UNIT F106,San Diego,California,33873,3549.3,San Diego,136652.0,32.74782,-117.16738,5,59,99,26,1924
3083,92126,1095000.0,3,2,1764,11166 CRATER DR,San Diego,California,78097,2602.5,San Diego,136917.0,32.912,-117.14344,8,59,99,26,2951
2037,92114,749000.0,6,3,1962,503 SUNNYSIDE AVE,San Diego,California,67745,3155.9,San Diego,100464.0,32.70778,-117.05529,5,59,99,26,1955
36700,92127,1289000.0,3,2,1787,16750 COYOTE BUSH DR UNIT 84,San Diego,California,50852,865.9,San Diego,221743.0,33.01913,-117.12339,10,59,99,26,35645
4529,92114,767000.0,3,2,1092,5158 GROVELAND DR,San Diego,California,67745,3155.9,San Diego,100464.0,32.70778,-117.05529,6,59,99,26,4343
27211,92115,1249000.0,3,2,1554,4605 49TH ST,San Diego,California,61450,3845.7,San Diego,92672.0,32.76154,-117.07187,9,59,99,26,26438
4542,92119,875000.0,3,2,1164,8233 SAN CARLOS DR,San Diego,California,24465,1438.9,San Diego,132740.0,32.80896,-117.03232,6,59,99,26,4356
8034,92127,620000.0,3,2,1040,17105 W BERNARDO DR,San Diego,California,50852,865.9,San Diego,221743.0,33.01913,-117.12339,4,59,99,26,7750
33072,92105,499000.0,3,2,1040,2836 47TH ST,San Diego,California,73085,4902.8,San Diego,77386.0,32.73756,-117.09193,3,59,99,26,32098
33063,92101,445000.0,1,1,656,777 6TH AVE UNIT 202,San Diego,California,43096,3090.7,San Diego,121867.0,32.7162,-117.18589,3,59,99,26,32089
19115,92117,915000.0,3,1,900,4669 JUTLAND DR,San Diego,California,55195,2448.7,San Diego,124557.0,32.82493,-117.19972,7,59,99,26,18506
36673,92104,1295000.0,3,2,1590,2324 MONTCLAIR ST,San Diego,California,45773,4783.5,San Diego,106742.0,32.74191,-117.12781,10,59,99,26,35618
27207,92111,1250000.0,3,3,1750,6453 GRACE CT,San Diego,California,49351,2247.4,San Diego,111577.0,32.8065,-117.16897,9,59,99,26,26434
33099,92120,489000.0,2,2,879,6955 ALVARADO RD UNIT 39,San Diego,California,29172,1466.5,San Diego,142138.0,32.79526,-117.07317,3,59,99,26,32125
4581,92139,789000.0,3,2,1694,2473 CALLE TORTUOSA,San Diego,California,35364,3816.4,San Diego,103116.0,32.68006,-117.04889,6,59,99,26,4395
27229,92122,1150000.0,3,3,1342,7952 PLAYMOR TER,San Diego,California,45676,3279.1,San Diego,127048.0,32.85681,-117.21017,9,59,99,26,26456
2002,92103,740000.0,2,2,915,3775 GEORGIA ST APT 301,San Diego,California,33873,3549.3,San Diego,136652.0,32.74782,-117.16738,5,59,99,26,1920
19093,92107,989000.0,2,1,917,4004 TENNYSON ST,San Diego,California,29753,3798.5,San Diego,133969.0,32.7402,-117.24357,7,59,99,26,18484
7996,92105,600000.0,3,2,1599,1960 PANAY CT,San Diego,California,73085,4902.8,San Diego,77386.0,32.73756,-117.09193,4,59,99,26,7712
4572,92130,765000.0,2,2,950,3605 BERNWOOD PL UNIT 77,San Diego,California,57197,1189.6,San Diego,246027.0,32.94763,-117.20586,6,59,99,26,4386
27198,92101,1250000.0,3,3,1315,421 17TH ST,San Diego,California,43096,3090.7,San Diego,121867.0,32.7162,-117.18589,9,59,99,26,26425
17508,92115,360000.0,1,1,578,4860 ROLANDO CT UNIT 44,San Diego,California,61450,3845.7,San Diego,92672.0,32.76154,-117.07187,2,59,99,26,16997
3086,92128,1099000.0,3,3,1539,14879 HEATHER GLEN WAY,San Diego,California,50161,1654.5,San Diego,152298.0,32.99687,-117.07308,8,59,99,26,2954
27225,92119,1199000.0,4,3,1740,7266 GOLFCREST DR,San Diego,California,24465,1438.9,San Diego,132740.0,32.80896,-117.03232,9,59,99,26,26452
33087,92115,390000.0,1,1,625,4570 54TH ST UNIT 218,San Diego,California,61450,3845.7,San Diego,92672.0,32.76154,-117.07187,3,59,99,26,32113
8016,92114,574900.0,2,1,754,312 SUNNYSIDE AVE,San Diego,California,67745,3155.9,San Diego,100464.0,32.70778,-117.05529,4,59,99,26,7732
