Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
11551,43228,275000.0,3,2,1572,212 DEERFIELD RD,Columbus,Ohio,56440,1095.5,Franklin,75113.0,39.96367,-83.12478,2,21,34,10,11155
11534,43223,279900.0,3,2,1863,1873 ROSEMONT AVE,Columbus,Ohio,27458,1059.9,Franklin,62301.0,39.92636,-83.03395,2,21,34,10,11138
11482,43207,275000.0,3,3,1680,4712 LYNDENHALL DR,Columbus,Ohio,46038,768.8,Franklin,67173.0,39.89599,-82.96392,2,21,34,10,11086
3728,43206,825000.0,2,4,2466,892 S FRONT ST,Columbus,Ohio,22488,2875.7,Franklin,95976.0,39.94205,-82.97346,6,21,34,10,3578
21486,43085,192000.0,2,2,1036,908 UPHOLLAND LN # 17D,Columbus,Ohio,26575,1402.7,Franklin,138362.0,40.09959,-83.01639,1,21,34,10,20817
34686,43211,79900.0,2,1,826,2796 BAUGHMAN AVE,Columbus,Ohio,22553,1847.5,Franklin,45952.0,40.01163,-82.97244,0,21,34,10,33667
21747,43235,219500.0,2,3,1152,2079 COLEMAN DR # 4C,Columbus,Ohio,44036,1201.6,Franklin,113572.0,40.10193,-83.05442,1,21,34,10,21078
29368,43215,489900.0,2,2,1565,155 W MAIN ST APT 1502,Columbus,Ohio,15317,1150.5,Franklin,103871.0,39.96633,-83.01262,3,21,34,10,28510
21630,43222,169900.0,2,1,1182,201 S YALE AVE,Columbus,Ohio,4303,1177.3,Franklin,46544.0,39.961,-83.03581,1,21,34,10,20961
11542,43228,264900.0,4,2,1530,425 REVERE CT,Columbus,Ohio,56440,1095.5,Franklin,75113.0,39.96367,-83.12478,2,21,34,10,11146
21608,43213,185000.0,3,1,1014,4430 BROADHURST DR,Columbus,Ohio,35954,1344.7,Franklin,70198.0,39.97117,-82.86746,1,21,34,10,20939
11472,43206,294900.0,1,1,834,285 LEAR ST,Columbus,Ohio,22488,2875.7,Franklin,95976.0,39.94205,-82.97346,2,21,34,10,11076
11508,43215,329900.0,2,2,1109,50 W HOSTER ST UNIT C,Columbus,Ohio,15317,1150.5,Franklin,103871.0,39.96633,-83.01262,2,21,34,10,11112
21533,43204,150000.0,3,1,1348,36 N ROYS AVE,Columbus,Ohio,43647,1801.9,Franklin,74868.0,39.96135,-83.08052,1,21,34,10,20864
21574,43207,205000.0,3,2,1512,1412 BENVUE DR,Columbus,Ohio,46038,768.8,Franklin,67173.0,39.89599,-82.96392,1,21,34,10,20905
21669,43227,219900.0,4,2,1340,1396 SIMPSON DR,Columbus,Ohio,24779,2306.0,Franklin,55289.0,39.94511,-82.88858,1,21,34,10,21000
11603,43231,289900.0,3,2,1318,3550 WHISPER CREEK DR,Columbus,Ohio,23066,2142.1,Franklin,83968.0,40.07843,-82.93914,2,21,34,10,11207
11599,43230,260000.0,2,2,1490,6187 JOES HOPPER RD # 73,Columbus,Ohio,58956,1115.6,Franklin,107912.0,40.03648,-82.87057,2,21,34,10,11203
29375,43221,390000.0,4,3,1980,5236 CHAPS CT,Columbus,Ohio,35172,1423.4,Franklin,152033.0,40.02334,-83.07744,3,21,34,10,28517
21524,43204,189900.0,2,2,990,2394 SULLIVANT AVE,Columbus,Ohio,43647,1801.9,Franklin,74868.0,39.96135,-83.08052,1,21,34,10,20855
26926,43221,1249900.0,4,4,5028,3812 RIVERVIEW DR,Columbus,Ohio,35172,1423.4,Franklin,152033.0,40.02334,-83.07744,9,21,34,10,26157
21552,43206,194200.0,3,1,1276,1060 LOCKBOURNE RD,Columbus,Ohio,22488,2875.7,Franklin,95976.0,39.94205,-82.97346,1,21,34,10,20883
