Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
13436,73013,344900.0,4,2,1825,16208 WHISTLE CREEK BLVD,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,13015
30181,73013,412590.0,4,3,1950,16024 VERMILLION DR,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,3,35,45,20,29310
13417,73013,295000.0,3,2,1475,7005 NW 157TH TER,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,12996
6454,73012,580000.0,4,3,3637,1408 NW 192ND TER,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315,4,35,45,20,6213
13430,73013,285000.0,4,2,1828,16208 ROMEO DR,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,13009
13425,73013,339000.0,3,2,1552,15928 POSITANO DR # -242108313,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,13004
30177,73012,385000.0,3,3,2403,18319 SALVADOR RD,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315,3,35,45,20,29306
30176,73012,412500.0,5,3,2491,3021 NW 184TH TER,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315,3,35,45,20,29305
13408,73013,325000.0,3,2,2065,16011 VINTAGE CT,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,12987
13418,73013,339000.0,4,2,1732,8313 NW 160TH ST,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,12997
13441,73013,285000.0,3,2,1929,2420 RED ELM CT,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,13019
30186,73013,424900.0,4,4,2940,15316 BLUE JAY DR,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,3,35,45,20,29315
24129,73012,225000.0,3,2,1922,17108 SUNNY HOLLOW RD,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315,1,35,45,20,23443
30195,73013,429900.0,4,3,2777,1509 NW 149TH ST,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,3,35,45,20,29324
6452,73012,549000.0,4,4,2838,608 NW 186TH ST,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315,4,35,45,20,6211
13386,73012,370000.0,3,2,2207,18513 MAIDSTONE LN,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315,2,35,45,20,12965
24128,73012,215000.0,3,2,1240,2113 NW 199TH ST,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315,1,35,45,20,23442
13429,73013,349900.0,3,2,1800,8013 NW 152ND TER,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,13008
24144,73013,169000.0,2,2,1123,2203 NW 155TH ST,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,1,35,45,20,23458
13416,73013,349900.0,3,2,1814,8112 NW 152ND ST,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,12995
30197,73013,449000.0,4,3,2396,15824 ROCKWELL PARKE LN,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,3,35,45,20,29326
30192,73013,390000.0,4,3,2384,16409 OLD OLIVE WAY,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,3,35,45,20,29321
13433,73013,345900.0,4,2,1865,16212 BRENTON HILLS AVE,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,13012
13419,73013,299900.0,3,2,1926,16105 VINTAGE CT,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,12998
13434,73013,310000.0,3,2,1803,2317 NW 155TH ST,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,13013
13380,73012,294990.0,3,2,1520,18001 SUNNY STONE CT,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315,2,35,45,20,12959
13390,73012,264900.0,3,2,1533,2548 NW 179TH ST,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315,2,35,45,20,12969
24137,73013,220000.0,3,2,1437,117 SONORA,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,1,35,45,20,23451
24127,73012,174000.0,3,1,1405,903 VALLEY CT,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315,1,35,45,20,23441
13397,73012,256990.0,3,2,1249,2641 NW 199TH ST,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315,2,35,45,20,12976
13432,73013,341990.0,4,2,1825,16108 BRENTON HILLS AVE,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,13011
30196,73013,400000.0,4,3,2297,6220 NW 157TH ST,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,3,35,45,20,29325
24135,73013,219000.0,3,2,1404,16305 CORONADO DR,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,1,35,45,20,23449
13439,73013,299000.0,3,2,1693,3516 NW 163RD TER,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,13017
24131,73012,244999.0,3,2,1416,2408 NW 196TH TER,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315,1,35,45,20,23445
30170,73012,396000.0,3,3,2445,17305 SPARROW HAWK LN,Edmond,Oklahoma,42003,476.0,Oklahoma,140148.0,35.66815,-97.59315,3,35,45,20,29299
24141,73013,235000.0,3,2,1643,2425 CYPRESS CT,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,1,35,45,20,23455
13422,73013,270000.0,3,2,1708,15917 VINTAGE DR,Edmond,Oklahoma,56547,668.0,Oklahoma,144686.0,35.62149,-97.49614,2,35,45,20,13001
