Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
34862,48206,80000.0,3,1,1406,2744 LAWRENCE ST,Detroit,Michigan,15271,1905.4,Wayne,54952.0,42.3751,-83.10782,0,24,36,12,33843
11895,48202,340000.0,3,3,1600,269 E PALMER ST,Detroit,Michigan,15029,1731.3,Wayne,58419.0,42.37463,-83.07764,2,24,36,12,11496
22286,48235,170000.0,4,3,1878,19778 MARLOWE ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,1,24,36,12,21616
35164,48228,105000.0,4,2,1016,8314 APPOLINE ST,Detroit,Michigan,57005,2471.4,Wayne,46566.0,42.35562,-83.21791,0,24,36,12,34145
22248,48224,174500.0,3,2,1478,16544 CHANDLER PARK DR,Detroit,Michigan,38824,2598.2,Wayne,56290.0,42.41074,-82.94147,1,24,36,12,21578
22195,48221,250000.0,4,2,1823,16569 MUIRLAND ST,Detroit,Michigan,41203,3062.6,Wayne,73212.0,42.4272,-83.14949,1,24,36,12,21525
34896,48213,10999.0,3,1,1111,5066 PENNSYLVANIA ST,Detroit,Michigan,20900,1236.7,Wayne,45917.0,42.39787,-82.9955,0,24,36,12,33877
34854,48205,52500.0,2,2,737,11410 NASHVILLE ST,Detroit,Michigan,31721,1928.2,Wayne,52851.0,42.43317,-82.98131,0,24,36,12,33835
35058,48224,115000.0,4,2,1600,6304 HEREFORD ST,Detroit,Michigan,38824,2598.2,Wayne,56290.0,42.41074,-82.94147,0,24,36,12,34039
35190,48234,79900.0,3,1,1066,18603 JUSTINE ST,Detroit,Michigan,33555,1657.7,Wayne,47022.0,42.4312,-83.03952,0,24,36,12,34171
35211,48234,59900.0,3,1,789,20164 TERRELL ST,Detroit,Michigan,33555,1657.7,Wayne,47022.0,42.4312,-83.03952,0,24,36,12,34192
22135,48202,235000.0,4,3,3986,220 CHANDLER ST,Detroit,Michigan,15029,1731.3,Wayne,58419.0,42.37463,-83.07764,1,24,36,12,21465
22268,48228,134900.0,3,2,1200,7310 PATTON ST,Detroit,Michigan,57005,2471.4,Wayne,46566.0,42.35562,-83.21791,1,24,36,12,21598
35184,48228,50000.0,1,1,550,6829 MONTROSE ST,Detroit,Michigan,57005,2471.4,Wayne,46566.0,42.35562,-83.21791,0,24,36,12,34165
22217,48221,129900.0,3,1,1020,20235 SAN JUAN DR,Detroit,Michigan,41203,3062.6,Wayne,73212.0,42.4272,-83.14949,1,24,36,12,21547
35230,48235,54900.0,3,1,1230,16539 RUTHERFORD ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,0,24,36,12,34211
35158,48228,95000.0,3,1,1251,9594 WESTWOOD ST,Detroit,Michigan,57005,2471.4,Wayne,46566.0,42.35562,-83.21791,0,24,36,12,34139
34874,48208,89900.0,4,2,1344,6526 VINEWOOD ST,Detroit,Michigan,8357,1005.5,Wayne,54262.0,42.34844,-83.09173,0,24,36,12,33855
35236,48235,90000.0,3,1,1155,18620 ROBSON ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,0,24,36,12,34217
35011,48224,45000.0,3,1,1440,5786 MANISTIQUE ST,Detroit,Michigan,38824,2598.2,Wayne,56290.0,42.41074,-82.94147,0,24,36,12,33992
35209,48234,45000.0,2,1,802,20418 BINDER ST,Detroit,Michigan,33555,1657.7,Wayne,47022.0,42.4312,-83.03952,0,24,36,12,34190
22171,48213,149900.0,4,2,1607,5281 EASTLAWN ST,Detroit,Michigan,20900,1236.7,Wayne,45917.0,42.39787,-82.9955,1,24,36,12,21501
22261,48227,164000.0,3,2,1131,15791 SAINT MARYS ST,Detroit,Michigan,39974,2056.9,Wayne,46880.0,42.38732,-83.1926,1,24,36,12,21591
35185,48228,60000.0,3,2,874,8083 WESTWOOD ST,Detroit,Michigan,57005,2471.4,Wayne,46566.0,42.35562,-83.21791,0,24,36,12,34166
22271,48228,140000.0,3,1,1356,7316 MEMORIAL AVE,Detroit,Michigan,57005,2471.4,Wayne,46566.0,42.35562,-83.21791,1,24,36,12,21601
35051,48224,95000.0,3,2,1384,17041 CHANDLER PARK DR,Detroit,Michigan,38824,2598.2,Wayne,56290.0,42.41074,-82.94147,0,24,36,12,34032
34995,48221,120000.0,5,2,1535,20467 KENTUCKY ST,Detroit,Michigan,41203,3062.6,Wayne,73212.0,42.4272,-83.14949,0,24,36,12,33976
11907,48209,349900.0,4,2,2480,1206 LANSING ST,Detroit,Michigan,28480,1616.4,Wayne,51917.0,42.30524,-83.11649,2,24,36,12,11508
34794,48204,20000.0,5,3,1900,8740 ARCADIA ST,Detroit,Michigan,22218,1706.8,Wayne,44323.0,42.36582,-83.14286,0,24,36,12,33775
34815,48205,17000.0,3,1,1216,14017 TACOMA ST,Detroit,Michigan,31721,1928.2,Wayne,52851.0,42.43317,-82.98131,0,24,36,12,33796
35172,48228,119900.0,3,2,1176,7421 MONTROSE ST,Detroit,Michigan,57005,2471.4,Wayne,46566.0,42.35562,-83.21791,0,24,36,12,34153
22182,48219,144900.0,3,2,961,20091 CHAPEL ST,Detroit,Michigan,43749,2003.2,Wayne,53554.0,42.42573,-83.25282,1,24,36,12,21512
22274,48235,195000.0,4,3,1558,18295 STRATHMOOR ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,1,24,36,12,21604
34867,48207,11000.0,1,1,880,2771 E LARNED ST,Detroit,Michigan,20142,1234.9,Wayne,65610.0,42.34753,-83.01104,0,24,36,12,33848
22151,48206,197000.0,4,1,1470,1634 ATKINSON ST,Detroit,Michigan,15271,1905.4,Wayne,54952.0,42.3751,-83.10782,1,24,36,12,21481
35071,48227,90000.0,3,2,1422,15470 HARTWELL ST,Detroit,Michigan,39974,2056.9,Wayne,46880.0,42.38732,-83.1926,0,24,36,12,34052
11903,48207,280000.0,2,2,1023,250 E HARBORTOWN DR APT 708,Detroit,Michigan,20142,1234.9,Wayne,65610.0,42.34753,-83.01104,2,24,36,12,11504
35299,48238,50000.0,4,2,1386,14945 MENDOTA ST,Detroit,Michigan,24927,1782.4,Wayne,41081.0,42.39626,-83.14136,0,24,36,12,34280
22140,48202,199999.0,2,1,758,7409 2ND AVE,Detroit,Michigan,15029,1731.3,Wayne,58419.0,42.37463,-83.07764,1,24,36,12,21470
35224,48234,24900.0,3,1,1152,19447 LUMPKIN ST,Detroit,Michigan,33555,1657.7,Wayne,47022.0,42.4312,-83.03952,0,24,36,12,34205
34802,48204,103000.0,3,1,1125,9000 ESPER ST,Detroit,Michigan,22218,1706.8,Wayne,44323.0,42.36582,-83.14286,0,24,36,12,33783
35053,48224,56000.0,3,1,1000,20212 MCCORMICK ST,Detroit,Michigan,38824,2598.2,Wayne,56290.0,42.41074,-82.94147,0,24,36,12,34034
22147,48206,220000.0,8,4,3638,3299 WEBB ST,Detroit,Michigan,15271,1905.4,Wayne,54952.0,42.3751,-83.10782,1,24,36,12,21477
35043,48224,55000.0,2,1,844,18622 KELLY RD,Detroit,Michigan,38824,2598.2,Wayne,56290.0,42.41074,-82.94147,0,24,36,12,34024
35213,48234,25000.0,3,1,867,7580 E GRIXDALE ST,Detroit,Michigan,33555,1657.7,Wayne,47022.0,42.4312,-83.03952,0,24,36,12,34194
34940,48219,49000.0,3,2,1014,19485 CHAPEL ST,Detroit,Michigan,43749,2003.2,Wayne,53554.0,42.42573,-83.25282,0,24,36,12,33921
35062,48224,59900.0,3,1,1448,5220 HAVERHILL ST,Detroit,Michigan,38824,2598.2,Wayne,56290.0,42.41074,-82.94147,0,24,36,12,34043
35018,48224,70000.0,3,1,1186,10551 SOMERSET AVE,Detroit,Michigan,38824,2598.2,Wayne,56290.0,42.41074,-82.94147,0,24,36,12,33999
22243,48224,139900.0,3,1,1362,3967 THREE MILE DR,Detroit,Michigan,38824,2598.2,Wayne,56290.0,42.41074,-82.94147,1,24,36,12,21573
22198,48221,205000.0,4,2,1739,18919 SANTA BARBARA DR,Detroit,Michigan,41203,3062.6,Wayne,73212.0,42.4272,-83.14949,1,24,36,12,21528
35260,48235,50000.0,3,1,1052,18980 FENMORE ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,0,24,36,12,34241
34967,48219,65500.0,3,2,1048,20026 AVON AVE,Detroit,Michigan,43749,2003.2,Wayne,53554.0,42.42573,-83.25282,0,24,36,12,33948
35294,48238,56000.0,3,2,1008,15566 14TH ST,Detroit,Michigan,24927,1782.4,Wayne,41081.0,42.39626,-83.14136,0,24,36,12,34275
35293,48238,55000.0,4,2,1827,15900 WOODINGHAM DR,Detroit,Michigan,24927,1782.4,Wayne,41081.0,42.39626,-83.14136,0,24,36,12,34274
35247,48235,75000.0,3,1,1186,16707 PREVOST ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,0,24,36,12,34228
34913,48214,65000.0,4,2,1396,4524 HARDING ST,Detroit,Michigan,19817,1514.7,Wayne,56270.0,42.36504,-82.98697,0,24,36,12,33894
35249,48235,35000.0,4,2,1606,18652 LINDSAY ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,0,24,36,12,34230
22149,48206,149000.0,4,4,2342,2246 VIRGINIA PARK ST,Detroit,Michigan,15271,1905.4,Wayne,54952.0,42.3751,-83.10782,1,24,36,12,21479
35123,48227,86900.0,3,2,1130,15727 GREENFIELD RD,Detroit,Michigan,39974,2056.9,Wayne,46880.0,42.38732,-83.1926,0,24,36,12,34104
35226,48235,80000.0,3,2,1242,16636 FREELAND ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,0,24,36,12,34207
34921,48214,64900.0,4,2,2008,1567 CADILLAC BLVD,Detroit,Michigan,19817,1514.7,Wayne,56270.0,42.36504,-82.98697,0,24,36,12,33902
29479,48206,399000.0,4,4,3292,1486 W BOSTON BLVD,Detroit,Michigan,15271,1905.4,Wayne,54952.0,42.3751,-83.10782,3,24,36,12,28619
22279,48235,135000.0,3,1,925,18210 MURRAY HILL ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,1,24,36,12,21609
35204,48234,68000.0,2,2,832,8155 HOUSE ST,Detroit,Michigan,33555,1657.7,Wayne,47022.0,42.4312,-83.03952,0,24,36,12,34185
35183,48228,78000.0,3,1,874,9501 HEYDEN ST,Detroit,Michigan,57005,2471.4,Wayne,46566.0,42.35562,-83.21791,0,24,36,12,34164
35193,48234,50000.0,3,2,1384,18543 WEXFORD ST,Detroit,Michigan,33555,1657.7,Wayne,47022.0,42.4312,-83.03952,0,24,36,12,34174
34935,48219,95000.0,3,1,864,24511 FLORENCE ST,Detroit,Michigan,43749,2003.2,Wayne,53554.0,42.42573,-83.25282,0,24,36,12,33916
35139,48228,75000.0,3,1,912,6700 STAHELIN AVE,Detroit,Michigan,57005,2471.4,Wayne,46566.0,42.35562,-83.21791,0,24,36,12,34120
22221,48223,129000.0,3,2,920,22459 BARBARA ST,Detroit,Michigan,25037,1597.5,Wayne,56031.0,42.39341,-83.24619,1,24,36,12,21551
22204,48221,164900.0,3,1,1659,16242 MANOR ST,Detroit,Michigan,41203,3062.6,Wayne,73212.0,42.4272,-83.14949,1,24,36,12,21534
22146,48206,195000.0,3,1,1283,1527 W PHILADELPHIA ST,Detroit,Michigan,15271,1905.4,Wayne,54952.0,42.3751,-83.10782,1,24,36,12,21476
35258,48235,109900.0,3,3,2232,18426 MARLOWE ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,0,24,36,12,34239
22288,48235,139900.0,4,2,1287,16135 SAINT MARYS ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,1,24,36,12,21618
34926,48217,89000.0,3,1,1025,2106 S BEATRICE ST,Detroit,Michigan,6820,1141.0,Wayne,56299.0,42.27803,-83.15409,0,24,36,12,33907
22281,48235,142900.0,3,1,731,19480 ASBURY PARK,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,1,24,36,12,21611
35200,48234,85000.0,3,2,1195,19160 HASSE ST,Detroit,Michigan,33555,1657.7,Wayne,47022.0,42.4312,-83.03952,0,24,36,12,34181
22235,48224,129900.0,3,2,1381,4207 WAYBURN ST,Detroit,Michigan,38824,2598.2,Wayne,56290.0,42.41074,-82.94147,1,24,36,12,21565
35002,48223,12500.0,2,1,583,13982 DACOSTA ST,Detroit,Michigan,25037,1597.5,Wayne,56031.0,42.39341,-83.24619,0,24,36,12,33983
34997,48223,89800.0,3,1,1267,15766 PLAINVIEW AVE,Detroit,Michigan,25037,1597.5,Wayne,56031.0,42.39341,-83.24619,0,24,36,12,33978
11898,48202,264900.0,1,1,776,445 E FERRY ST # 7,Detroit,Michigan,15029,1731.3,Wayne,58419.0,42.37463,-83.07764,2,24,36,12,11499
22303,48238,145000.0,5,2,1988,3300 WAVERLY ST,Detroit,Michigan,24927,1782.4,Wayne,41081.0,42.39626,-83.14136,1,24,36,12,21633
22177,48219,145000.0,3,21,1194,16120 HEYDEN ST,Detroit,Michigan,43749,2003.2,Wayne,53554.0,42.42573,-83.25282,1,24,36,12,21507
29486,48221,405000.0,4,3,2352,18606 OAK DR,Detroit,Michigan,41203,3062.6,Wayne,73212.0,42.4272,-83.14949,3,24,36,12,28626
22257,48227,132500.0,4,2,1934,15766 FERGUSON ST,Detroit,Michigan,39974,2056.9,Wayne,46880.0,42.38732,-83.1926,1,24,36,12,21587
6072,48206,518000.0,5,4,2091,2283 LAMOTHE ST,Detroit,Michigan,15271,1905.4,Wayne,54952.0,42.3751,-83.10782,4,24,36,12,5840
22193,48221,254900.0,3,2,1652,20400 PICADILLY RD,Detroit,Michigan,41203,3062.6,Wayne,73212.0,42.4272,-83.14949,1,24,36,12,21523
11918,48221,285000.0,3,3,1875,20133 CANTERBURY RD,Detroit,Michigan,41203,3062.6,Wayne,73212.0,42.4272,-83.14949,2,24,36,12,11519
35255,48235,69900.0,3,2,1255,16240 ARDMORE ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,0,24,36,12,34236
34829,48205,15000.0,3,1,881,15881 LAPPIN ST,Detroit,Michigan,31721,1928.2,Wayne,52851.0,42.43317,-82.98131,0,24,36,12,33810
11938,48238,290000.0,4,2,2603,4245 GLENDALE ST,Detroit,Michigan,24927,1782.4,Wayne,41081.0,42.39626,-83.14136,2,24,36,12,11539
35001,48223,103900.0,3,2,1445,22110 PURITAN ST,Detroit,Michigan,25037,1597.5,Wayne,56031.0,42.39341,-83.24619,0,24,36,12,33982
6073,48214,525000.0,7,4,3322,3515 BURNS ST,Detroit,Michigan,19817,1514.7,Wayne,56270.0,42.36504,-82.98697,4,24,36,12,5841
22226,48223,199000.0,3,2,1600,14871 ARTESIAN ST,Detroit,Michigan,25037,1597.5,Wayne,56031.0,42.39341,-83.24619,1,24,36,12,21556
35109,48227,65000.0,2,1,1116,13612 FORRER ST,Detroit,Michigan,39974,2056.9,Wayne,46880.0,42.38732,-83.1926,0,24,36,12,34090
35015,48224,50000.0,4,2,864,10863 NOTTINGHAM RD,Detroit,Michigan,38824,2598.2,Wayne,56290.0,42.41074,-82.94147,0,24,36,12,33996
34943,48219,114900.0,3,1,912,19667 APPLETON ST,Detroit,Michigan,43749,2003.2,Wayne,53554.0,42.42573,-83.25282,0,24,36,12,33924
35140,48228,40000.0,3,1,818,8043 WESTWOOD ST,Detroit,Michigan,57005,2471.4,Wayne,46566.0,42.35562,-83.21791,0,24,36,12,34121
29482,48207,449000.0,3,2,1400,1351 NICOLET PL,Detroit,Michigan,20142,1234.9,Wayne,65610.0,42.34753,-83.01104,3,24,36,12,28622
35102,48227,79900.0,4,2,1126,9603 ASBURY PARK,Detroit,Michigan,39974,2056.9,Wayne,46880.0,42.38732,-83.1926,0,24,36,12,34083
35110,48227,124900.0,4,3,1373,13503 ASBURY PARK,Detroit,Michigan,39974,2056.9,Wayne,46880.0,42.38732,-83.1926,0,24,36,12,34091
34982,48221,115000.0,4,2,1807,16148 ROSELAWN ST,Detroit,Michigan,41203,3062.6,Wayne,73212.0,42.4272,-83.14949,0,24,36,12,33963
35143,48228,65000.0,2,1,912,7724 EVERGREEN AVE,Detroit,Michigan,57005,2471.4,Wayne,46566.0,42.35562,-83.21791,0,24,36,12,34124
22294,48235,159950.0,3,2,1482,18647 APPOLINE ST,Detroit,Michigan,45558,2816.6,Wayne,53050.0,42.42702,-83.1947,1,24,36,12,21624
35150,48228,59900.0,3,1,958,11326 WARWICK ST,Detroit,Michigan,57005,2471.4,Wayne,46566.0,42.35562,-83.21791,0,24,36,12,34131
34811,48204,127500.0,3,2,1270,8329 WISCONSIN ST,Detroit,Michigan,22218,1706.8,Wayne,44323.0,42.36582,-83.14286,0,24,36,12,33792
22220,48223,220000.0,4,2,1842,14950 WARWICK ST,Detroit,Michigan,25037,1597.5,Wayne,56031.0,42.39341,-83.24619,1,24,36,12,21550
35281,48238,30000.0,2,1,703,12714 CLOVERLAWN ST,Detroit,Michigan,24927,1782.4,Wayne,41081.0,42.39626,-83.14136,0,24,36,12,34262
11916,48219,299999.0,4,3,2200,9295 W OUTER DR,Detroit,Michigan,43749,2003.2,Wayne,53554.0,42.42573,-83.25282,2,24,36,12,11517
11929,48223,259900.0,3,3,2028,14504 GLASTONBURY AVE,Detroit,Michigan,25037,1597.5,Wayne,56031.0,42.39341,-83.24619,2,24,36,12,11530
22251,48224,160000.0,3,1,1304,4390 BEDFORD ST,Detroit,Michigan,38824,2598.2,Wayne,56290.0,42.41074,-82.94147,1,24,36,12,21581
34925,48216,99900.0,4,2,1642,2663 SAMPSON ST,Detroit,Michigan,5497,935.6,Wayne,61657.0,42.32637,-83.07927,0,24,36,12,33906
34948,48219,14700.0,3,1,1025,18468 PIERSON ST,Detroit,Michigan,43749,2003.2,Wayne,53554.0,42.42573,-83.25282,0,24,36,12,33929
34849,48205,69900.0,3,2,1300,14241 LINNHURST ST,Detroit,Michigan,31721,1928.2,Wayne,52851.0,42.43317,-82.98131,0,24,36,12,33830
22172,48214,215000.0,2,2,1142,8200 E JEFFERSON AVE APT 509,Detroit,Michigan,19817,1514.7,Wayne,56270.0,42.36504,-82.98697,1,24,36,12,21502
34848,48205,49900.0,2,1,725,19344 DRESDEN ST,Detroit,Michigan,31721,1928.2,Wayne,52851.0,42.43317,-82.98131,0,24,36,12,33829
35187,48234,106500.0,3,2,991,18924 GODDARD ST,Detroit,Michigan,33555,1657.7,Wayne,47022.0,42.4312,-83.03952,0,24,36,12,34168
22215,48221,164300.0,3,2,1145,18465 MONICA ST,Detroit,Michigan,41203,3062.6,Wayne,73212.0,42.4272,-83.14949,1,24,36,12,21545
35300,48238,65000.0,3,1,1032,15011 MONTE VISTA ST,Detroit,Michigan,24927,1782.4,Wayne,41081.0,42.39626,-83.14136,0,24,36,12,34281
22189,48219,239900.0,4,3,1630,16818 GLASTONBURY RD,Detroit,Michigan,43749,2003.2,Wayne,53554.0,42.42573,-83.25282,1,24,36,12,21519
34939,48219,124900.0,3,2,1095,19281 REDFERN ST,Detroit,Michigan,43749,2003.2,Wayne,53554.0,42.42573,-83.25282,0,24,36,12,33920
35295,48238,124999.0,3,2,1485,4024 TYLER ST,Detroit,Michigan,24927,1782.4,Wayne,41081.0,42.39626,-83.14136,0,24,36,12,34276
34900,48213,35000.0,3,2,1325,5953 LAKEVIEW ST,Detroit,Michigan,20900,1236.7,Wayne,45917.0,42.39787,-82.9955,0,24,36,12,33881
