Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
25544,78254,248999.0,4,2,1627,14612 CREGG MILL DR,San Antonio,Texas,74490,1422.1,Bexar,117946.0,29.53011,-98.72805,1,46,61,21,24836
25543,78254,250000.0,3,2,1486,8006 ABBOTTS POINTE,San Antonio,Texas,74490,1422.1,Bexar,117946.0,29.53011,-98.72805,1,46,61,21,24835
25507,78250,150000.0,2,2,1048,9140 TIMBER PATH UNIT 1704,San Antonio,Texas,60101,2463.8,Bexar,94050.0,29.50341,-98.66668,1,46,61,21,24799
25395,78223,239204.0,3,2,1480,10727 BIG SPRING LN,San Antonio,Texas,54438,513.8,Bexar,60782.0,29.31102,-98.38675,1,46,61,21,24687
15255,78247,299000.0,3,2,1805,4443 TAYLORS BND,San Antonio,Texas,50588,1341.2,Bexar,98843.0,29.58005,-98.41196,2,46,61,21,14802
25345,78217,239900.0,2,2,1556,4226 HILTON HEAD ST,San Antonio,Texas,33130,1260.5,Bexar,67035.0,29.54073,-98.42097,1,46,61,21,24637
25508,78250,200000.0,3,2,1256,7916 SANTA CATALINA,San Antonio,Texas,60101,2463.8,Bexar,94050.0,29.50341,-98.66668,1,46,61,21,24800
15439,78260,345000.0,3,2,1639,25519 ECHO SPGS,San Antonio,Texas,34038,526.5,Bexar,160406.0,29.69737,-98.49212,2,46,61,21,14985
15341,78253,262950.0,3,2,1489,15419 PUFFINS,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885,2,46,61,21,14887
15250,78245,370049.0,4,3,2500,15336 ELECTRA CIR,San Antonio,Texas,90956,996.3,Bexar,92752.0,29.40106,-98.73549,2,46,61,21,14797
31095,78255,415000.0,4,2,2300,8110 PROSPECT PT,San Antonio,Texas,17545,377.5,Bexar,178264.0,29.64814,-98.66405,3,46,61,21,30203
15344,78253,300000.0,3,2,1296,4879 NUECES PATH,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885,2,46,61,21,14890
25329,78213,210000.0,3,1,1450,210 LIVELY DR,San Antonio,Texas,42767,2055.5,Bexar,68924.0,29.51745,-98.52358,1,46,61,21,24621
15135,78221,256990.0,4,3,2002,12711 LORENA OCHOA,San Antonio,Texas,41964,446.2,Bexar,64564.0,29.28097,-98.47529,2,46,61,21,14683
15204,78240,285000.0,3,2,1895,8526 TANBARK DR,San Antonio,Texas,56810,1963.3,Bexar,82296.0,29.5244,-98.60813,2,46,61,21,14751
15111,78212,278427.0,3,2,1250,210 SAN ANGELO,San Antonio,Texas,27020,1506.5,Bexar,115615.0,29.46447,-98.49222,2,46,61,21,14659
25293,78201,179000.0,3,1,1178,1929 W WILDWOOD DR,San Antonio,Texas,45767,2478.7,Bexar,59707.0,29.46901,-98.52861,1,46,61,21,24585
15169,78228,369000.0,3,2,1560,119 EMORY ST,San Antonio,Texas,56781,2010.4,Bexar,59771.0,29.46072,-98.57201,2,46,61,21,14717
31077,78254,401330.0,3,2,1917,9408 MATTOCK,San Antonio,Texas,74490,1422.1,Bexar,117946.0,29.53011,-98.72805,3,46,61,21,30185
15372,78253,304000.0,3,2,1535,4919 TACONITE PASS,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885,2,46,61,21,14918
15396,78253,372000.0,5,3,2539,4711 SULPHUR TRCE,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885,2,46,61,21,14942
15311,78252,296999.0,4,3,1874,7039 SHEARS PL,San Antonio,Texas,14832,203.7,Bexar,88941.0,29.34167,-98.69682,2,46,61,21,14857
