Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
3591,33130,765000.0,3,3,1273,1010 SW 2ND AVE UNIT 1203,Miami,Florida,31835,11238.0,Miami-Dade,91468.0,25.76805,-80.20291,6,16,29,7,3441
520,33130,709000.0,2,2,921,1100 S MIAMI AVE APT 2604,Miami,Florida,31835,11238.0,Miami-Dade,91468.0,25.76805,-80.20291,5,16,29,7,493
546,33132,725000.0,2,3,1084,1900 N BAYSHORE DR APT 2714,Miami,Florida,15834,4045.5,Miami-Dade,126469.0,25.77719,-80.17395,5,16,29,7,519
5710,33129,590000.0,1,1,791,2101 BRICKELL AVE APT 411,Miami,Florida,14390,4019.2,Miami-Dade,122320.0,25.7527,-80.20046,4,16,29,7,5484
5714,33129,595000.0,2,2,980,201 SW 17TH RD UNIT 302,Miami,Florida,14390,4019.2,Miami-Dade,122320.0,25.7527,-80.20046,4,16,29,7,5488
497,33127,699000.0,4,2,1122,140 NW 51ST ST,Miami,Florida,29097,3410.3,Miami-Dade,51727.0,25.81307,-80.20553,5,16,29,7,471
36460,33137,1375000.0,4,2,1679,200 NE 46TH ST,Miami,Florida,22768,4348.2,Miami-Dade,115580.0,25.81538,-80.17798,10,16,29,7,35415
556,33133,740000.0,2,3,1050,2919 COCONUT AVE APT 5,Miami,Florida,34434,3194.2,Miami-Dade,164713.0,25.72983,-80.24327,5,16,29,7,529
10732,33137,350000.0,2,2,1125,5781 BISCAYNE BLVD APT 304,Miami,Florida,22768,4348.2,Miami-Dade,115580.0,25.81538,-80.17798,2,16,29,7,10340
519,33130,674000.0,2,2,1064,999 SW 1ST AVE APT 2614,Miami,Florida,31835,11238.0,Miami-Dade,91468.0,25.76805,-80.20291,5,16,29,7,492
3585,33129,770000.0,2,3,1636,2025 BRICKELL AVE APT 603,Miami,Florida,14390,4019.2,Miami-Dade,122320.0,25.7527,-80.20046,6,16,29,7,3435
18451,33131,940000.0,2,2,1167,475 BRICKELL AVE APT 4209,Miami,Florida,22529,17357.2,Miami-Dade,185585.0,25.76417,-80.18459,7,16,29,7,17865
5700,33125,531000.0,1,1,600,1428 NW 14TH AVE # 701,Miami,Florida,55161,5435.7,Miami-Dade,66272.0,25.7839,-80.23738,4,16,29,7,5474
36461,33137,1325000.0,4,2,1790,212 NE 46TH ST,Miami,Florida,22768,4348.2,Miami-Dade,115580.0,25.81538,-80.17798,10,16,29,7,35416
18484,33155,950000.0,4,3,2238,6527 SW 39TH ST,Miami,Florida,44440,2327.6,Miami-Dade,109540.0,25.73672,-80.31117,7,16,29,7,17898
5728,33131,540000.0,1,2,891,300 S BISCAYNE BLVD # L-414,Miami,Florida,22529,17357.2,Miami-Dade,185585.0,25.76417,-80.18459,4,16,29,7,5501
28854,33130,435000.0,1,2,846,90 SW 3RD ST APT 2203,Miami,Florida,31835,11238.0,Miami-Dade,91468.0,25.76805,-80.20291,3,16,29,7,28001
532,33131,755000.0,1,2,1087,848 BRICKELL KEY DR APT 2003,Miami,Florida,22529,17357.2,Miami-Dade,185585.0,25.76417,-80.18459,5,16,29,7,505
3612,33132,847960.0,2,2,1315,888 BISCAYNE BLVD APT 2901,Miami,Florida,15834,4045.5,Miami-Dade,126469.0,25.77719,-80.17395,6,16,29,7,3462
28885,33133,397500.0,1,1,516,2924 DAY AVE # N100,Miami,Florida,34434,3194.2,Miami-Dade,164713.0,25.72983,-80.24327,3,16,29,7,28031
