Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
29733,60659,474900.0,3,2,1915,6057 N LAWNDALE AVE,Chicago,Illinois,43729,7155.2,Cook,90169.0,41.98946,-87.70668,3,27,39,15,28867
6159,60618,625000.0,3,2,1668,2108 W BARRY AVE,Chicago,Illinois,95078,7350.8,Cook,144527.0,41.94694,-87.70263,4,27,39,15,5927
12324,60610,289500.0,1,1,800,1300 N ASTOR ST UNIT 26C,Chicago,Illinois,42422,14725.7,Cook,167543.0,41.90388,-87.63738,2,27,39,15,11924
824,60642,724900.0,3,3,1900,510 N PEORIA ST,Chicago,Illinois,21374,4948.5,Cook,164840.0,41.90193,-87.65804,5,27,39,15,795
12454,60652,360000.0,3,2,2208,3629 W 82ND PL,Chicago,Illinois,43485,3470.4,Cook,87957.0,41.74744,-87.71445,2,27,39,15,12051
29679,60622,424888.0,2,2,1235,1056 N MARSHFIELD AVE APT 2,Chicago,Illinois,54650,8440.6,Cook,169439.0,41.90267,-87.68355,3,27,39,15,28817
29681,60622,425000.0,3,2,1550,2814 W CHICAGO AVE APT 3,Chicago,Illinois,54650,8440.6,Cook,169439.0,41.90267,-87.68355,3,27,39,15,28819
12467,60654,308000.0,1,1,725,300 N STATE ST APT 5206,Chicago,Illinois,21859,15577.5,Cook,197024.0,41.89209,-87.63673,2,27,39,15,12064
6166,60618,585000.0,3,2,1875,2152 W ROSCOE ST UNIT 1,Chicago,Illinois,95078,7350.8,Cook,144527.0,41.94694,-87.70263,4,27,39,15,5932
29694,60634,395000.0,4,2,1068,6036 W HENDERSON ST,Chicago,Illinois,77520,4210.0,Cook,99310.0,41.94627,-87.80639,3,27,39,15,28827
12455,60652,309899.0,5,2,1504,7914 S TROY ST,Chicago,Illinois,43485,3470.4,Cook,87957.0,41.74744,-87.71445,2,27,39,15,12052
12335,60611,329000.0,1,2,1000,50 E BELLEVUE PL APT 2206,Chicago,Illinois,34562,16829.4,Cook,202274.0,41.89483,-87.61944,2,27,39,15,11935
