Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
26319,87111,230000.0,2,2,991,8429 HEIGHTS RD NE APT D,Albuquerque,New Mexico,57518,1748.6,Bernalillo,109573.0,35.13824,-106.51589,1,56,75,24,25603
17254,87123,300000.0,3,3,1900,10725 TOWNE PARK DR NE,Albuquerque,New Mexico,44162,590.9,Bernalillo,79755.0,35.06206,-106.46991,2,56,75,24,16753
17042,87112,335000.0,3,2,2012,2340 WYOMING BLVD NE,Albuquerque,New Mexico,41818,1986.1,Bernalillo,80731.0,35.10093,-106.51622,2,56,75,24,16543
17193,87121,265000.0,3,2,1164,8527 SPRING SAGE RD SW,Albuquerque,New Mexico,75378,86.4,Bernalillo,66128.0,35.01031,-106.87816,2,56,75,24,16692
16938,87107,360000.0,3,2,1545,247 SAN CLEMENTE AVE NW,Albuquerque,New Mexico,27981,737.6,Bernalillo,85532.0,35.13747,-106.64363,2,56,75,24,16439
17088,87114,305000.0,4,3,2407,5605 IRVING BLVD NW,Albuquerque,New Mexico,69717,1285.7,Bernalillo,96944.0,35.19718,-106.68216,2,56,75,24,16588
26290,87107,200000.0,3,1,1078,3001 EDITH BLVD NE,Albuquerque,New Mexico,27981,737.6,Bernalillo,85532.0,35.13747,-106.64363,1,56,75,24,25575
26269,87105,178900.0,2,1,1200,1544 VALLEY RD SW,Albuquerque,New Mexico,54138,520.4,Bernalillo,61862.0,34.99512,-106.68644,1,56,75,24,25554
27115,87113,1200000.0,4,3,3051,212 LAVENDAR PLACE NW,Albuquerque,New Mexico,16879,437.8,Bernalillo,114025.0,35.19249,-106.5708,9,56,75,24,26343
17136,87120,329000.0,3,3,1845,5805 QUAIL RD NW,Albuquerque,New Mexico,66118,442.9,Bernalillo,98519.0,35.14097,-106.76522,2,56,75,24,16635
17224,87121,335590.0,3,2,1519,10634 SAVOYA LANE SW,Albuquerque,New Mexico,75378,86.4,Bernalillo,66128.0,35.01031,-106.87816,2,56,75,24,16723
7683,87112,565000.0,3,2,2810,12820 LILLIAN PL NE,Albuquerque,New Mexico,41818,1986.1,Bernalillo,80731.0,35.10093,-106.51622,4,56,75,24,7409
26253,87102,195000.0,2,1,650,706 ANDERSON AVE SE,Albuquerque,New Mexico,19056,1127.5,Bernalillo,50092.0,35.08116,-106.64636,1,56,75,24,25538
4314,87122,875000.0,5,5,3495,12415 SCARLET GEM CT NE,Albuquerque,New Mexico,18022,320.8,Bernalillo,199446.0,35.18685,-106.48827,6,56,75,24,4148
17007,87111,350000.0,4,2,2172,9212 ORLANDO PL NE,Albuquerque,New Mexico,57518,1748.6,Bernalillo,109573.0,35.13824,-106.51589,2,56,75,24,16508
26353,87121,255000.0,3,2,1164,7501 RAINMAKER RD SW,Albuquerque,New Mexico,75378,86.4,Bernalillo,66128.0,35.01031,-106.87816,1,56,75,24,25636
26351,87121,217000.0,3,1,1621,6309 GWIN RD SW,Albuquerque,New Mexico,75378,86.4,Bernalillo,66128.0,35.01031,-106.87816,1,56,75,24,25634
32652,87114,451910.0,4,4,2180,7415 SANDMARK RD NW,Albuquerque,New Mexico,69717,1285.7,Bernalillo,96944.0,35.19718,-106.68216,3,56,75,24,31703
16942,87108,289900.0,2,1,1126,602 QUINCY ST SE,Albuquerque,New Mexico,36433,2393.1,Bernalillo,55047.0,35.07235,-106.57835,2,56,75,24,16443
