Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
30603,76012,385000.0,4,2,1775,3121 SANDCASTLE TRL,Arlington,Texas,28750,1354.1,Tarrant,110939.0,32.75459,-97.13901,3,41,53,21,29728
30578,76006,460000.0,4,3,2500,2610 TILLMAN DR,Arlington,Texas,24547,1240.4,Tarrant,80496.0,32.78511,-97.10019,3,41,53,21,29703
14340,76018,359900.0,4,3,1800,1317 BROOKMEADOW CT,Arlington,Texas,28553,1403.9,Tarrant,97053.0,32.66074,-97.08967,2,41,53,21,13900
14111,76010,280000.0,4,2,1276,2710 GILBERT CIR,Arlington,Texas,57448,2517.8,Tarrant,53719.0,32.72271,-97.08065,2,41,53,21,13680
30659,76017,389000.0,3,2,2471,4506 BRANCHVIEW DR,Arlington,Texas,45429,1718.5,Tarrant,110896.0,32.66223,-97.16237,3,41,53,21,29779
3931,76016,774000.0,4,4,4483,6304 TIFFANY OAKS LN,Arlington,Texas,31008,1353.4,Tarrant,119556.0,32.68907,-97.18868,6,41,53,21,3780
14214,76015,275000.0,3,2,1728,3505 CABOTWOOD CT,Arlington,Texas,17629,1595.7,Tarrant,85848.0,32.69204,-97.13341,2,41,53,21,13778
14299,76017,274900.0,3,2,1207,5805 WOODSETTER LN,Arlington,Texas,45429,1718.5,Tarrant,110896.0,32.66223,-97.16237,2,41,53,21,13861
1091,76001,725000.0,5,4,2866,7511 WILLOW OAK LN,Arlington,Texas,37134,1342.7,Tarrant,118637.0,32.63076,-97.15408,5,41,53,21,1060
6629,76002,594990.0,5,4,3217,707 MATADOR LN,Arlington,Texas,34402,1862.6,Tarrant,119505.0,32.62233,-97.09265,4,41,53,21,6388
24921,76010,154956.0,2,1,864,1219 SUNNYVALE DR,Arlington,Texas,57448,2517.8,Tarrant,53719.0,32.72271,-97.08065,1,41,53,21,24224
14123,76012,322500.0,3,2,2194,822 N BOWEN RD,Arlington,Texas,28750,1354.1,Tarrant,110939.0,32.75459,-97.13901,2,41,53,21,13692
30524,76001,470000.0,4,3,2269,7210 FALLEN CREST LN,Arlington,Texas,37134,1342.7,Tarrant,118637.0,32.63076,-97.15408,3,41,53,21,29650
30679,76018,425000.0,4,3,2598,702 WILLINGTON DR,Arlington,Texas,28553,1403.9,Tarrant,97053.0,32.66074,-97.08967,3,41,53,21,29798
14054,76002,359500.0,4,3,2778,205 MENLO PARK DR,Arlington,Texas,34402,1862.6,Tarrant,119505.0,32.62233,-97.09265,2,41,53,21,13626
14249,76016,329900.0,3,2,1642,5603 SMOULDERING WOOD CT,Arlington,Texas,31008,1353.4,Tarrant,119556.0,32.68907,-97.18868,2,41,53,21,13811
18677,76001,915000.0,4,4,3632,7605 AWADI CT,Arlington,Texas,37134,1342.7,Tarrant,118637.0,32.63076,-97.15408,7,41,53,21,18088
14226,76016,339000.0,4,2,1917,5300 FIREWOOD DR,Arlington,Texas,31008,1353.4,Tarrant,119556.0,32.68907,-97.18868,2,41,53,21,13789
24900,76010,205500.0,5,5,1798,712 CARSWELL TER,Arlington,Texas,57448,2517.8,Tarrant,53719.0,32.72271,-97.08065,1,41,53,21,24204
14334,76018,289000.0,3,2,1790,1105 TWIN CEDAR CT,Arlington,Texas,28553,1403.9,Tarrant,97053.0,32.66074,-97.08967,2,41,53,21,13894
14030,76001,285000.0,3,3,1523,800 ACKERS DR,Arlington,Texas,37134,1342.7,Tarrant,118637.0,32.63076,-97.15408,2,41,53,21,13602
14257,76016,285000.0,3,2,1670,3615 RAVENHILL LN,Arlington,Texas,31008,1353.4,Tarrant,119556.0,32.68907,-97.18868,2,41,53,21,13819
14194,76014,289900.0,3,2,1758,3104 LEGEND RD,Arlington,Texas,32460,2185.0,Tarrant,71842.0,32.69201,-97.08814,2,41,53,21,13759
14298,76017,265000.0,3,2,1254,5706 GUILDWOOD DR,Arlington,Texas,45429,1718.5,Tarrant,110896.0,32.66223,-97.16237,2,41,53,21,13860
30618,76013,392000.0,4,3,2756,714 WAGGONER DR,Arlington,Texas,34457,1482.2,Tarrant,87586.0,32.72027,-97.15652,3,41,53,21,29733
14149,76013,310000.0,3,2,1722,1 PRESTON TRAIL CT,Arlington,Texas,34457,1482.2,Tarrant,87586.0,32.72027,-97.15652,2,41,53,21,13717
14293,76017,307900.0,4,3,2409,5714 ROUNDUP TRL,Arlington,Texas,45429,1718.5,Tarrant,110896.0,32.66223,-97.16237,2,41,53,21,13855
30532,76002,425000.0,4,3,2631,7702 SOUTHBRIDGE LN,Arlington,Texas,34402,1862.6,Tarrant,119505.0,32.62233,-97.09265,3,41,53,21,29658
30506,76001,433900.0,4,3,2200,4525 HOGANS ALLEY DR,Arlington,Texas,37134,1342.7,Tarrant,118637.0,32.63076,-97.15408,3,41,53,21,29632
24887,76006,200000.0,2,2,1216,2428 FOREST BROOK LN APT 1113,Arlington,Texas,24547,1240.4,Tarrant,80496.0,32.78511,-97.10019,1,41,53,21,24191
14227,76016,320000.0,4,2,2037,5410 GRISSOM DR,Arlington,Texas,31008,1353.4,Tarrant,119556.0,32.68907,-97.18868,2,41,53,21,13790
6640,76005,565000.0,3,4,2145,3700 PELICAN REST WAY,Arlington,Texas,3967,457.8,Tarrant,219184.0,32.80057,-97.08001,4,41,53,21,6399
6668,76016,559500.0,4,3,3040,2315 WOODSONG TRL,Arlington,Texas,31008,1353.4,Tarrant,119556.0,32.68907,-97.18868,4,41,53,21,6427
24906,76010,240000.0,3,2,1374,1307 ROSEWOOD LN,Arlington,Texas,57448,2517.8,Tarrant,53719.0,32.72271,-97.08065,1,41,53,21,24210
14036,76001,290000.0,3,2,1362,933 PACKARD DR,Arlington,Texas,37134,1342.7,Tarrant,118637.0,32.63076,-97.15408,2,41,53,21,13608
6628,76002,569990.0,5,4,3478,712 RANCHVALE CT,Arlington,Texas,34402,1862.6,Tarrant,119505.0,32.62233,-97.09265,4,41,53,21,6387
14250,76016,299000.0,3,2,1545,3603 BISCAY DR,Arlington,Texas,31008,1353.4,Tarrant,119556.0,32.68907,-97.18868,2,41,53,21,13812
30621,76015,395000.0,4,4,2044,2308 WESTCHESTER DR,Arlington,Texas,17629,1595.7,Tarrant,85848.0,32.69204,-97.13341,3,41,53,21,29743
