Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
19456,97221,995000.0,5,3,3573,4011 SW 43RD AVE,Portland,Oregon,12974,1137.1,Multnomah,213478.0,45.49799,-122.72749,7,66,111,27,18844
3219,97205,1135000.0,1,2,1069,550 SW 10TH AVE APT 2404,Portland,Oregon,8309,3405.9,Multnomah,100145.0,45.51924,-122.70127,8,66,111,27,3086
33954,97229,499000.0,3,3,2092,10372 NW FORESTVIEW WAY,Portland,Oregon,72974,1433.8,Washington,187863.0,45.55032,-122.81026,3,67,111,27,32946
8602,97213,609000.0,4,2,2046,5104 NE FLANDERS ST,Portland,Oregon,31826,3047.8,Multnomah,121201.0,45.53776,-122.59957,4,66,111,27,8303
33842,97206,499900.0,3,2,1210,6219 SE WINDSOR CT,Portland,Oregon,52702,3153.8,Multnomah,106125.0,45.48173,-122.5988,3,66,111,27,32834
26699,97229,179900.0,1,1,596,12606 NW BARNES RD APT 5,Portland,Oregon,72974,1433.8,Washington,187863.0,45.55032,-122.81026,1,67,111,27,25949
2420,97206,650000.0,3,3,1998,7791 SE 77TH PL,Portland,Oregon,52702,3153.8,Multnomah,106125.0,45.48173,-122.5988,5,66,111,27,2333
27421,97229,1150000.0,5,4,3594,14813 NW JOSEPH CT,Portland,Oregon,72974,1433.8,Washington,187863.0,45.55032,-122.81026,9,67,111,27,26648
8565,97203,580000.0,4,2,2880,7006 N PORTSMOUTH AVE,Portland,Oregon,34583,1239.1,Multnomah,95998.0,45.60764,-122.74923,4,66,111,27,8266
18023,97206,325000.0,3,1,1147,9021 SE 70TH AVE,Portland,Oregon,52702,3153.8,Multnomah,106125.0,45.48173,-122.5988,2,66,111,27,17454
33886,97213,499000.0,2,1,1428,1023 NE 59TH AVE,Portland,Oregon,31826,3047.8,Multnomah,121201.0,45.53776,-122.59957,3,66,111,27,32878
2446,97213,638000.0,4,3,2978,1743 NE 57TH AVE,Portland,Oregon,31826,3047.8,Multnomah,121201.0,45.53776,-122.59957,5,66,111,27,2358
4880,97223,849000.0,3,2,1966,7833 SW LARCH ST,Portland,Oregon,50043,1746.4,Washington,122559.0,45.44023,-122.77838,6,67,111,27,4691
33809,97203,449000.0,3,2,936,9716 N OSWEGO AVE,Portland,Oregon,34583,1239.1,Multnomah,95998.0,45.60764,-122.74923,3,66,111,27,32801
4849,97206,800000.0,4,3,2878,4153 SE 67TH AVE,Portland,Oregon,52702,3153.8,Multnomah,106125.0,45.48173,-122.5988,6,66,111,27,4660
33834,97206,419000.0,2,1,766,4903 SE LONG ST,Portland,Oregon,52702,3153.8,Multnomah,106125.0,45.48173,-122.5988,3,66,111,27,32826
33819,97206,484900.0,2,1,1636,6719 SE 68TH AVE,Portland,Oregon,52702,3153.8,Multnomah,106125.0,45.48173,-122.5988,3,66,111,27,32811
8639,97219,512000.0,3,3,2120,3729 SW STEPHENSON ST,Portland,Oregon,44374,1464.4,Multnomah,164098.0,45.45413,-122.69972,4,66,111,27,8340
33811,97203,449000.0,4,1,1232,10120 N CENTRAL ST,Portland,Oregon,34583,1239.1,Multnomah,95998.0,45.60764,-122.74923,3,66,111,27,32803
18092,97230,320000.0,2,3,1896,14920 NE ROSE PKWY # 71A,Portland,Oregon,41563,1152.7,Multnomah,88793.0,45.5582,-122.506,2,66,111,27,17523
