Unnamed: 0,Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,price_label,county_num,city_num,state_num,address_num
9013,19146,275000.0,4,1,1720,1533 S CARLISLE ST,Philadelphia,Pennsylvania,40983,9178.7,Philadelphia,129271.0,39.93917,-75.18398,2,6,18,1,8697
34178,19144,72000.0,2,1,74340,5720 WISSAHICKON AVE APT B10,Philadelphia,Pennsylvania,46854,5041.4,Philadelphia,61854.0,40.03278,-75.17523,0,6,18,1,33161
9032,19148,319000.0,3,2,1328,2236 S 13TH ST,Philadelphia,Pennsylvania,51010,4652.6,Philadelphia,89150.0,39.91175,-75.1514,2,6,18,1,8716
8945,19128,319000.0,2,2,1015,6160 LAWNTON ST,Philadelphia,Pennsylvania,38840,2147.0,Philadelphia,107171.0,40.05003,-75.23003,2,6,18,1,8632
5086,19125,590000.0,3,4,1785,2550 SALMON ST,Philadelphia,Pennsylvania,24948,7123.8,Philadelphia,115644.0,39.97611,-75.12472,4,6,18,1,4883
19691,19130,249000.0,1,1,938,2601 PENNSYLVANIA AVE APT 742,Philadelphia,Pennsylvania,29378,9166.1,Philadelphia,138891.0,39.9676,-75.17495,1,6,18,1,19069
5097,19147,595000.0,3,3,3000,740 S COLUMBUS BLVD UNIT 28,Philadelphia,Pennsylvania,39335,11352.6,Philadelphia,154389.0,39.93645,-75.15468,4,6,18,1,4892
8986,19141,260000.0,6,2,2499,5019 N 12TH ST,Philadelphia,Pennsylvania,33641,7441.8,Philadelphia,51264.0,40.03788,-75.14541,2,6,18,1,8673
19681,19125,189900.0,3,1,1065,2142 E LETTERLY ST,Philadelphia,Pennsylvania,24948,7123.8,Philadelphia,115644.0,39.97611,-75.12472,1,6,18,1,19059
9069,19154,340000.0,3,2,1296,132 HICKORY HILL RD,Philadelphia,Pennsylvania,34803,2100.3,Philadelphia,102138.0,40.0951,-74.98159,2,6,18,1,8752
