Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
98118,1150000.0,3,2,1900,4919 55TH AVE S,Seattle,Washington,48937,3027.6,King,144942.0,47.54235,-122.26872,87,242,28,38460
98121,1580000.0,2,2,1389,583 BATTERY ST APT 1407N,Seattle,Washington,21010,18290.9,King,163578.0,47.61548,-122.34668,87,242,28,38516
98119,1400000.0,2,2,1540,1406 3RD AVE W # 201,Seattle,Washington,26094,4186.5,King,170519.0,47.63943,-122.36932,87,242,28,38501
98144,559995.0,2,2,838,3338 WETMORE AVE S,Seattle,Washington,31648,3624.1,King,157648.0,47.58582,-122.29205,87,242,28,38737
98115,1049950.0,5,4,2558,8514 1ST AVE NE,Seattle,Washington,53729,3164.2,King,187326.0,47.68547,-122.28234,87,242,28,38317
98103,845000.0,2,3,1430,1011 N 50TH ST APT E,Seattle,Washington,52210,4397.0,King,167932.0,47.6732,-122.34258,87,242,28,38134
98112,5585000.0,5,5,5713,1219 38TH AVE E,Seattle,Washington,24412,2941.8,King,256059.0,47.63242,-122.28732,87,242,28,38290
98108,679000.0,3,2,1778,8111 10TH AVE S,Seattle,Washington,23759,1243.4,King,129864.0,47.54113,-122.3126,87,242,28,38248
98117,750000.0,3,1,1270,9002 14TH AVE NW,Seattle,Washington,36365,3625.3,King,210670.0,47.6882,-122.38157,87,242,28,38401
98105,2998000.0,4,4,3857,4015 NE 56TH ST # A,Seattle,Washington,49448,4975.6,King,155790.0,47.66094,-122.28321,87,242,28,38163
98118,650000.0,3,2,1420,5727 33RD AVE S,Seattle,Washington,48937,3027.6,King,144942.0,47.54235,-122.26872,87,242,28,38464
98112,1029000.0,3,2,1680,129 MARTIN LUTHER KING JR WAY E,Seattle,Washington,24412,2941.8,King,256059.0,47.63242,-122.28732,87,242,28,38299
98107,659950.0,2,2,953,2045D NW 60TH ST,Seattle,Washington,27116,4818.8,King,167124.0,47.66757,-122.37789,87,242,28,38231
98108,579000.0,2,1,760,5325 BEACON AVE S,Seattle,Washington,23759,1243.4,King,129864.0,47.54113,-122.3126,87,242,28,38233
98103,550000.0,2,2,850,9240 INTERLAKE AVE N APT D,Seattle,Washington,52210,4397.0,King,167932.0,47.6732,-122.34258,87,242,28,38099
98118,849950.0,3,3,1835,4225A LETITIA AVE S,Seattle,Washington,48937,3027.6,King,144942.0,47.54235,-122.26872,87,242,28,38463
98107,1050000.0,4,4,2460,903 NW 60TH ST,Seattle,Washington,27116,4818.8,King,167124.0,47.66757,-122.37789,87,242,28,38228
98122,749000.0,4,2,1400,2914 E COLUMBIA ST,Seattle,Washington,41541,6865.8,King,147095.0,47.60985,-122.29569,87,242,28,38550
98103,899999.0,2,2,1358,725 N MOTOR PL,Seattle,Washington,52210,4397.0,King,167932.0,47.6732,-122.34258,87,242,28,38124
98126,1418000.0,5,2,2970,2621 BELVIDERE AVE SW,Seattle,Washington,22030,2745.8,King,141511.0,47.54732,-122.37454,87,242,28,38634
98121,1049000.0,2,2,1006,583 BATTERY ST APT 2807,Seattle,Washington,21010,18290.9,King,163578.0,47.61548,-122.34668,87,242,28,38525
98146,875000.0,3,3,1918,10235 37TH PL SW,Seattle,Washington,27879,2329.3,King,124943.0,47.50008,-122.35768,87,242,28,38754
98102,1289000.0,3,3,2182,2308 11TH AVE E,Seattle,Washington,25396,7702.9,King,157582.0,47.63627,-122.32337,87,242,28,38050
98118,1400000.0,5,4,3820,6555 51ST AVE S,Seattle,Washington,48937,3027.6,King,144942.0,47.54235,-122.26872,87,242,28,38461
98103,775000.0,2,1,1020,924 N 78TH ST,Seattle,Washington,52210,4397.0,King,167932.0,47.6732,-122.34258,87,242,28,38116
98103,835000.0,2,2,1170,4408 MERIDIAN AVE N # A,Seattle,Washington,52210,4397.0,King,167932.0,47.6732,-122.34258,87,242,28,38109
98133,620000.0,2,2,1120,2202 N 140TH ST,Seattle,Washington,50153,2716.6,King,114119.0,47.7399,-122.34432,87,242,28,38675
98107,475000.0,2,2,741,1442 NW 63RD ST APT 301,Seattle,Washington,27116,4818.8,King,167124.0,47.66757,-122.37789,87,242,28,38232
98168,659500.0,3,2,1610,11068 OCCIDENTAL AVE S,Seattle,Washington,34614,1526.4,King,97792.0,47.48898,-122.30175,87,242,28,38763
98112,1495000.0,3,3,2041,118 26TH AVE E # B,Seattle,Washington,24412,2941.8,King,256059.0,47.63242,-122.28732,87,242,28,38298
98122,999950.0,3,3,1528,1129 26TH AVE,Seattle,Washington,41541,6865.8,King,147095.0,47.60985,-122.29569,87,242,28,38547
98109,1590000.0,3,2,2050,2490 DEXTER AVE N,Seattle,Washington,29376,5862.7,King,166998.0,47.63128,-122.34486,87,242,28,38273
98107,460000.0,1,1,687,1530 NW MARKET ST UNIT 607,Seattle,Washington,27116,4818.8,King,167124.0,47.66757,-122.37789,87,242,28,38206
98115,1398500.0,4,3,2950,6051 41ST AVE NE,Seattle,Washington,53729,3164.2,King,187326.0,47.68547,-122.28234,87,242,28,38328
98133,679990.0,3,4,1573,13333C GREENWOOD AVE N # 6,Seattle,Washington,50153,2716.6,King,114119.0,47.7399,-122.34432,87,242,28,38660
98121,510000.0,1,1,608,2801 1ST AVE APT 913,Seattle,Washington,21010,18290.9,King,163578.0,47.61548,-122.34668,87,242,28,38527
98144,535000.0,3,4,1186,1701 16TH AVE S APT C,Seattle,Washington,31648,3624.1,King,157648.0,47.58582,-122.29205,87,242,28,38709
98103,1068000.0,4,2,1830,1127 N 76TH ST,Seattle,Washington,52210,4397.0,King,167932.0,47.6732,-122.34258,87,242,28,38126
98103,899999.0,3,3,1440,3841 LINDEN AVE N,Seattle,Washington,52210,4397.0,King,167932.0,47.6732,-122.34258,87,242,28,38136
98106,1399000.0,4,4,3684,908 SW AUSTIN ST,Seattle,Washington,27489,1932.4,King,122095.0,47.54339,-122.35366,87,242,28,38179
98112,1295000.0,2,2,1920,2029 E NEWTON ST,Seattle,Washington,24412,2941.8,King,256059.0,47.63242,-122.28732,87,242,28,38297
98103,615000.0,2,2,1129,9232 DENSMORE AVE N # B,Seattle,Washington,52210,4397.0,King,167932.0,47.6732,-122.34258,87,242,28,38085
98133,280000.0,1,1,703,13717 LINDEN AVE N,Seattle,Washington,50153,2716.6,King,114119.0,47.7399,-122.34432,87,242,28,38652
98126,634000.0,2,3,1371,3400 SW GRAHAM ST UNIT 703,Seattle,Washington,22030,2745.8,King,141511.0,47.54732,-122.37454,87,242,28,38630
