Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
75249,200000.0,4,2,1355,9523 TIMBERBLUFF RD,Dallas,Texas,17629,1239.0,Dallas,92698.0,32.6449,-96.96257,54,131,21,20447
75216,190000.0,2,1,855,3231 UTAH AVE,Dallas,Texas,55108,1434.1,Dallas,48821.0,32.71158,-96.78256,54,131,21,19937
75238,625000.0,3,2,1868,10508 ROYALWOOD DR,Dallas,Texas,31953,1874.4,Dallas,123351.0,32.87855,-96.70785,54,131,21,20326
75243,129999.0,2,3,1229,9619 WALNUT ST APT 7104,Dallas,Texas,65118,2730.0,Dallas,71689.0,32.91232,-96.73633,54,131,21,20388
75229,650000.0,3,2,2168,3949 GOODFELLOW DR,Dallas,Texas,32924,1021.4,Dallas,195188.0,32.8939,-96.86517,54,131,21,20205
75243,585000.0,4,3,2784,9927 GLEN CANYON DR,Dallas,Texas,65118,2730.0,Dallas,71689.0,32.91232,-96.73633,54,131,21,20401
75243,124900.0,2,1,794,9839 WALNUT ST # 107,Dallas,Texas,65118,2730.0,Dallas,71689.0,32.91232,-96.73633,54,131,21,20383
75215,460000.0,6,6,1720,1724 PEAR ST,Dallas,Texas,17960,906.0,Dallas,64568.0,32.75259,-96.76075,54,131,21,19890
75235,670000.0,5,3,3000,7130 CONCORD AVE,Dallas,Texas,19042,1104.2,Dallas,72022.0,32.83219,-96.84798,54,131,21,20299
75214,669900.0,3,2,1752,6100 VICTOR ST,Dallas,Texas,33621,1776.6,Dallas,186217.0,32.82899,-96.74348,54,131,21,19860
75231,155000.0,2,1,807,9801 ROYAL LN APT 401,Dallas,Texas,38823,2718.8,Dallas,81765.0,32.87695,-96.74967,54,131,21,20245
75208,1000000.0,4,3,2770,735 KESSLER LAKE DR,Dallas,Texas,29941,1889.3,Dallas,120126.0,32.75409,-96.83943,54,131,21,19776
75218,490000.0,2,2,1186,8647 SAN FERNANDO WAY,Dallas,Texas,21355,1195.2,Dallas,157853.0,32.84136,-96.70357,54,131,21,19984
75234,263000.0,2,3,1304,3635 GARDEN BROOK DR APT 19500,Dallas,Texas,32728,1233.0,Dallas,106948.0,32.92423,-96.88904,54,131,21,20291
75230,2675000.0,4,6,5335,6214 DYKES WAY,Dallas,Texas,26335,1425.0,Dallas,222861.0,32.90202,-96.79226,54,131,21,20219
75204,589900.0,2,3,1906,3110 SUNNY BRAE DR,Dallas,Texas,31860,4806.7,Dallas,127543.0,32.80216,-96.78885,54,131,21,19679
75220,2200000.0,4,6,5160,3967 CLOVER LN,Dallas,Texas,40671,1388.0,Dallas,101472.0,32.86692,-96.87571,54,131,21,20055
75220,179000.0,2,2,1034,9842 VALLEY MEADOW CT,Dallas,Texas,40671,1388.0,Dallas,101472.0,32.86692,-96.87571,54,131,21,20050
75243,107000.0,1,1,730,11470 AUDELIA RD APT 166,Dallas,Texas,65118,2730.0,Dallas,71689.0,32.91232,-96.73633,54,131,21,20403
75204,499000.0,1,2,1073,3110 THOMAS AVE APT 301,Dallas,Texas,31860,4806.7,Dallas,127543.0,32.80216,-96.78885,54,131,21,19661
75248,575000.0,4,3,2806,16910 HUNTERS POINT DR,Dallas,Texas,36317,1888.7,Dallas,151476.0,32.96957,-96.79542,54,131,21,20438
75215,385000.0,3,3,2000,2214 HOOPER ST,Dallas,Texas,17960,906.0,Dallas,64568.0,32.75259,-96.76075,54,131,21,19893
75231,120000.0,1,1,500,6108 ABRAMS RD BLDG B,Dallas,Texas,38823,2718.8,Dallas,81765.0,32.87695,-96.74967,54,131,21,20246
75205,4299000.0,6,7,6156,3108 BEVERLY DR,Dallas,Texas,24804,2191.5,Dallas,315307.0,32.83657,-96.79617,54,131,21,19700
75227,268000.0,3,2,1200,3425 LOGANWOOD DR,Dallas,Texas,58395,1950.4,Dallas,65168.0,32.77044,-96.68831,54,131,21,20123
75212,579900.0,4,4,2323,2043 ANGELINA DR,Dallas,Texas,26673,1032.9,Dallas,61698.0,32.78203,-96.87853,54,131,21,19830
75248,999000.0,3,4,3876,5303 BRIAR TREE DR,Dallas,Texas,36317,1888.7,Dallas,151476.0,32.96957,-96.79542,54,131,21,20444
75243,549000.0,3,2,2002,9235 MOSS FARM LN,Dallas,Texas,65118,2730.0,Dallas,71689.0,32.91232,-96.73633,54,131,21,20394
75219,375000.0,2,2,1332,4411 BOWSER AVE APT 203,Dallas,Texas,24100,4064.8,Dallas,127896.0,32.81087,-96.81315,54,131,21,19988
75206,575000.0,2,3,2018,1922 EUCLID AVE APT C,Dallas,Texas,38209,3483.4,Dallas,126636.0,32.83161,-96.77032,54,131,21,19722
75209,1325000.0,5,5,3348,4707 COWAN AVE,Dallas,Texas,14205,1567.0,Dallas,207903.0,32.8487,-96.8257,54,131,21,19808
75209,6600000.0,4,5,4997,4707 BLUFFVIEW BLVD,Dallas,Texas,14205,1567.0,Dallas,207903.0,32.8487,-96.8257,54,131,21,19789
75219,515000.0,2,3,1994,4830 CEDAR SPRINGS RD APT 31,Dallas,Texas,24100,4064.8,Dallas,127896.0,32.81087,-96.81315,54,131,21,20011
75227,225000.0,3,2,1147,10539 BLACKJACK OAKS DR,Dallas,Texas,58395,1950.4,Dallas,65168.0,32.77044,-96.68831,54,131,21,20140
75219,649900.0,3,3,2070,3529 KALTERRA CT,Dallas,Texas,24100,4064.8,Dallas,127896.0,32.81087,-96.81315,54,131,21,20009
75241,285000.0,4,3,2655,6627 SHADOW CREEK DR,Dallas,Texas,31749,485.2,Dallas,54629.0,32.667,-96.75903,54,131,21,20340
75204,490000.0,2,3,1678,3235 COLE AVE APT 105,Dallas,Texas,31860,4806.7,Dallas,127543.0,32.80216,-96.78885,54,131,21,19668
75229,450000.0,4,3,2154,3320 CITATION DR,Dallas,Texas,32924,1021.4,Dallas,195188.0,32.8939,-96.86517,54,131,21,20188
75229,1150000.0,5,5,5072,3830 ECHO BROOK LN,Dallas,Texas,32924,1021.4,Dallas,195188.0,32.8939,-96.86517,54,131,21,20190
75223,570000.0,2,2,1160,1110 TENISON MEMORIAL DR,Dallas,Texas,14270,1777.6,Dallas,91979.0,32.79255,-96.74556,54,131,21,20071
75232,299900.0,3,2,1879,1018 RIDGEGATE DR,Dallas,Texas,33561,1468.3,Dallas,68159.0,32.65878,-96.83968,54,131,21,20272
75241,289900.0,3,2,1705,7016 NANDINA DR,Dallas,Texas,31749,485.2,Dallas,54629.0,32.667,-96.75903,54,131,21,20364
75216,240000.0,3,2,1392,2118 LAMONT AVE,Dallas,Texas,55108,1434.1,Dallas,48821.0,32.71158,-96.78256,54,131,21,19907
75211,275000.0,3,2,1508,2727 W COLORADO BLVD,Dallas,Texas,75213,1689.5,Dallas,68474.0,32.73649,-96.90214,54,131,21,19817
75208,599000.0,3,3,1750,160 W CANTY ST UNIT 202,Dallas,Texas,29941,1889.3,Dallas,120126.0,32.75409,-96.83943,54,131,21,19775
75238,525000.0,3,2,1997,9007 FLICKER LN,Dallas,Texas,31953,1874.4,Dallas,123351.0,32.87855,-96.70785,54,131,21,20312
75212,245000.0,4,4,2686,2414 KENESAW DR,Dallas,Texas,26673,1032.9,Dallas,61698.0,32.78203,-96.87853,54,131,21,19835
75241,279900.0,3,3,1571,3416 PORTICO LN,Dallas,Texas,31749,485.2,Dallas,54629.0,32.667,-96.75903,54,131,21,20350
75215,275000.0,3,2,1300,4002 COOLIDGE ST,Dallas,Texas,17960,906.0,Dallas,64568.0,32.75259,-96.76075,54,131,21,19889
75215,370000.0,2,2,1127,1001 BELLEVIEW ST APT 703,Dallas,Texas,17960,906.0,Dallas,64568.0,32.75259,-96.76075,54,131,21,19896
75225,1299000.0,3,3,2091,2801 LOVERS LN,Dallas,Texas,21703,1795.8,Dallas,312847.0,32.86511,-96.79109,54,131,21,20093
