Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
78757,150000.0,1,1,627,2600 PENNY LN APT 203,Austin,Texas,25547,1992.2,Travis,127265.0,30.35164,-97.73267,65,156,21,24556
78739,1028000.0,4,3,2954,6409 NUSSER LN,Austin,Texas,19898,663.0,Travis,231129.0,30.17596,-97.89087,65,156,21,24233
78754,410000.0,4,3,2190,9400 MAGNA CARTA LOOP,Austin,Texas,29690,757.3,Travis,100405.0,30.35633,-97.63925,65,156,21,24530
78738,1150000.0,5,3,3339,2805 LENWOOD CT,Austin,Texas,26806,245.9,Travis,205511.0,30.30668,-97.99002,65,156,21,24215
78734,645000.0,3,2,1379,5921 HI LINE RD UNIT 1203,Austin,Texas,21625,440.9,Travis,170977.0,30.38079,-97.94676,65,156,21,24131
78702,680000.0,2,2,894,3710 GOVALLE AVE # U1,Austin,Texas,24830,1915.1,Travis,119973.0,30.26339,-97.7144,65,156,21,23792
78704,765000.0,2,3,1519,2505 BLUEBONNET LN # 6,Austin,Texas,49854,2196.2,Travis,141341.0,30.24298,-97.76537,65,156,21,23844
78722,1300000.0,4,4,2588,2205 CURTIS AVE # 1,Austin,Texas,5938,1691.6,Travis,129045.0,30.29005,-97.71458,65,156,21,23946
78758,449999.0,3,2,1421,1707 PHEASANT ROOST,Austin,Texas,50717,2155.0,Travis,87779.0,30.38768,-97.70665,65,156,21,24574
78723,1450000.0,4,4,2850,4709 CAMACHO ST,Austin,Texas,36114,1975.4,Travis,109325.0,30.30423,-97.68578,65,156,21,23972
78754,449950.0,4,2,2391,6501 BRAMBER LN,Austin,Texas,29690,757.3,Travis,100405.0,30.35633,-97.63925,65,156,21,24526
78704,3990000.0,5,5,4065,2605 RAE DELL AVE,Austin,Texas,49854,2196.2,Travis,141341.0,30.24298,-97.76537,65,156,21,23892
78745,499999.0,3,3,1844,2508 KEEPSAKE DR,Austin,Texas,62277,1750.5,Travis,101443.0,30.20743,-97.79822,65,156,21,24343
78729,450000.0,3,3,1523,8518 CAHILL DR APT 23,Austin,Texas,30907,1216.1,Williamson,107830.0,30.45738,-97.75516,66,156,21,24047
78745,579000.0,3,2,1480,2102 LEAR LN,Austin,Texas,62277,1750.5,Travis,101443.0,30.20743,-97.79822,65,156,21,24353
78723,599000.0,3,2,1776,7200 FRED MORSE DR,Austin,Texas,36114,1975.4,Travis,109325.0,30.30423,-97.68578,65,156,21,23971
78722,499990.0,3,1,1036,2820 E 22ND ST,Austin,Texas,5938,1691.6,Travis,129045.0,30.29005,-97.71458,65,156,21,23944
