Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
85204,499000.0,4,2,1470,2323 E JUANITA AVE,Mesa,Arizona,67614,2634.7,Maricopa,82576.0,33.39666,-111.78786,72,168,23,27912
85212,1150000.0,3,4,2833,10323 E BETA AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,72,168,23,28423
85212,480000.0,2,2,1442,10824 E ORO AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,72,168,23,28519
85203,250000.0,4,2,578,2223 N SUMMER ST,Mesa,Arizona,38719,1614.6,Maricopa,93467.0,33.44997,-111.80403,72,168,23,27859
85206,205000.0,1,2,700,111 S GREENFIELD RD # 392,Mesa,Arizona,35163,1446.3,Maricopa,82788.0,33.39685,-111.71758,72,168,23,28033
85205,520000.0,4,2,1812,5444 E FOUNTAIN CIR,Mesa,Arizona,44195,1684.6,Maricopa,91989.0,33.43227,-111.71804,72,168,23,27956
85212,664000.0,2,2,2083,10909 E PORTOBELLO AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,72,168,23,28444
85203,310000.0,2,1,816,156 N HUNT DR E,Mesa,Arizona,38719,1614.6,Maricopa,93467.0,33.44997,-111.80403,72,168,23,27852
85212,554990.0,4,3,2668,9413 E SPIRAL AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,72,168,23,28431
85212,1125000.0,3,4,2803,10264 E GAMMA AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,72,168,23,28414
85212,805000.0,4,3,3390,9704 E RAINBOW AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,72,168,23,28541
85208,327900.0,2,2,1248,753 S PRIVET WAY,Mesa,Arizona,36837,1746.9,Maricopa,76690.0,33.40301,-111.63194,72,168,23,28267
85209,580000.0,3,3,2508,11520 E NIDO AVE,Mesa,Arizona,39726,1301.2,Maricopa,94457.0,33.37877,-111.63476,72,168,23,28339
85213,1988000.0,5,5,4917,3447 E KENWOOD ST,Mesa,Arizona,37247,1560.0,Maricopa,121351.0,33.44764,-111.76962,72,168,23,28580
85208,440000.0,3,2,1989,7357 E EDGEWOOD AVE,Mesa,Arizona,36837,1746.9,Maricopa,76690.0,33.40301,-111.63194,72,168,23,28204
85215,713970.0,3,3,2035,5701 E SCARLET ST,Mesa,Arizona,16013,74.6,Maricopa,109592.0,33.51101,-111.58027,72,168,23,28635
85209,560000.0,2,2,2239,10859 E KIVA AVE,Mesa,Arizona,39726,1301.2,Maricopa,94457.0,33.37877,-111.63476,72,168,23,28357
85215,595000.0,4,3,2314,5960 E VERMILLION ST,Mesa,Arizona,16013,74.6,Maricopa,109592.0,33.51101,-111.58027,72,168,23,28626
85207,384800.0,2,2,1475,7006 E JENSEN ST UNIT 160,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631,72,168,23,28158
85203,599000.0,4,3,2865,1866 E FOUNTAIN ST,Mesa,Arizona,38719,1614.6,Maricopa,93467.0,33.44997,-111.80403,72,168,23,27856
85207,34900.0,1,1,470,8700 E UNIVERSITY DR # 1545,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631,72,168,23,28140
85204,435000.0,4,2,1602,3409 E DOLPHIN AVE,Mesa,Arizona,67614,2634.7,Maricopa,82576.0,33.39666,-111.78786,72,168,23,27876
85207,479000.0,2,2,1488,2717 N 82ND ST,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631,72,168,23,28092
85207,200000.0,2,2,1441,107 N 88TH PL,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631,72,168,23,28182
85206,289000.0,2,2,1248,304 S ARVADA,Mesa,Arizona,35163,1446.3,Maricopa,82788.0,33.39685,-111.71758,72,168,23,28063
85207,1100000.0,4,4,3838,8540 E MCDOWELL RD UNIT 122,Mesa,Arizona,49699,653.1,Maricopa,125219.0,33.45362,-111.63631,72,168,23,28144
85208,199000.0,3,2,1441,7220 E ABILENE AVE,Mesa,Arizona,36837,1746.9,Maricopa,76690.0,33.40301,-111.63194,72,168,23,28257
85206,475000.0,2,2,1760,2760 LEISURE WORLD,Mesa,Arizona,35163,1446.3,Maricopa,82788.0,33.39685,-111.71758,72,168,23,28023
85209,259000.0,3,2,1320,7239 E INVERNESS AVE,Mesa,Arizona,39726,1301.2,Maricopa,94457.0,33.37877,-111.63476,72,168,23,28282
85212,674500.0,7,4,3942,11512 E QUEENSBOROUGH AVE,Mesa,Arizona,43326,433.6,Maricopa,140064.0,33.32064,-111.63088,72,168,23,28487
85213,459900.0,7,3,1994,2059 E ADOBE ST,Mesa,Arizona,37247,1560.0,Maricopa,121351.0,33.44764,-111.76962,72,168,23,28595
