Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
37211,265000.0,2,1,816,4945 PACKARD DR,Nashville,Tennessee,75073,1334.2,Davidson,84503.0,36.06704,-86.72345,22,70,8,8119
37207,489900.0,2,2,1179,128 DELLWAY DR,Nashville,Tennessee,40697,812.3,Davidson,72606.0,36.23278,-86.77765,22,70,8,7871
37214,399994.0,3,4,1802,641 MARKHAM ST,Nashville,Tennessee,31341,551.3,Davidson,87408.0,36.16789,-86.66296,22,70,8,8185
37214,504900.0,3,4,1813,114 FITZGERALD DR,Nashville,Tennessee,31341,551.3,Davidson,87408.0,36.16789,-86.66296,22,70,8,8181
37209,424999.0,2,2,955,953 44TH AVE N APT 203,Nashville,Tennessee,37363,428.7,Davidson,98701.0,36.15591,-86.91638,22,70,8,7977
37211,599000.0,4,3,2614,3504 BROOKVIEW FOREST CT,Nashville,Tennessee,75073,1334.2,Davidson,84503.0,36.06704,-86.72345,22,70,8,8107
37205,3999999.0,5,6,6475,216 PAGE RD,Nashville,Tennessee,25437,688.5,Davidson,222323.0,36.11075,-86.87274,22,70,8,7712
37208,849900.0,3,4,1940,1006 SCOVEL ST,Nashville,Tennessee,19546,1567.1,Davidson,86858.0,36.17691,-86.80901,22,70,8,7880
37215,1000000.0,4,2,2062,4629 SHYS HILL RD,Nashville,Tennessee,22829,575.1,Davidson,217318.0,36.08197,-86.83492,22,70,8,8191
37214,399997.0,3,4,1802,637 MARKHAM ST,Nashville,Tennessee,31341,551.3,Davidson,87408.0,36.16789,-86.66296,22,70,8,8151
37206,635000.0,3,3,1883,1404 CHESTER AVE # B,Nashville,Tennessee,28694,1429.4,Davidson,114377.0,36.18085,-86.73117,22,70,8,7786
37214,419900.0,3,2,1375,2424 MELBOURNE DR,Nashville,Tennessee,31341,551.3,Davidson,87408.0,36.16789,-86.66296,22,70,8,8153
37209,499950.0,2,2,1208,514 BASSWOOD AVE,Nashville,Tennessee,37363,428.7,Davidson,98701.0,36.15591,-86.91638,22,70,8,7948
37214,393000.0,2,1,1319,2317 CLOVERDALE RD,Nashville,Tennessee,31341,551.3,Davidson,87408.0,36.16789,-86.66296,22,70,8,8175
37203,849900.0,4,4,2404,533A WEDGEWOOD AVE,Nashville,Tennessee,18100,1666.1,Davidson,94336.0,36.14937,-86.78986,22,70,8,7629
37220,2350000.0,5,6,4684,1118 BATTERY LN,Nashville,Tennessee,6481,324.5,Davidson,230199.0,36.06759,-86.78127,22,70,8,8348
37221,949900.0,4,4,3508,113 ZURIC CT,Nashville,Tennessee,42232,330.5,Davidson,122269.0,36.05991,-86.97189,22,70,8,8425
37209,499900.0,3,4,2200,6719 CHARLOTTE PIKE APT 2,Nashville,Tennessee,37363,428.7,Davidson,98701.0,36.15591,-86.91638,22,70,8,7951
37216,619900.0,3,3,2261,820 DELMAS AVE,Nashville,Tennessee,19227,1103.2,Davidson,99706.0,36.21589,-86.72676,22,70,8,8279
37221,699500.0,3,3,2024,2105 GILDRIDGE DR,Nashville,Tennessee,42232,330.5,Davidson,122269.0,36.05991,-86.97189,22,70,8,8397
37211,629900.0,3,3,3021,3500 SAINDON ST,Nashville,Tennessee,75073,1334.2,Davidson,84503.0,36.06704,-86.72345,22,70,8,8111
37209,2190000.0,6,9,4758,4006 UTAH AVE,Nashville,Tennessee,37363,428.7,Davidson,98701.0,36.15591,-86.91638,22,70,8,8007
37221,2177000.0,4,6,3686,6052 PASQUO RD,Nashville,Tennessee,42232,330.5,Davidson,122269.0,36.05991,-86.97189,22,70,8,8364
37221,375000.0,2,2,1741,700 BARLIN CT,Nashville,Tennessee,42232,330.5,Davidson,122269.0,36.05991,-86.97189,22,70,8,8410
37209,769000.0,4,3,2274,5298 GEORGIA AVE,Nashville,Tennessee,37363,428.7,Davidson,98701.0,36.15591,-86.91638,22,70,8,8012
37215,720000.0,3,3,2250,4400 BELMONT PARK TER APT 240,Nashville,Tennessee,22829,575.1,Davidson,217318.0,36.08197,-86.83492,22,70,8,8237
37203,1190000.0,2,2,1201,1717 HAYES ST # 20A,Nashville,Tennessee,18100,1666.1,Davidson,94336.0,36.14937,-86.78986,22,70,8,7621
37214,699900.0,4,3,2992,3231 KNOBVIEW DR,Nashville,Tennessee,31341,551.3,Davidson,87408.0,36.16789,-86.66296,22,70,8,8146
37217,269900.0,3,3,1480,4000 ANDERSON RD APT 12,Nashville,Tennessee,31096,676.0,Davidson,72426.0,36.10836,-86.66178,22,70,8,8289
37206,550000.0,2,3,1456,1615B PORTER AVE,Nashville,Tennessee,28694,1429.4,Davidson,114377.0,36.18085,-86.73117,22,70,8,7787
37221,5800000.0,4,5,4953,1111 ELLER LN,Nashville,Tennessee,42232,330.5,Davidson,122269.0,36.05991,-86.97189,22,70,8,8359
37215,960000.0,3,3,2473,3493 RULAND PL,Nashville,Tennessee,22829,575.1,Davidson,217318.0,36.08197,-86.83492,22,70,8,8212
37207,925000.0,4,4,2050,1106 HARMONY WAY # 1106,Nashville,Tennessee,40697,812.3,Davidson,72606.0,36.23278,-86.77765,22,70,8,7844
37203,1190000.0,2,2,1654,700 12TH AVE S UNIT 801,Nashville,Tennessee,18100,1666.1,Davidson,94336.0,36.14937,-86.78986,22,70,8,7646
37216,799900.0,4,3,2556,1358 GREENLAND AVE,Nashville,Tennessee,19227,1103.2,Davidson,99706.0,36.21589,-86.72676,22,70,8,8269
37219,2200000.0,2,2,1321,515 CHURCH ST UNIT 4204,Nashville,Tennessee,1411,2527.4,Davidson,99317.0,36.1663,-86.78299,22,70,8,8340
37207,709900.0,3,4,3191,2206 OLD MATTHEWS RD,Nashville,Tennessee,40697,812.3,Davidson,72606.0,36.23278,-86.77765,22,70,8,7860
37215,1145000.0,4,4,3115,121 ABBEYWOOD DR,Nashville,Tennessee,22829,575.1,Davidson,217318.0,36.08197,-86.83492,22,70,8,8206
37216,765000.0,4,3,2132,4302 GLYNDA DR,Nashville,Tennessee,19227,1103.2,Davidson,99706.0,36.21589,-86.72676,22,70,8,8276
37216,1100000.0,5,4,2810,3818 KINGSWOOD AVE,Nashville,Tennessee,19227,1103.2,Davidson,99706.0,36.21589,-86.72676,22,70,8,8249
37218,349000.0,2,2,1254,3408 HYDES FERRY RD,Nashville,Tennessee,15056,148.9,Davidson,77147.0,36.20814,-86.89158,22,70,8,8315
37221,459900.0,2,2,1701,103 WINDSOR TERRACE DR,Nashville,Tennessee,42232,330.5,Davidson,122269.0,36.05991,-86.97189,22,70,8,8401
37203,582000.0,1,1,819,1212 DEMONBREUN ST # A11A,Nashville,Tennessee,18100,1666.1,Davidson,94336.0,36.14937,-86.78986,22,70,8,7654
37207,744900.0,3,3,1928,806 LISCHEY AVE,Nashville,Tennessee,40697,812.3,Davidson,72606.0,36.23278,-86.77765,22,70,8,7865
