Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
90046,989000.0,2,2,1129,8223 LOOKOUT MOUNTAIN AVE,Los Angeles,California,48749,3322.1,Los Angeles,133455.0,34.10752,-118.36575,77,180,26,31668
90042,1499000.0,3,3,1850,322 N AVENUE 53,Los Angeles,California,59658,5096.9,Los Angeles,119492.0,34.11475,-118.192,77,180,26,31616
90066,719000.0,2,2,858,4040 GRAND VIEW BLVD UNIT 82,Los Angeles,California,54913,4409.4,Los Angeles,149261.0,34.00166,-118.43104,77,180,26,31761
90016,1000000.0,3,1,1073,3501 HILLCREST DR,Los Angeles,California,45884,4925.2,Los Angeles,93228.0,34.02881,-118.35436,77,180,26,31454
90026,2890000.0,10,8,4448,136 N RAMPART BLVD,Los Angeles,California,65921,6316.1,Los Angeles,112443.0,34.07883,-118.2637,77,180,26,31542
90023,549000.0,2,1,1088,935 ORME AVE,Los Angeles,California,45732,4089.8,Los Angeles,65512.0,34.02264,-118.19986,77,180,26,31500
90066,2400000.0,4,4,2317,3226 S BARRINGTON AVE,Los Angeles,California,54913,4409.4,Los Angeles,149261.0,34.00166,-118.43104,77,180,26,31768
90046,749999.0,2,2,1145,1745 CAMINO PALMERO ST APT 114,Los Angeles,California,48749,3322.1,Los Angeles,133455.0,34.10752,-118.36575,77,180,26,31666
90046,3895000.0,5,5,3520,1728 N SIERRA BONITA AVE,Los Angeles,California,48749,3322.1,Los Angeles,133455.0,34.10752,-118.36575,77,180,26,31657
90039,539000.0,2,2,1132,2344 FLETCHER DR APT 122,Los Angeles,California,28839,3059.2,Los Angeles,162614.0,34.11242,-118.26153,77,180,26,31607
90016,849999.0,2,2,1136,2706 S COCHRAN AVE,Los Angeles,California,45884,4925.2,Los Angeles,93228.0,34.02881,-118.35436,77,180,26,31457
90015,896000.0,2,2,1159,1050 S GRAND AVE UNIT 2003,Los Angeles,California,24228,5524.5,Los Angeles,98079.0,34.03932,-118.26625,77,180,26,31452
90020,410000.0,1,1,566,320 S ARDMORE AVE APT 309,Los Angeles,California,38124,13238.3,Los Angeles,89605.0,34.06638,-118.30986,77,180,26,31491
90028,865000.0,2,2,1200,6001 CARLTON WAY APT 104,Los Angeles,California,29887,7639.1,Los Angeles,80938.0,34.09982,-118.3268,77,180,26,31556
90027,9995000.0,5,5,6827,4808 BONVUE AVE,Los Angeles,California,44678,2123.2,Los Angeles,128791.0,34.12515,-118.29049,77,180,26,31544
90045,515000.0,1,1,566,7037 LA TIJERA BLVD APT F101,Los Angeles,California,41411,1486.1,Los Angeles,162028.0,33.95302,-118.40028,77,180,26,31647
90036,1495000.0,2,2,1574,937 S CURSON AVE,Los Angeles,California,37596,5911.0,Los Angeles,142054.0,34.07013,-118.34978,77,180,26,31589
90008,2349000.0,3,3,2894,5272 VERONICA ST,Los Angeles,California,31046,4142.9,Los Angeles,82519.0,34.01037,-118.3428,77,180,26,31435
90044,3195000.0,26,17,13320,1044 W 110TH ST,Los Angeles,California,100225,7584.4,Los Angeles,65389.0,33.95253,-118.29194,77,180,26,31635
90047,499000.0,2,1,1069,1916 W 75TH ST,Los Angeles,California,51494,4224.2,Los Angeles,86109.0,33.95456,-118.30899,77,180,26,31675
90017,535000.0,1,1,790,1100 WILSHIRE BLVD APT 3209,Los Angeles,California,28433,15527.8,Los Angeles,70591.0,34.05306,-118.26447,77,180,26,31472
90006,1149000.0,3,2,1718,1116 IROLO ST,Los Angeles,California,57136,11408.4,Los Angeles,64998.0,34.04807,-118.29411,77,180,26,31425
90057,1899000.0,8,8,4343,452 S BONNIE BRAE ST,Los Angeles,California,47604,20886.7,Los Angeles,58686.0,34.06205,-118.27704,77,180,26,31708
90038,1395000.0,4,2,1681,5837 WILLOUGHBY AVE,Los Angeles,California,27995,6983.0,Los Angeles,80935.0,34.08882,-118.32671,77,180,26,31600
90017,839000.0,1,2,972,877 FRANCISCO ST APT 1128,Los Angeles,California,28433,15527.8,Los Angeles,70591.0,34.05306,-118.26447,77,180,26,31471
90065,1399000.0,4,3,1627,4312 DIVISION ST,Los Angeles,California,46432,3265.3,Los Angeles,135151.0,34.10867,-118.22813,77,180,26,31753
90032,873000.0,4,2,1118,2515 MALLORY ST,Los Angeles,California,45298,3632.4,Los Angeles,95837.0,34.0793,-118.17835,77,180,26,31568
90066,1650000.0,3,2,1652,12721 RUBENS AVE,Los Angeles,California,54913,4409.4,Los Angeles,149261.0,34.00166,-118.43104,77,180,26,31772
90046,2195000.0,3,3,2552,737 N MARTEL AVE,Los Angeles,California,48749,3322.1,Los Angeles,133455.0,34.10752,-118.36575,77,180,26,31667
90068,3949000.0,5,7,5521,3001 DURAND DR,Los Angeles,California,21127,1019.2,Los Angeles,174419.0,34.12794,-118.32914,77,180,26,31796
90068,1895000.0,3,4,2013,6240 MULHOLLAND HWY,Los Angeles,California,21127,1019.2,Los Angeles,174419.0,34.12794,-118.32914,77,180,26,31802
90026,999000.0,3,2,1500,1802 EFFIE ST,Los Angeles,California,65921,6316.1,Los Angeles,112443.0,34.07883,-118.2637,77,180,26,31537
90029,1188000.0,3,4,1835,4323 1/2 BURNS AVE,Los Angeles,California,35037,9830.4,Los Angeles,80005.0,34.08983,-118.29467,77,180,26,31559
