Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
79905,150000.0,3,2,1161,331 PECOS ST,El Paso,Texas,21953,1290.7,El Paso,35986.0,31.76665,-106.42523,68,158,21,24661
79934,220000.0,3,2,1466,5021 SILVER RANCH AVE,El Paso,Texas,26916,175.8,El Paso,90524.0,31.95206,-106.434,68,158,21,25199
79928,357950.0,4,3,1928,13417 CARTERTON DRIVE,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,25063
79938,200000.0,3,2,1136,14273 TIERRA YAMILA LN,El Paso,Texas,91575,90.6,El Paso,86064.0,31.85764,-106.03895,68,158,21,25304
79927,189950.0,3,2,1088,223 VILLAS DEL SUR RD,El Paso,Texas,42140,592.7,El Paso,58509.0,31.64566,-106.27359,68,158,21,24877
79928,335000.0,4,3,2023,12612 ZOLLINGER AVENUE,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,25013
79938,249999.0,4,3,1988,14261 WOODS POINT AVE,El Paso,Texas,91575,90.6,El Paso,86064.0,31.85764,-106.03895,68,158,21,25321
79928,264950.0,4,2,1518,373 HORNSEY PL,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,25025
79928,250000.0,3,2,1490,14273 DESERT STONE DR,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,25020
79912,326650.0,4,3,2061,1336 BLACK RIDGE DR,El Paso,Texas,78470,1281.1,El Paso,103980.0,31.84839,-106.53272,68,158,21,24754
79928,279500.0,4,2,1650,624 PASEO DULCE AVE,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,25039
79932,474950.0,4,3,2875,6137 SORREL DR,El Paso,Texas,28594,804.6,El Paso,105493.0,31.87753,-106.6068,68,158,21,25122
79924,248000.0,3,2,1860,5237 LA TASTE AVE,El Paso,Texas,59420,1852.9,El Paso,64355.0,31.90224,-106.41355,68,158,21,24825
79938,214900.0,4,2,1385,14216 SILVER POINT AVE,El Paso,Texas,91575,90.6,El Paso,86064.0,31.85764,-106.03895,68,158,21,25383
79936,178800.0,3,2,1031,11908 DIEGO RIVERA DR,El Paso,Texas,107579,1603.8,El Paso,78244.0,31.77373,-106.29631,68,158,21,25285
79936,599000.0,4,3,3282,1980 PASEO GRANADA LN,El Paso,Texas,107579,1603.8,El Paso,78244.0,31.77373,-106.29631,68,158,21,25278
79930,105000.0,3,2,1110,2810 VAN BUREN AVE,El Paso,Texas,26787,1381.3,El Paso,54061.0,31.81078,-106.46846,68,158,21,25092
79938,185000.0,3,2,1028,12364 TIERRA APACHE DR,El Paso,Texas,91575,90.6,El Paso,86064.0,31.85764,-106.03895,68,158,21,25325
79934,225000.0,3,3,1372,11701 AUTUMN WHEAT DR,El Paso,Texas,26916,175.8,El Paso,90524.0,31.95206,-106.434,68,158,21,25206
79907,140000.0,2,1,1450,240 SOFIA PL,El Paso,Texas,50696,1427.4,El Paso,53789.0,31.7074,-106.32681,68,158,21,24677
79924,260000.0,3,2,1512,9919 TAJ MAHAL ST,El Paso,Texas,59420,1852.9,El Paso,64355.0,31.90224,-106.41355,68,158,21,24821
79928,247950.0,3,2,1077,14308 STEVE JOYCE PARKWAY,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,24907
79928,367950.0,4,3,2031,1776 URIJAH PLACE,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,25075
79934,261950.0,4,2,1658,7392 NORTE BRASIL DRIVE,El Paso,Texas,26916,175.8,El Paso,90524.0,31.95206,-106.434,68,158,21,25143
79924,170000.0,3,2,1252,9824 BOMARC ST,El Paso,Texas,59420,1852.9,El Paso,64355.0,31.90224,-106.41355,68,158,21,24824
79928,399000.0,4,3,2440,13179 GUSART AVE,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,24916
79934,274950.0,4,3,1730,7420 NORTE BRASIL DRIVE,El Paso,Texas,26916,175.8,El Paso,90524.0,31.95206,-106.434,68,158,21,25204
79928,384950.0,4,3,1963,849 ACTION ST,El Paso,Texas,76392,140.6,El Paso,82767.0,31.67896,-106.11511,68,158,21,24892
79927,244950.0,3,2,1504,373 PLATEAU DRIVE,El Paso,Texas,42140,592.7,El Paso,58509.0,31.64566,-106.27359,68,158,21,24881
79938,215950.0,4,2,1338,12785 COL CHARLES BRANSON DRIVE,El Paso,Texas,91575,90.6,El Paso,86064.0,31.85764,-106.03895,68,158,21,25397
