Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
89141,488286.0,3,3,1770,3938 PAINTED LADY AVE,Las Vegas,Nevada,37596,1379.9,Clark,145253.0,35.98813,-115.2074,76,179,25,31129
89117,449000.0,3,3,1599,2804 WILLOW WIND CT,Las Vegas,Nevada,54663,2296.4,Clark,96731.0,36.14267,-115.28001,76,179,25,30783
89102,1459900.0,6,5,5513,4024 DEL MONTE AVE,Las Vegas,Nevada,37633,2722.4,Clark,68282.0,36.1453,-115.18662,76,179,25,30565
89169,349900.0,3,3,1859,1989 PALORA AVE,Las Vegas,Nevada,20864,2336.1,Clark,50229.0,36.12405,-115.14184,76,179,25,31344
89143,535000.0,4,3,2868,8421 WILD DIAMOND AVE,Las Vegas,Nevada,13602,1497.4,Clark,111199.0,36.32168,-115.29288,76,179,25,31149
89135,595000.0,3,3,2439,10303 SPLENDOR RIDGE AVE,Las Vegas,Nevada,29706,226.3,Clark,174766.0,36.09531,-115.37163,76,179,25,31046
89145,1100000.0,2,3,2137,9103 ALTA DR UNIT 806,Las Vegas,Nevada,24737,2251.4,Clark,97124.0,36.16748,-115.27618,76,179,25,31194
89122,309999.0,2,2,1088,5250 JEWEL CANYON DR,Las Vegas,Nevada,51772,2098.4,Clark,68027.0,36.10399,-115.03783,76,179,25,30879
89141,1095000.0,5,4,5025,11059 PENTLAND DOWNS ST,Las Vegas,Nevada,37596,1379.9,Clark,145253.0,35.98813,-115.2074,76,179,25,31111
89134,579500.0,2,2,1636,9509 EAGLE VALLEY DR,Las Vegas,Nevada,23152,1339.5,Clark,116676.0,36.20262,-115.3078,76,179,25,31020
89108,285000.0,3,2,1289,6704 DORITA AVE UNIT 102,Las Vegas,Nevada,73315,3177.9,Clark,67567.0,36.20508,-115.2237,76,179,25,30660
89130,418900.0,3,3,1470,5031 TRANQUIL VIEW ST,Las Vegas,Nevada,34439,1725.8,Clark,95254.0,36.25348,-115.22671,76,179,25,30975
89129,375000.0,3,3,1296,3782 BOSSA NOVA DR,Las Vegas,Nevada,54770,2118.4,Clark,118094.0,36.23325,-115.29025,76,179,25,30950
89108,179900.0,2,2,986,5710 W LAKE MEAD BLVD,Las Vegas,Nevada,73315,3177.9,Clark,67567.0,36.20508,-115.2237,76,179,25,30678
89158,9999888.0,3,4,3922,3750 LAS VEGAS BLVD S UNIT 4306,Las Vegas,Nevada,406,681.2,Clark,200695.0,36.10481,-115.17665,76,179,25,31307
89156,190000.0,2,2,1080,7086 BURCOT AVE # E5,Las Vegas,Nevada,30740,265.8,Clark,74601.0,36.15906,-114.98176,76,179,25,31301
89120,234500.0,2,3,1020,3055 CASEY DR UNIT 102,Las Vegas,Nevada,24418,1336.2,Clark,90201.0,36.08065,-115.09585,76,179,25,30819
89143,524900.0,3,3,1930,8720 BREEZY BROWN AVE,Las Vegas,Nevada,13602,1497.4,Clark,111199.0,36.32168,-115.29288,76,179,25,31152
89115,310000.0,3,2,1288,2842 TAURUS CT,Las Vegas,Nevada,65713,1019.0,Clark,57651.0,36.25374,-115.04285,76,179,25,30755
89141,588000.0,3,4,2632,10315 ROLLING BAY CT,Las Vegas,Nevada,37596,1379.9,Clark,145253.0,35.98813,-115.2074,76,179,25,31132
89138,779000.0,3,2,1952,924 MAYFIELD MANOR LN,Las Vegas,Nevada,19971,423.8,Clark,207450.0,36.20212,-115.36499,76,179,25,31077
89183,420000.0,3,3,1508,10422 CHERRY BROOK ST,Las Vegas,Nevada,41126,2267.8,Clark,99198.0,35.99619,-115.15799,76,179,25,31380
89113,1499000.0,4,4,4312,28 SAWGRASS CT,Las Vegas,Nevada,34227,1226.9,Clark,116838.0,36.06017,-115.26236,76,179,25,30744
89117,235000.0,2,2,882,3450 ERVA ST APT 243,Las Vegas,Nevada,54663,2296.4,Clark,96731.0,36.14267,-115.28001,76,179,25,30765
89138,629990.0,2,3,1898,668 SOLAR CITRINE ST,Las Vegas,Nevada,19971,423.8,Clark,207450.0,36.20212,-115.36499,76,179,25,31067
89122,270000.0,3,2,1344,3520 CAPE COD DR,Las Vegas,Nevada,51772,2098.4,Clark,68027.0,36.10399,-115.03783,76,179,25,30872
89147,498000.0,3,3,2158,9473 SAMUEL CLEMENS CT,Las Vegas,Nevada,56463,2964.0,Clark,90656.0,36.11289,-115.27985,76,179,25,31233
89129,359900.0,3,3,1486,3212 BRACKNELL ST,Las Vegas,Nevada,54770,2118.4,Clark,118094.0,36.23325,-115.29025,76,179,25,30958
89103,240000.0,2,2,1093,6174 MEADOWGRASS LN,Las Vegas,Nevada,51966,3079.3,Clark,65249.0,36.11236,-115.21215,76,179,25,30582
89102,899900.0,4,3,2783,2501 LLEWELLYN DR,Las Vegas,Nevada,37633,2722.4,Clark,68282.0,36.1453,-115.18662,76,179,25,30568
89108,232990.0,2,2,1128,2451 N RAINBOW BLVD UNIT 1023,Las Vegas,Nevada,73315,3177.9,Clark,67567.0,36.20508,-115.2237,76,179,25,30659
89106,500809.0,5,4,2932,1964 NITIDA STREET # LOT 11,Las Vegas,Nevada,25477,1939.6,Clark,60569.0,36.18207,-115.16253,76,179,25,30614
89146,249900.0,2,2,926,1800 EDMOND ST UNIT 143,Las Vegas,Nevada,19756,1588.7,Clark,83895.0,36.14323,-115.22679,76,179,25,31205
89166,423990.0,4,3,1795,7058 ALABASTER PEAK ST LOT 162,Las Vegas,Nevada,27060,59.8,Clark,116701.0,36.33733,-115.4686,76,179,25,31318
89138,565000.0,3,3,2041,11829 ALAVA AVE,Las Vegas,Nevada,19971,423.8,Clark,207450.0,36.20212,-115.36499,76,179,25,31064
89131,669900.0,3,4,2779,6559 BENBROOK SPRINGS DR,Las Vegas,Nevada,51053,1219.6,Clark,128357.0,36.3064,-115.24256,76,179,25,30997
89147,289000.0,2,2,1219,8101 W FLAMINGO RD UNIT 2132,Las Vegas,Nevada,56463,2964.0,Clark,90656.0,36.11289,-115.27985,76,179,25,31224
