Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
78251,259000.0,4,3,2160,1522 GENTLE CURRENT,San Antonio,Texas,61970,1596.9,Bexar,92570.0,29.46292,-98.67763,62,152,21,23431
78264,265000.0,2,1,1628,2629 OAK ISLAND DR,San Antonio,Texas,12899,70.5,Bexar,66862.0,29.19868,-98.50534,62,152,21,23742
78233,43000.0,3,2,1080,13700 JUDSON RD LOT 183,San Antonio,Texas,46281,1307.1,Bexar,78208.0,29.55483,-98.36323,62,152,21,23237
78254,259999.0,3,2,1440,9904 LEEDS WHEEL,San Antonio,Texas,74490,1422.1,Bexar,117946.0,29.53011,-98.72805,62,152,21,23640
78239,308000.0,3,15,1998,5812 ROYAL BND,San Antonio,Texas,30482,1842.3,Bexar,88554.0,29.51664,-98.3625,62,152,21,23269
78233,298000.0,3,3,1834,11300 FOREST PASS CT,San Antonio,Texas,46281,1307.1,Bexar,78208.0,29.55483,-98.36323,62,152,21,23242
78233,230000.0,4,2,1064,7522 VALLEY OAK ST,San Antonio,Texas,46281,1307.1,Bexar,78208.0,29.55483,-98.36323,62,152,21,23258
78259,515000.0,5,4,2777,3702 HARPER CT,San Antonio,Texas,25691,639.0,Bexar,128215.0,29.62512,-98.42031,62,152,21,23698
78237,190000.0,3,1,1152,525 MARBAUCH AVE,San Antonio,Texas,38772,2101.1,Bexar,52712.0,29.42079,-98.56832,62,152,21,23259
78233,289000.0,3,2,1975,11500 FOREST BR,San Antonio,Texas,46281,1307.1,Bexar,78208.0,29.55483,-98.36323,62,152,21,23251
78247,275000.0,3,2,1436,14211 WALMER ST,San Antonio,Texas,50588,1341.2,Bexar,98843.0,29.58005,-98.41196,62,152,21,23382
78253,297500.0,3,2,1651,161 SAGE SPARROW,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885,62,152,21,23602
78253,399395.0,4,3,2462,14502 LAVACA SPGS,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885,62,152,21,23563
78227,239900.0,3,2,1525,113 MOSS VALLEY DR,San Antonio,Texas,46350,937.8,Bexar,59663.0,29.39654,-98.64019,62,152,21,23187
78258,500000.0,3,3,2700,19123 W BIRDSONG,San Antonio,Texas,47072,1044.1,Bexar,151165.0,29.63574,-98.49282,62,152,21,23688
78233,245000.0,3,2,1254,11221 LONE SHADOW TRL,San Antonio,Texas,46281,1307.1,Bexar,78208.0,29.55483,-98.36323,62,152,21,23257
78253,350500.0,4,3,2473,14214 SAN SABA FLS,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885,62,152,21,23588
78201,274850.0,3,2,1568,1524 EDISON DR,San Antonio,Texas,45767,2478.7,Bexar,59707.0,29.46901,-98.52861,62,152,21,22901
78253,296000.0,3,2,1296,4824 VOGESITE PATH,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885,62,152,21,23516
78253,304000.0,3,2,1535,4919 TACONITE PASS,San Antonio,Texas,59752,430.2,Bexar,123081.0,29.46899,-98.78885,62,152,21,23550
78219,288515.0,3,2,1507,523 INDIAN BLOSSOM,San Antonio,Texas,16304,400.4,Bexar,63020.0,29.44137,-98.38459,62,152,21,23061
78245,240000.0,3,2,1344,2246 MOBEETIE TRL,San Antonio,Texas,90956,996.3,Bexar,92752.0,29.40106,-98.73549,62,152,21,23333
78251,350000.0,4,3,2505,1919 ESTONIA GREY,San Antonio,Texas,61970,1596.9,Bexar,92570.0,29.46292,-98.67763,62,152,21,23430
78231,1175000.0,4,4,3471,222 ARBOR CIR,San Antonio,Texas,10109,954.6,Bexar,137330.0,29.57978,-98.54504,62,152,21,23227
78245,270000.0,3,2,1448,2314 YORK BND,San Antonio,Texas,90956,996.3,Bexar,92752.0,29.40106,-98.73549,62,152,21,23345
78218,420000.0,5,4,2899,6230 TRAVIS SMT,San Antonio,Texas,36334,1255.3,Bexar,67445.0,29.49354,-98.39948,62,152,21,23059
78238,225000.0,3,2,1665,2014 DANIEL CLOUD DR,San Antonio,Texas,25737,978.4,Bexar,66145.0,29.47088,-98.61925,62,152,21,23264
78212,2495000.0,3,3,3824,200 DEVINE RD,San Antonio,Texas,27020,1506.5,Bexar,115615.0,29.46447,-98.49222,62,152,21,22994
78258,625000.0,6,4,3848,1214 STETSON GRN,San Antonio,Texas,47072,1044.1,Bexar,151165.0,29.63574,-98.49282,62,152,21,23692
78228,179990.0,3,2,1224,2003 EL CENTRO ST,San Antonio,Texas,56781,2010.4,Bexar,59771.0,29.46072,-98.57201,62,152,21,23193
78238,259900.0,4,3,1650,29 MESSENGER CRK,San Antonio,Texas,25737,978.4,Bexar,66145.0,29.47088,-98.61925,62,152,21,23265
78222,199900.0,3,2,1291,5906 WHISPERING LAKE ST,San Antonio,Texas,23652,479.2,Bexar,74688.0,29.3679,-98.38334,62,152,21,23118
78245,340000.0,3,2,1874,15018 STAGEHAND DR,San Antonio,Texas,90956,996.3,Bexar,92752.0,29.40106,-98.73549,62,152,21,23323
78258,650000.0,4,4,3384,23007 EMERALD PASS,San Antonio,Texas,47072,1044.1,Bexar,151165.0,29.63574,-98.49282,62,152,21,23678
78254,499990.0,4,4,3253,11338 ACORN BLF,San Antonio,Texas,74490,1422.1,Bexar,117946.0,29.53011,-98.72805,62,152,21,23609
