Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
94602,949000.0,3,3,1852,2551 CASTELLO ST,Oakland,California,31451,3338.4,Alameda,176750.0,37.80517,-122.20422,82,232,26,34984
94610,385000.0,1,1,694,375 JAYNE AVE APT 106,Oakland,California,32144,5934.4,Alameda,173922.0,37.81229,-122.24048,82,232,26,35374
94607,425000.0,1,1,585,801 FRANKLIN ST APT 819,Oakland,California,27022,1770.9,Alameda,123304.0,37.80721,-122.30024,82,232,26,35258
94601,599000.0,3,3,1546,2421 RENWICK ST,Oakland,California,52950,6390.3,Alameda,86372.0,37.77684,-122.21822,82,232,26,34951
94606,699000.0,3,2,1791,2708 22ND AVE,Oakland,California,38595,6406.3,Alameda,96424.0,37.79179,-122.24455,82,232,26,35185
94618,1399000.0,3,3,1771,61 SCHOONER HL,Oakland,California,17324,2760.5,Alameda,267556.0,37.8442,-122.23868,82,232,26,35493
94618,1449000.0,3,3,1839,31 WINDWARD HL,Oakland,California,17324,2760.5,Alameda,267556.0,37.8442,-122.23868,82,232,26,35495
94611,2500000.0,5,5,3220,5915 BALBOA DR,Oakland,California,40292,2131.1,Alameda,232582.0,37.83191,-122.21592,82,232,26,35456
94606,950000.0,3,3,1801,1515 E 19TH ST,Oakland,California,38595,6406.3,Alameda,96424.0,37.79179,-122.24455,82,232,26,35195
94618,495000.0,1,1,773,300 CALDECOTT LN UNIT 107,Oakland,California,17324,2760.5,Alameda,267556.0,37.8442,-122.23868,82,232,26,35509
94611,1288888.0,5,4,3631,2144 MASTLANDS DR,Oakland,California,40292,2131.1,Alameda,232582.0,37.83191,-122.21592,82,232,26,35418
94618,539000.0,1,1,853,220 CALDECOTT LN UNIT 309,Oakland,California,17324,2760.5,Alameda,267556.0,37.8442,-122.23868,82,232,26,35488
94611,1498000.0,4,3,3512,9033 SKYLINE BLVD,Oakland,California,40292,2131.1,Alameda,232582.0,37.83191,-122.21592,82,232,26,35388
94605,899000.0,3,3,1908,4985 SCOTIA AVE,Oakland,California,45334,1982.4,Alameda,130531.0,37.76062,-122.14903,82,232,26,35134
94619,4995000.0,4,6,4318,12961 SKYLINE BLVD,Oakland,California,26514,1226.6,Alameda,164910.0,37.79262,-122.16001,82,232,26,35527
94611,1198000.0,3,2,1708,3520 HARRISON ST,Oakland,California,40292,2131.1,Alameda,232582.0,37.83191,-122.21592,82,232,26,35421
94609,739000.0,3,2,1350,3038 MARTIN LUTHER KING JR WAY,Oakland,California,24623,5708.8,Alameda,156672.0,37.83476,-122.2642,82,232,26,35320
94607,999950.0,4,1,1823,1525 ADELINE ST,Oakland,California,27022,1770.9,Alameda,123304.0,37.80721,-122.30024,82,232,26,35217
94605,690000.0,2,1,948,3621 SHONE AVE,Oakland,California,45334,1982.4,Alameda,130531.0,37.76062,-122.14903,82,232,26,35081
94601,599000.0,3,1,1106,5314 HOLLAND ST,Oakland,California,52950,6390.3,Alameda,86372.0,37.77684,-122.21822,82,232,26,34970
94611,655000.0,3,2,1501,338 CAPRICORN AVE,Oakland,California,40292,2131.1,Alameda,232582.0,37.83191,-122.21592,82,232,26,35451
94603,519950.0,2,1,880,10435 LONGFELLOW AVE,Oakland,California,35996,5151.1,Alameda,83989.0,37.73923,-122.17554,82,232,26,35034
94611,1050000.0,3,1,1371,5995 BALBOA DR,Oakland,California,40292,2131.1,Alameda,232582.0,37.83191,-122.21592,82,232,26,35385
94611,1125000.0,4,2,1844,7030 SNAKE RD,Oakland,California,40292,2131.1,Alameda,232582.0,37.83191,-122.21592,82,232,26,35403
94602,2395000.0,6,7,4422,3035 MONTEREY BLVD,Oakland,California,31451,3338.4,Alameda,176750.0,37.80517,-122.20422,82,232,26,35002
94607,1045000.0,2,2,2206,348 LEWIS ST # 3,Oakland,California,27022,1770.9,Alameda,123304.0,37.80721,-122.30024,82,232,26,35214
94605,649000.0,3,2,1118,8133 IDLEWOOD ST,Oakland,California,45334,1982.4,Alameda,130531.0,37.76062,-122.14903,82,232,26,35157
94601,535000.0,1,2,967,414 29TH AVE UNIT 6,Oakland,California,52950,6390.3,Alameda,86372.0,37.77684,-122.21822,82,232,26,34928
94606,600000.0,2,3,1014,1402 E 21ST ST,Oakland,California,38595,6406.3,Alameda,96424.0,37.79179,-122.24455,82,232,26,35183
94605,1398000.0,4,4,3312,6731 SKYVIEW DR,Oakland,California,45334,1982.4,Alameda,130531.0,37.76062,-122.14903,82,232,26,35143
94621,559000.0,2,2,1024,8617 A ST,Oakland,California,35379,1604.5,Alameda,74132.0,37.7379,-122.20794,82,232,26,35585
94618,1749000.0,3,2,1826,6701 CHABOT RD,Oakland,California,17324,2760.5,Alameda,267556.0,37.8442,-122.23868,82,232,26,35498
94605,699900.0,2,1,868,6331 SUNNYMERE AVE,Oakland,California,45334,1982.4,Alameda,130531.0,37.76062,-122.14903,82,232,26,35133
94607,899000.0,8,6,2662,1762 GOSS ST,Oakland,California,27022,1770.9,Alameda,123304.0,37.80721,-122.30024,82,232,26,35204
94607,985000.0,7,4,2804,1784 9TH ST,Oakland,California,27022,1770.9,Alameda,123304.0,37.80721,-122.30024,82,232,26,35246
94612,450000.0,1,1,844,2201 WEST ST APT B,Oakland,California,16884,6803.1,Alameda,121981.0,37.80789,-122.2662,82,232,26,35463
94618,459000.0,1,1,728,260 CALDECOTT LN UNIT 226,Oakland,California,17324,2760.5,Alameda,267556.0,37.8442,-122.23868,82,232,26,35494
94605,699000.0,3,2,1326,8735 THERMAL ST,Oakland,California,45334,1982.4,Alameda,130531.0,37.76062,-122.14903,82,232,26,35139
94607,775000.0,4,3,1552,1756 9TH ST,Oakland,California,27022,1770.9,Alameda,123304.0,37.80721,-122.30024,82,232,26,35201
94602,1195000.0,2,2,1269,3772 CANON AVE,Oakland,California,31451,3338.4,Alameda,176750.0,37.80517,-122.20422,82,232,26,34974
94602,529000.0,1,1,649,3369 ARKANSAS ST,Oakland,California,31451,3338.4,Alameda,176750.0,37.80517,-122.20422,82,232,26,35001
94607,579000.0,1,1,714,311 2ND ST APT 414,Oakland,California,27022,1770.9,Alameda,123304.0,37.80721,-122.30024,82,232,26,35213
94601,699900.0,4,3,1425,2912 E 22ND ST,Oakland,California,52950,6390.3,Alameda,86372.0,37.77684,-122.21822,82,232,26,34929
94611,1448000.0,4,3,2677,6451 MELVILLE DR,Oakland,California,40292,2131.1,Alameda,232582.0,37.83191,-122.21592,82,232,26,35423
94606,995000.0,10,6,4522,2101 9TH AVE,Oakland,California,38595,6406.3,Alameda,96424.0,37.79179,-122.24455,82,232,26,35189
94621,399000.0,2,1,872,1242 SEMINARY AVE,Oakland,California,35379,1604.5,Alameda,74132.0,37.7379,-122.20794,82,232,26,35554
94606,499990.0,3,2,1222,1515 14TH AVE APT 401,Oakland,California,38595,6406.3,Alameda,96424.0,37.79179,-122.24455,82,232,26,35194
94605,1400000.0,4,3,1962,8070 SURREY LN,Oakland,California,45334,1982.4,Alameda,130531.0,37.76062,-122.14903,82,232,26,35113
