Zip Code,Price,Beds,Baths,Living Space,Address,City,State,Zip Code Population,Zip Code Density,County,Median Household Income,Latitude,Longitude,county_num,city_num,state_num,address_num
80216,240000.0,2,1,817,4320 CLAYTON ST,Denver,Colorado,15349,584.9,Denver,90225.0,39.78659,-104.96187,70,161,22,25842
80210,1380000.0,4,4,3505,1909 S LOGAN ST,Denver,Colorado,38059,2413.4,Denver,168692.0,39.6781,-104.96275,70,161,22,25708
80218,865000.0,3,4,1667,1782 N WILLIAMS ST,Denver,Colorado,19013,4638.1,Denver,130715.0,39.73119,-104.97073,70,161,22,25872
80204,539900.0,2,2,1197,833 ELATI ST,Denver,Colorado,33853,2384.7,Denver,116029.0,39.73476,-105.0207,70,161,22,25498
80221,475000.0,4,2,1700,549 DOUGLAS DR,Denver,Colorado,40741,1731.5,Adams,93775.0,39.81555,-105.0103,71,161,22,25992
80246,790000.0,4,3,1721,1107 S DAHLIA ST,Denver,Colorado,12878,2975.1,Denver,94031.0,39.70461,-104.9314,70,161,22,26233
80204,1050000.0,6,3,2788,1670 ZENOBIA ST,Denver,Colorado,33853,2384.7,Denver,116029.0,39.73476,-105.0207,70,161,22,25529
80219,450000.0,4,2,1421,1805 S BRYANT ST,Denver,Colorado,67393,3525.1,Denver,78583.0,39.69496,-105.03432,70,161,22,25916
80249,729999.0,5,4,4239,4960 CEYLON WAY,Denver,Colorado,36640,296.8,Denver,100812.0,39.84964,-104.69496,70,161,22,26298
80238,799000.0,4,4,3084,6027 GALENA ST,Denver,Colorado,27921,1587.2,Denver,195440.0,39.77722,-104.8808,70,161,22,26203
80238,525000.0,2,3,1437,2019 UINTA ST,Denver,Colorado,27921,1587.2,Denver,195440.0,39.77722,-104.8808,70,161,22,26189
80249,599999.0,5,5,4206,19050 E 43RD AVE,Denver,Colorado,36640,296.8,Denver,100812.0,39.84964,-104.69496,70,161,22,26282
80247,330000.0,2,2,1200,635 S CLINTON ST APT 1A,Denver,Colorado,29066,3853.2,Denver,72727.0,39.69684,-104.88127,70,161,22,26261
80216,295000.0,3,1,912,3575 CHESTNUT PL UNIT 802,Denver,Colorado,15349,584.9,Denver,90225.0,39.78659,-104.96187,70,161,22,25838
80231,288000.0,2,1,725,2575 S SYRACUSE WAY APT M108,Denver,Colorado,35168,2781.5,Denver,96562.0,39.67123,-104.88787,70,161,22,26136
80205,525000.0,2,2,1013,2020 ARAPAHOE ST UNIT 1250,Denver,Colorado,33805,2809.7,Denver,113446.0,39.75891,-104.96353,70,161,22,25574
80220,525000.0,2,3,1698,319 QUEBEC ST UNIT 4,Denver,Colorado,37116,2771.4,Denver,157746.0,39.73375,-104.91648,70,161,22,25940
80210,800000.0,5,3,2200,2465 S RACE ST,Denver,Colorado,38059,2413.4,Denver,168692.0,39.6781,-104.96275,70,161,22,25731
80202,1050000.0,3,2,2402,2955 INCA ST UNIT 1H,Denver,Colorado,16952,5660.6,Denver,153773.0,39.75156,-104.99768,70,161,22,25460
80212,1200000.0,3,2,2112,4714 TENNYSON ST,Denver,Colorado,19778,2143.1,Denver,146081.0,39.77174,-105.04819,70,161,22,25823
80207,345000.0,1,1,590,3035 ASH ST,Denver,Colorado,22776,2243.5,Denver,144233.0,39.76137,-104.91674,70,161,22,25627
80221,565000.0,3,2,1116,4901 GREEN CT,Denver,Colorado,40741,1731.5,Adams,93775.0,39.81555,-105.0103,71,161,22,25985
80239,444900.0,4,3,2322,13050 E 48TH AVE,Denver,Colorado,46465,1736.3,Denver,95441.0,39.78801,-104.8333,70,161,22,26213
80204,785000.0,2,2,1843,1100 CHEROKEE ST UNIT 701,Denver,Colorado,33853,2384.7,Denver,116029.0,39.73476,-105.0207,70,161,22,25537
80229,429000.0,5,2,2028,8470 CORONA ST,Denver,Colorado,56484,1743.2,Adams,87520.0,39.85472,-104.95867,71,161,22,26106
80219,250000.0,2,2,1300,1251 S ZENOBIA ST,Denver,Colorado,67393,3525.1,Denver,78583.0,39.69496,-105.03432,70,161,22,25899
80218,250000.0,1,1,527,1374 N OGDEN ST APT A,Denver,Colorado,19013,4638.1,Denver,130715.0,39.73119,-104.97073,70,161,22,25867
80211,1600000.0,4,5,3216,3546 PECOS ST,Denver,Colorado,36330,3107.4,Denver,143444.0,39.76715,-105.02006,70,161,22,25762
80223,809000.0,3,2,1896,232 W 4TH AVE,Denver,Colorado,20227,1471.7,Denver,98878.0,39.69646,-105.00216,70,161,22,26058
80220,449000.0,2,1,760,1170 XENIA ST,Denver,Colorado,37116,2771.4,Denver,157746.0,39.73375,-104.91648,70,161,22,25938
80209,875000.0,2,2,1716,360 S LAFAYETTE ST UNIT 403,Denver,Colorado,24073,2653.5,Denver,166394.0,39.70608,-104.9656,70,161,22,25674
80220,3275000.0,5,6,4645,116 KRAMERIA ST,Denver,Colorado,37116,2771.4,Denver,157746.0,39.73375,-104.91648,70,161,22,25954
80219,485000.0,2,1,752,701 S BRYANT ST,Denver,Colorado,67393,3525.1,Denver,78583.0,39.69496,-105.03432,70,161,22,25893
80203,1349900.0,5,3,2842,1742 N PEARL ST,Denver,Colorado,20972,7410.0,Denver,89245.0,39.73142,-104.98274,70,161,22,25491
80206,1300000.0,5,3,2689,760 ELIZABETH ST,Denver,Colorado,25046,3903.2,Denver,151873.0,39.73041,-104.95258,70,161,22,25607
80249,619000.0,4,4,3202,4629 WALDEN CT,Denver,Colorado,36640,296.8,Denver,100812.0,39.84964,-104.69496,70,161,22,26296
80211,1149000.0,3,3,1462,3353 TEJON ST,Denver,Colorado,36330,3107.4,Denver,143444.0,39.76715,-105.02006,70,161,22,25799
80204,224900.0,1,1,638,4625 W 6TH AVE APT 7,Denver,Colorado,33853,2384.7,Denver,116029.0,39.73476,-105.0207,70,161,22,25525
80202,439000.0,1,1,758,891 14TH ST UNIT 1905,Denver,Colorado,16952,5660.6,Denver,153773.0,39.75156,-104.99768,70,161,22,25469
80209,650000.0,2,2,1278,329 S WASHINGTON ST,Denver,Colorado,24073,2653.5,Denver,166394.0,39.70608,-104.9656,70,161,22,25675
80202,499900.0,1,1,862,1401 WEWATTA ST UNIT 812,Denver,Colorado,16952,5660.6,Denver,153773.0,39.75156,-104.99768,70,161,22,25452
